spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	LV	Latvia	1678	527	9587179	2565227	41321	13
50_100	50 - 100	LV	Latvia	1877	508	141922	46504	664	87
100_1k	100 - 1k	LV	Latvia	752	214	7122936	3179219	31762	6863
1k_5k	1k - 5k	LV	Latvia	80	27	1249981	514185	11784	2390
5k_10k	5k - 10k	LV	Latvia	6	5	5374	2687	177	40
10k_50k	10k - 50k	LV	Latvia	1	1	5112	2556	227	45
