advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	50_100	50 - 100	LV	Latvia	286	1	52119	17471	327	64
Greens/EFA in the European Parliament		150527751674751	Facebook	50_100	50 - 100	LV	Latvia	18	1	24255	10770	22	4
Прибыльные известия		563621860696849	Facebook	50_100	50 - 100	LV	Latvia	4	1	6491	1350	52	9
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	50_100	50 - 100	LV	Latvia	139	1	6205	1391	41	0
BBC News Russian		190992343324	Facebook	50_100	50 - 100	LV	Latvia	1	1	3747	749	8	0
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	LV	Latvia	3	1	3634	1454	3	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	50_100	50 - 100	LV	Latvia	26	1	3149	1030	8	0
Armands Krauze		1404923176410685	Facebook	50_100	50 - 100	LV	Latvia	3	1	2267	453	9	0
Roberts Zīle		508959865842254	Facebook	50_100	50 - 100	LV	Latvia	12	1	2184	715	3	0
Mocek		150722025287146	Facebook	50_100	50 - 100	LV	Latvia	1	1	1881	376	3	0
Aleksejs Loskutovs		541229793055345	Facebook	50_100	50 - 100	LV	Latvia	25	1	1700	386	7	0
Pela Case		119283008140727	Facebook	50_100	50 - 100	LV	Latvia	14	1	1529	583	2	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	50_100	50 - 100	LV	Latvia	17	1	1527	314	5	0
PROGRESĪVIE		184096511636333	Facebook	50_100	50 - 100	LV	Latvia	11	1	1479	584	3	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	50_100	50 - 100	LV	Latvia	23	1	1450	482	7	0
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	LV	Latvia	66	1	1188	321	6	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	50_100	50 - 100	LV	Latvia	9	1	1123	233	2	0
European Parliament		178362315106	Facebook	50_100	50 - 100	LV	Latvia	14	1	1006	302	3	0
Latvian Transatlantic organisation		145481184414	Facebook	50_100	50 - 100	LV	Latvia	3	1	944	415	9	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	50_100	50 - 100	LV	Latvia	6	1	933	186	1	0
Orbex		1415953441956155	Facebook	50_100	50 - 100	LV	Latvia	7	1	885	177	7	1
eToro		193863317737	Facebook	50_100	50 - 100	LV	Latvia	15	1	862	390	2	0
Швеция		1001119573268082	Facebook	50_100	50 - 100	LV	Latvia	1	1	830	332	0	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	50_100	50 - 100	LV	Latvia	7	1	824	174	2	0
Coastal Studies		11070113987	Facebook	50_100	50 - 100	LV	Latvia	2	1	797	159	2	0
Ijabs Ivars		345347539390006	Facebook	50_100	50 - 100	LV	Latvia	5	1	715	143	1	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	50_100	50 - 100	LV	Latvia	5	1	684	249	1	0
DRH Lindersvold		512374155442078	Facebook	50_100	50 - 100	LV	Latvia	1	1	645	129	0	0
Solar Impulse		187539851277198	Facebook	50_100	50 - 100	LV	Latvia	2	1	554	221	0	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	50_100	50 - 100	LV	Latvia	4	1	482	96	1	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	50_100	50 - 100	LV	Latvia	6	1	476	93	1	0
Andrejs Elksniņš - Андрей Элксниньш		1921193498149435	Facebook	50_100	50 - 100	LV	Latvia	2	1	415	188	6	0
Dana Reizniece-Ozola		2050464598316895	Facebook	50_100	50 - 100	LV	Latvia	2	1	415	188	6	0
Save the Refugees		1931458237163388	Facebook	50_100	50 - 100	LV	Latvia	1	1	386	154	0	0
World Bank		153371894688575	Facebook	50_100	50 - 100	LV	Latvia	23	1	377	184	1	0
Vikki lubit tortik		179348739480895	Facebook	50_100	50 - 100	LV	Latvia	1	1	377	188	3	0
Zaļā brīvība		660016677346773	Facebook	50_100	50 - 100	LV	Latvia	1	1	377	188	3	0
Press.lv		1554765974735742	Facebook	50_100	50 - 100	LV	Latvia	2	1	377	75	6	0
East Meet East		565982140109779	Facebook	50_100	50 - 100	LV	Latvia	1	1	371	185	0	0
LIKE APP		272972103180159	Facebook	50_100	50 - 100	LV	Latvia	1	1	367	146	0	0
Guardian Weekly		64525551258	Facebook	50_100	50 - 100	LV	Latvia	3	1	361	72	0	0
Mint		1586969654915532	Facebook	50_100	50 - 100	LV	Latvia	1	1	359	71	0	0
NewsMavens		145218379355757	Facebook	50_100	50 - 100	LV	Latvia	2	1	356	166	0	0
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	50_100	50 - 100	LV	Latvia	3	1	342	77	0	0
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	50_100	50 - 100	LV	Latvia	1	1	311	155	0	0
LViedvesmo		1948718882070549	Facebook	50_100	50 - 100	LV	Latvia	2	1	311	62	0	0
European Action Week Against Racism		1224138274394269	Facebook	50_100	50 - 100	LV	Latvia	1	1	296	59	0	0
Ami Horowitz		42597808880	Facebook	50_100	50 - 100	LV	Latvia	3	1	285	57	2	0
Григорий Явлинский		143402529086246	Facebook	50_100	50 - 100	LV	Latvia	1	1	282	56	0	0
I Love Crowdfunding Projects		112683756154005	Facebook	50_100	50 - 100	LV	Latvia	5	1	265	74	2	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	50_100	50 - 100	LV	Latvia	5	1	264	80	1	0
Легион информационной обороны		759570777707924	Facebook	50_100	50 - 100	LV	Latvia	1	1	263	52	0	0
Chug Bottles		1781974005205686	Facebook	50_100	50 - 100	LV	Latvia	1	1	249	124	0	0
SuperBee Wax Wraps		207082576296571	Facebook	50_100	50 - 100	LV	Latvia	2	1	246	83	5	1
Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	50_100	50 - 100	LV	Latvia	5	1	236	65	1	0
Jurģis Klotiņš		546908615654275	Facebook	50_100	50 - 100	LV	Latvia	2	1	204	40	3	0
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	50_100	50 - 100	LV	Latvia	4	1	192	46	1	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	50_100	50 - 100	LV	Latvia	1	1	190	38	1	0
