advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	65_	65+	UK	United Kingdom	163	1	1645329	669241	20877	5332
Conservatives	The Conservative Party	8807334278	Facebook	65_	65+	UK	United Kingdom	1376	1	1388502	299575	49533	1193
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	65_	65+	UK	United Kingdom	3655	1	1094729	281107	24608	1791
The Labour Party	The Labour Party	25749647410	Facebook	65_	65+	UK	United Kingdom	179	1	410604	184454	4970	1138
Amnesty International UK	Amnesty International UK	7624294394	Facebook	65_	65+	UK	United Kingdom	429	1	334955	69636	7809	348
Ruth Davidson	the Scottish Conservative and Unionist Party	242829922425897	Facebook	65_	65+	UK	United Kingdom	1	1	321689	128676	3721	744
38 Degrees	38 Degrees	200006375787	Facebook	65_	65+	UK	United Kingdom	53	1	234410	72348	1876	70
European Parliament	European Parliament	178362315106	Facebook	65_	65+	UK	United Kingdom	3	1	187125	79365	2736	547
Best For Britain	Best for Britain	1863944713844924	Facebook	65_	65+	UK	United Kingdom	11	1	184832	73968	2064	428
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	65_	65+	UK	United Kingdom	50	1	172967	39312	672	45
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	65_	65+	UK	United Kingdom	48	1	170032	56101	1821	460
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	65_	65+	UK	United Kingdom	7	1	141142	61256	1355	271
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	65_	65+	UK	United Kingdom	2	1	137741	65881	3810	762
Unite the union	Unite the union	175584152579855	Facebook	65_	65+	UK	United Kingdom	6	1	123457	57094	802	287
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	65_	65+	UK	United Kingdom	24	1	105718	27083	1153	296
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	65_	65+	UK	United Kingdom	11	1	102922	35708	729	128
Daily Mirror	Reach Plc	6149699161	Facebook	65_	65+	UK	United Kingdom	1	1	94203	37681	1089	218
HOPE not hate	HOPE not hate	91897231853	Facebook	65_	65+	UK	United Kingdom	18	1	91650	40022	631	140
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	65_	65+	UK	United Kingdom	221	1	83994	18615	3167	47
Paul Bristow	The Conservative Party	293864561226540	Facebook	65_	65+	UK	United Kingdom	65	1	77332	28311	2423	58
Global Justice Now	Global Justice Now	6707857033	Facebook	65_	65+	UK	United Kingdom	65	1	65823	17454	1370	31
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	65_	65+	UK	United Kingdom	12	1	61632	21758	421	89
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	65_	65+	UK	United Kingdom	9	1	61574	16154	654	124
TheArticle	TheArticle	607840469632004	Facebook	65_	65+	UK	United Kingdom	2	1	58703	29351	255	51
London Labour Party	The Labour Party	474613052643462	Facebook	65_	65+	UK	United Kingdom	19	1	57535	14954	708	163
