advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	100_1k	100 - 1k	BE	Belgium	218	1	30769783	12870000	122281	32600
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	100_1k	100 - 1k	BE	Belgium	115	1	27459629	11424894	70382	21898
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	100_1k	100 - 1k	BE	Belgium	82	1	10848995	5309538	42413	9399
Open Vld	Open Vld	53668151866	Facebook	100_1k	100 - 1k	BE	Belgium	79	1	9949470	4089875	49917	16299
John Crombez	sp.a	264131406977201	Facebook	100_1k	100 - 1k	BE	Belgium	81	1	7949918	3359999	41918	9299
European Parliament		178362315106	Facebook	100_1k	100 - 1k	BE	Belgium	65	1	7762358	3444965	35465	10712
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	100_1k	100 - 1k	BE	Belgium	61	1	7299939	3220000	45439	18100
IKEA	IKEA	112961202185776	Facebook	100_1k	100 - 1k	BE	Belgium	36	1	6149944	2879990	19963	5199
Sign for my Future	Sign for my Future	1345513882259768	Facebook	100_1k	100 - 1k	BE	Belgium	58	1	5949942	2520000	39442	14200
Peter Mertens	PVDA	236485149843971	Facebook	100_1k	100 - 1k	BE	Belgium	79	1	5591690	1896969	42362	10284
Vlaams Belang	Vlaams Belang	56605856504	Facebook	100_1k	100 - 1k	BE	Belgium	34	1	5549966	2390000	24966	9800
Groen	Groen	84920854319	Facebook	100_1k	100 - 1k	BE	Belgium	58	1	5499517	2309903	29437	6199
DéFI	DéFI	173518112695794	Facebook	100_1k	100 - 1k	BE	Belgium	66	1	4359837	1364980	33433	6999
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	100_1k	100 - 1k	BE	Belgium	57	1	3689861	1289978	33440	9699
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	100_1k	100 - 1k	BE	Belgium	35	1	3019057	1159654	19957	5498
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	100_1k	100 - 1k	BE	Belgium	41	1	2909914	1064983	28458	10499
European Greens		141366725876424	Facebook	100_1k	100 - 1k	BE	Belgium	38	1	2706830	1159316	11169	3967
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	100_1k	100 - 1k	BE	Belgium	11	1	1899968	789992	6488	1899
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	100_1k	100 - 1k	BE	Belgium	16	1	1749983	719999	9483	2799
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	100_1k	100 - 1k	BE	Belgium	10	1	1749820	779961	8488	3799
Kialo		729627343834501	Facebook	100_1k	100 - 1k	BE	Belgium	277	1	1703687	683382	12546	2985
CD&V	CD&V	52997544531	Facebook	100_1k	100 - 1k	BE	Belgium	24	1	1659976	575000	12476	2800
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	100_1k	100 - 1k	BE	Belgium	8	1	1559991	634999	4991	1599
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	100_1k	100 - 1k	BE	Belgium	27	1	1527564	464312	13451	2695
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	100_1k	100 - 1k	BE	Belgium	7	1	1399993	700000	3493	700
