advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	NL	Netherlands	29	1	8185927	3716149	55808	18045
SP	SP	128393027527	Facebook	rw4	Last 4 weeks	NL	Netherlands	89	1	5659913	2284000	55311	11700
Facebook	Facebook	726281677519881	Facebook	rw4	Last 4 weeks	NL	Netherlands	5	1	4009994	2004999	35094	15999
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	rw4	Last 4 weeks	NL	Netherlands	10	1	3949973	1859992	14089	3099
Oxfam Novib		115289021825188	Facebook	rw4	Last 4 weeks	NL	Netherlands	35	1	3247039	1329517	48275	14394
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	rw4	Last 4 weeks	NL	Netherlands	50	1	2683800	1067049	17551	3838
GroenLinks	GroenLinks	175740570505	Facebook	rw4	Last 4 weeks	NL	Netherlands	71	1	2347621	859217	20319	4200
Henk Jan Ormel	CDA	823537391322678	Facebook	rw4	Last 4 weeks	NL	Netherlands	27	1	2308745	863670	11416	2194
CDA	CDA	320374518118	Facebook	rw4	Last 4 weeks	NL	Netherlands	6	1	1868492	835999	10919	2312
Ben & Jerry's		147006749798	Facebook	rw4	Last 4 weeks	NL	Netherlands	4	1	1799997	850000	11496	2600
VVD		121264564551002	Facebook	rw4	Last 4 weeks	NL	Netherlands	19	1	1727982	680000	5206	1124
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	NL	Netherlands	19	1	1545318	646578	16097	3534
D66	D66	52985377549	Facebook	rw4	Last 4 weeks	NL	Netherlands	17	1	1486720	563194	7807	1639
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	rw4	Last 4 weeks	NL	Netherlands	28	1	1347971	503999	4371	399
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	rw4	Last 4 weeks	NL	Netherlands	33	1	1128186	484447	7636	1654
Europees Parlement Nederland		270788920480	Facebook	rw4	Last 4 weeks	NL	Netherlands	14	1	956986	371000	6585	2399
NPO Zapp		205247699486388	Facebook	rw4	Last 4 weeks	NL	Netherlands	6	1	809491	399074	926	274
Bas Eickhout	GroenLinks	208578955894331	Facebook	rw4	Last 4 weeks	NL	Netherlands	35	1	731964	236999	7664	1599
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	rw4	Last 4 weeks	NL	Netherlands	17	1	706876	299951	3282	399
Malik Azmani	Malik Azmani	1734459723547461	Facebook	rw4	Last 4 weeks	NL	Netherlands	60	1	650930	187998	6739	199
Lilian Marijnissen	SP	844559615710915	Facebook	rw4	Last 4 weeks	NL	Netherlands	10	1	526989	227999	2189	299
Vandebron		263935850440177	Facebook	rw4	Last 4 weeks	NL	Netherlands	13	1	464788	197687	3312	707
Milieudefensie	Milieudefensie	83439828234	Facebook	rw4	Last 4 weeks	NL	Netherlands	17	1	325983	77000	2883	300
Jeroen Lenaers		316960281776479	Facebook	rw4	Last 4 weeks	NL	Netherlands	20	1	279772	105869	2559	311
Eveline Herben	Herben Eveline Marie	350805055554039	Facebook	rw4	Last 4 weeks	NL	Netherlands	17	1	262898	57983	3282	399
Jacques Michel Bloi - VVD #13 voor Europa	Bloi Jacques M	1435938086636544	Facebook	rw4	Last 4 weeks	NL	Netherlands	6	1	259993	54999	994	100
Kialo		729627343834501	Facebook	rw4	Last 4 weeks	NL	Netherlands	149	1	236781	87867	1140	245
Stichting De Noordzee		128160633899802	Facebook	rw4	Last 4 weeks	NL	Netherlands	18	1	234981	79999	1781	0
Reinier Van Lanschot		357170858429968	Facebook	rw4	Last 4 weeks	NL	Netherlands	6	1	205327	40999	2127	399
De Verhalen van Groningen	De Verhalen van Groningen	303441783113756	Facebook	rw4	Last 4 weeks	NL	Netherlands	1	1	199999	100000	499	100
Koninklijk Theater Carré		129705247046786	Facebook	rw4	Last 4 weeks	NL	Netherlands	1	1	199999	100000	999	500
Milieu Centraal		177508708941577	Facebook	rw4	Last 4 weeks	NL	Netherlands	11	1	195788	71950	721	181
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	rw4	Last 4 weeks	NL	Netherlands	51	1	193699	43999	5024	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	rw4	Last 4 weeks	NL	Netherlands	13	1	190986	72999	2086	199
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw4	Last 4 weeks	NL	Netherlands	35	1	176260	57861	1724	4
CIWF Nederland	CIWF Nederland	117483088313381	Facebook	rw4	Last 4 weeks	NL	Netherlands	84	1	163916	20000	8316	0
Lodewijk Asscher	Partij van de Arbeid (PvdA)	254918764596191	Facebook	rw4	Last 4 weeks	NL	Netherlands	2	1	149997	59999	997	199
VluchtelingenWerk Nederland		107872495911431	Facebook	rw4	Last 4 weeks	NL	Netherlands	3	1	149997	30000	297	0
Stichting Vluchteling		120034538112114	Facebook	rw4	Last 4 weeks	NL	Netherlands	11	1	148719	64102	1828	613
