impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	FR	France	5126	1135	4002214	0	386258	6
1k_5k	1k - 5k	FR	France	3592	1516	11916200	2383716	233000	375
5k_10k	5k - 10k	FR	France	1479	833	8421393	4211118	93788	3246
10k_50k	10k - 50k	FR	France	2610	1023	59870191	11974277	336756	58531
50k_100k	50k - 100k	FR	France	730	367	29028572	14514431	183494	57892
100k_200k	100k - 200k	FR	France	506	236	42841019	21420616	344773	90839
200k_500k	200k - 500k	FR	France	390	170	75545614	30218306	462973	107409
500k_1m	500k - 1m	FR	France	144	81	52374229	26187141	276239	70581
