advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	female	PL	Poland	70	1	7047553	3184337	13358	3419
Gazeta Wyborcza		63563473556	Facebook	f	female	PL	Poland	379	1	5289775	1725900	12196	1877
Patryk Jaki		199877710116314	Facebook	f	female	PL	Poland	247	1	5026371	1943374	23978	5757
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	f	female	PL	Poland	451	1	5003790	2023951	18616	3928
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	f	female	PL	Poland	19	1	3503964	1641921	5734	1528
Greenpeace Polska		32104614789	Facebook	f	female	PL	Poland	57	1	2908946	1204720	5946	1494
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	f	female	PL	Poland	70	1	2315217	927514	4204	918
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	f	female	PL	Poland	12	1	2150179	1066169	2534	527
Amnesty International Polska		57544755889	Facebook	f	female	PL	Poland	65	1	1866321	664389	6973	2172
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	f	female	PL	Poland	51	1	1857924	636146	4075	923
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	f	female	PL	Poland	35	1	1383202	424546	3541	808
Akcja Demokracja		277892342334350	Facebook	f	female	PL	Poland	72	1	1022805	290949	1976	169
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	f	female	PL	Poland	73	1	941310	252743	2292	326
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	f	female	PL	Poland	29	1	896133	318388	1910	366
Sylwia Spurek		1967695263556184	Facebook	f	female	PL	Poland	20	1	850530	324278	1712	379
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	f	female	PL	Poland	44	1	815389	200678	2936	631
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	f	female	PL	Poland	36	1	807902	265811	1334	284
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	f	female	PL	Poland	36	1	803337	194618	1839	349
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	f	female	PL	Poland	13	1	801570	343553	1557	246
European Greens	European Greens	141366725876424	Facebook	f	female	PL	Poland	9	1	727132	324717	2051	648
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	f	female	PL	Poland	55	1	642642	243421	2053	467
Kialo		729627343834501	Facebook	f	female	PL	Poland	370	1	632939	261710	4080	976
Dariusz Rosati	CommSense	238903929634988	Facebook	f	female	PL	Poland	37	1	630948	152095	1582	259
Wydawnictwo AGORA		336438736394843	Facebook	f	female	PL	Poland	14	1	625440	286908	240	12
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	f	female	PL	Poland	11	1	611792	239414	1257	306
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	f	female	PL	Poland	8	1	585572	270446	780	151
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	f	female	PL	Poland	32	1	582217	153108	1853	267
