advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	d102	2019-04-12	AT	Austria	7	1	164276	80544	903	324
European Greens		141366725876424	Facebook	d102	2019-04-12	AT	Austria	3	1	140315	56925	562	172
kontrast.at	kontrast.at	1079650008770485	Facebook	d102	2019-04-12	AT	Austria	19	1	124480	41222	537	111
Kialo		729627343834501	Facebook	d102	2019-04-12	AT	Austria	11	1	103211	20843	557	93
Claudia Gamon	NEOS	447992848717452	Facebook	d102	2019-04-12	AT	Austria	1	1	99999	50000	499	99
SPÖ	SPÖ	77393060080	Facebook	d102	2019-04-12	AT	Austria	128	1	95091	32975	683	83
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	d102	2019-04-12	AT	Austria	4	1	89855	36118	105	17
Die Grünen	Die Grünen	21759893033	Facebook	d102	2019-04-12	AT	Austria	6	1	64998	15000	648	116
European Parliament		178362315106	Facebook	d102	2019-04-12	AT	Austria	25	1	58591	22523	722	109
HC Strache	FPÖ	74865038590	Facebook	d102	2019-04-12	AT	Austria	1	1	49999	10000	499	99
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	d102	2019-04-12	AT	Austria	2	1	45832	19166	57	0
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	d102	2019-04-12	AT	Austria	141	1	40842	14557	460	16
Europäisches Parlament Österreich		124468054313069	Facebook	d102	2019-04-12	AT	Austria	21	1	30894	12200	212	66
Amnesty International Austria		30925241455	Facebook	d102	2019-04-12	AT	Austria	11	1	24961	8009	234	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	d102	2019-04-12	AT	Austria	39	1	16698	3435	252	20
GPA-djp	GPA-djp	214499840736	Facebook	d102	2019-04-12	AT	Austria	4	1	15795	3159	39	0
Heumilch		184745071568863	Facebook	d102	2019-04-12	AT	Austria	1	1	14705	5882	29	14
Biovegan		352506818255660	Facebook	d102	2019-04-12	AT	Austria	1	1	14476	7238	36	7
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	d102	2019-04-12	AT	Austria	2	1	12916	4583	95	19
FXCM Deutschland		135468543147955	Facebook	d102	2019-04-12	AT	Austria	3	1	11422	5618	251	51
Andreas Schieder	SPÖ	290881691011354	Facebook	d102	2019-04-12	AT	Austria	9	1	11237	2248	82	14
Arbeit&Wirtschaft Blog		456681887737163	Facebook	d102	2019-04-12	AT	Austria	2	1	10832	2166	132	16
Wolfgang Dvorak-Stocker		170104270209846	Facebook	d102	2019-04-12	AT	Austria	1	1	9999	2000	99	20
Manuela Auer		317935895015846	Facebook	d102	2019-04-12	AT	Austria	2	1	9090	1818	90	18
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	d102	2019-04-12	AT	Austria	71	1	8376	2360	430	40
