advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	epirus_region	Epirus (region)	EL	Greece	61	1	1452185	343596	5043	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	epirus_region	Epirus (region)	EL	Greece	57	1	164277	65937	622	103
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	epirus_region	Epirus (region)	EL	Greece	43	1	126813	25423	257	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	epirus_region	Epirus (region)	EL	Greece	113	1	112710	24857	1061	208
Παπαχρήστος Βλάσης	Vlasios Papachristos	291548154778107	Facebook	epirus_region	Epirus (region)	EL	Greece	7	1	77993	21000	693	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	epirus_region	Epirus (region)	EL	Greece	101	1	63889	14257	148	1
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	epirus_region	Epirus (region)	EL	Greece	10	1	57024	12909	106	1
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	epirus_region	Epirus (region)	EL	Greece	29	1	52534	11025	117	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	epirus_region	Epirus (region)	EL	Greece	3	1	51300	10650	105	1
Θωμάς Μπέγκας - Δήμαρχος Ιωαννίνων		275930989781770	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	49999	10000	99	0
Ευαγγελία Κων. Καραμπίνα		792963970776777	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	49999	10000	99	0
Νίκος Αντωνιάδης - Υποψήφιος Ευρωβουλευτής	Nikolaos Antoniadis	390195294866261	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	49778	9955	98	0
Μελάς Κωνσταντίνος -Υποψήφιος Περιφερειακός Σύμβουλος	Καροππι Χρηστος	287522738859553	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	49389	9878	97	0
Καραμάνης Κων/νου Νικόλαος	Καροππι Χρηστος	2310119985913274	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	48798	9759	96	0
Κωνσταντίνος Γάτσιος		617558538443420	Facebook	epirus_region	Epirus (region)	EL	Greece	2	1	48685	9737	179	0
Πρέντζας Ευάγγελος	Καροππι Χρηστος	2254022114643485	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	48482	9696	95	0
Σπύρος Ζαφείρης - Υποψήφιος βουλευτής Ιωαννίνων με τη "Δημοκρατική Ευθύνη"		729060717204068	Facebook	epirus_region	Epirus (region)	EL	Greece	14	1	48220	9637	1100	0
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	epirus_region	Epirus (region)	EL	Greece	78	1	47856	16110	262	0
Arkè		975386139187034	Facebook	epirus_region	Epirus (region)	EL	Greece	1	1	43992	21996	43	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	epirus_region	Epirus (region)	EL	Greece	7	1	23609	9138	241	7
Kyriakos Mitsotakis		34848567724	Facebook	epirus_region	Epirus (region)	EL	Greece	99	1	22892	10015	60	11
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	epirus_region	Epirus (region)	EL	Greece	211	1	21905	9248	147	5
ΜέΡΑ25		333635613794935	Facebook	epirus_region	Epirus (region)	EL	Greece	4	1	21011	4213	41	0
ΑμεΑ Ιωαννίνων- Νομαρχ.Σωματείο		174489416347402	Facebook	epirus_region	Epirus (region)	EL	Greece	2	1	19998	10000	198	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	epirus_region	Epirus (region)	EL	Greece	42	1	18696	8517	36	9
