advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	rd6	Last 6 days	BG	Bulgaria	14	1	1032339	426274	2165	297
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	rd6	Last 6 days	BG	Bulgaria	24	1	682170	135238	2259	0
Приоритети	БЗНС	1163987410423594	Facebook	rd6	Last 6 days	BG	Bulgaria	56	1	506998	181741	1494	53
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	rd6	Last 6 days	BG	Bulgaria	34	1	429684	116758	2785	0
Път на младите	Път на младите	2051476654950711	Facebook	rd6	Last 6 days	BG	Bulgaria	10	1	380983	123253	1140	135
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	rd6	Last 6 days	BG	Bulgaria	10	1	264199	55841	759	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	rd6	Last 6 days	BG	Bulgaria	20	1	259497	57190	1524	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd6	Last 6 days	BG	Bulgaria	1	1	242445	96978	241	48
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd6	Last 6 days	BG	Bulgaria	13	1	240842	70667	954	12
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	rd6	Last 6 days	BG	Bulgaria	10	1	187582	40518	766	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	rd6	Last 6 days	BG	Bulgaria	8	1	174831	43236	707	0
European Greens	European Greens	141366725876424	Facebook	rd6	Last 6 days	BG	Bulgaria	4	1	174391	71464	800	215
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	rd6	Last 6 days	BG	Bulgaria	4	1	147342	32134	362	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	109997	54999	597	99
Valeri Simeonov		1967166133516609	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	87472	17494	173	0
informo.bg	informo.bg	262524054082832	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	86698	17340	152	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	86255	32452	107	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd6	Last 6 days	BG	Bulgaria	1	1	78540	31416	78	15
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	50195	10039	180	0
TaxiMe		130743243729492	Facebook	rd6	Last 6 days	BG	Bulgaria	1	1	49999	10000	88	0
България на Труда и Разума - БТР		709384432421964	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	44143	22072	109	18
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	38315	7663	140	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	rd6	Last 6 days	BG	Bulgaria	3	1	37093	11186	54	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	rd6	Last 6 days	BG	Bulgaria	3	1	29759	5952	184	0
European Parliament		178362315106	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	21979	9273	51	8
Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	rd6	Last 6 days	BG	Bulgaria	4	1	8587	1717	151	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	rd6	Last 6 days	BG	Bulgaria	1	1	7190	3595	35	7
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	rd6	Last 6 days	BG	Bulgaria	3	1	6510	999	248	0
сТУденти		710941585944818	Facebook	rd6	Last 6 days	BG	Bulgaria	2	1	5736	947	192	0
