gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	BG	Bulgaria	2670	723	11933147	4501727	44293	5216
m	male	BG	Bulgaria	2533	715	16470495	6095879	57346	6957
u	unknown	BG	Bulgaria	2338	668	118542	43290	503	74
