week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w002	Week 2	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	11	1	171851	49587	1473	243
w002	Week 2	FI	Finland	Janne Kaisanlahti		309381625805373	Facebook	1	1	11290	2258	112	22
w002	Week 2	FI	Finland	Vihreät - De Gröna		33722070600	Facebook	2	1	7403	3701	40	6
w002	Week 2	FI	Finland	Jarno Strengell eduskuntavaaliehdokas 14.4.2019		307784380044908	Facebook	1	1	4999	1000	99	0
w002	Week 2	FI	Finland	Elsi Katainen		190042298268350	Facebook	1	1	4998	1000	98	0
w002	Week 2	FI	Finland	Helena Marttila eduskuntaan		373811376519125	Facebook	3	1	3247	250	222	0
w002	Week 2	FI	Finland	Kuopion Kristillisdemokraatit - KD Kuopio		1572653312978362	Facebook	1	1	2499	500	49	0
w002	Week 2	FI	Finland	Tanja Vahvelainen kansanedustajaehdokas		653005468206971	Facebook	3	1	2397	0	237	0
w002	Week 2	FI	Finland	Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	1	1	999	0	99	0
w002	Week 2	FI	Finland	Pela Case		119283008140727	Facebook	3	1	691	138	0	0
w002	Week 2	FI	Finland	Keräyslava Oy		764030493682447	Facebook	2	1	521	0	51	0
w002	Week 2	FI	Finland	The Bamboo Brush Society		1152885191422950	Facebook	4	1	391	159	1	0
w002	Week 2	FI	Finland	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	363	166	0	0
w002	Week 2	FI	Finland	Soviet Visuals		1160495674016675	Facebook	3	1	175	39	0	0
w002	Week 2	FI	Finland	Porvoon Vasemmisto		449437091752029	Facebook	1	1	88	0	8	0
w002	Week 2	FI	Finland	Dean Graziosi		17457692073	Facebook	1	1	85	42	0	0
w002	Week 2	FI	Finland	Azil u Srbiji - Centar za zaštitu i pomoć tražiocima azila		181548432005007	Facebook	3	1	77	0	6	0
w002	Week 2	FI	Finland	Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	1	1	76	0	0	0
w002	Week 2	FI	Finland	Le Monde		14892757589	Facebook	5	1	50	20	0	0
w002	Week 2	FI	Finland	Animal Matters	Animal Matters	1439364926329185	Facebook	1	1	8	4	0	0
w002	Week 2	FI	Finland	Nature Index		145327659223282	Facebook	3	1	8	2	0	0
w002	Week 2	FI	Finland	garagErasmus Foundation		126673650730964	Facebook	1	1	8	1	0	0
w002	Week 2	FI	Finland	Stronger Together		583590448741201	Facebook	2	1	7	1	0	0
w002	Week 2	FI	Finland	Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	1	1	3	0	0	0
w002	Week 2	FI	Finland	Modius Health		1350510308330159	Facebook	1	1	3	0	0	0
