advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	45_54	45-54	CY	Cyprus	73	1	431803	133785	1555	63
European Parliament		178362315106	Facebook	45_54	45-54	CY	Cyprus	12	1	343012	156831	2087	400
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	45_54	45-54	CY	Cyprus	28	1	299271	103975	1062	128
European Parliament Office in Cyprus		205478755729	Facebook	45_54	45-54	CY	Cyprus	5	1	210376	100444	1003	194
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	45_54	45-54	CY	Cyprus	48	1	205098	43513	828	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	45_54	45-54	CY	Cyprus	64	1	202521	42882	1034	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	45_54	45-54	CY	Cyprus	22	1	200805	47166	484	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	45_54	45-54	CY	Cyprus	21	1	162380	35852	523	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	45_54	45-54	CY	Cyprus	19	1	159049	39273	479	19
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	45_54	45-54	CY	Cyprus	16	1	148778	65783	556	71
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	45_54	45-54	CY	Cyprus	28	1	111782	25472	646	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	45_54	45-54	CY	Cyprus	22	1	101276	22137	435	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	45_54	45-54	CY	Cyprus	38	1	99492	28229	826	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	45_54	45-54	CY	Cyprus	7	1	84351	36359	154	8
γυρίζουμε		278308089460720	Facebook	45_54	45-54	CY	Cyprus	6	1	71567	31313	494	115
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	45_54	45-54	CY	Cyprus	5	1	58684	25144	431	84
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	45_54	45-54	CY	Cyprus	16	1	58585	13281	230	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	45_54	45-54	CY	Cyprus	6	1	55480	24920	145	12
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	45_54	45-54	CY	Cyprus	11	1	52512	10663	148	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	45_54	45-54	CY	Cyprus	9	1	52209	13966	142	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	45_54	45-54	CY	Cyprus	4	1	47676	15896	158	21
Dr. Eleni Stavrou		822417261217421	Facebook	45_54	45-54	CY	Cyprus	6	1	46690	11436	147	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	45_54	45-54	CY	Cyprus	10	1	46005	18496	62	12
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	45_54	45-54	CY	Cyprus	12	1	44265	9531	278	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	45_54	45-54	CY	Cyprus	6	1	32489	7586	60	10
