day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d128	2019-05-08	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	66	1	277954	64045	3016	466
d128	2019-05-08	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	18	1	93001	21275	825	139
d128	2019-05-08	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	100	1	40435	6970	1516	0
d128	2019-05-08	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	35	1	36095	13525	429	10
d128	2019-05-08	FI	Finland	Miapetra Kumpula-Natri		922311201130062	Facebook	11	1	32029	11644	362	85
d128	2019-05-08	FI	Finland	Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	5	1	25832	6666	332	56
d128	2019-05-08	FI	Finland	Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	8	1	24748	5642	279	39
d128	2019-05-08	FI	Finland	Piia Kurki	Piia Kurki	270567833058986	Facebook	4	1	23294	4659	232	46
d128	2019-05-08	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	9	1	23260	5402	193	13
d128	2019-05-08	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	8	1	22332	10677	235	26
d128	2019-05-08	FI	Finland	Stina Wahlsten		247410845719596	Facebook	4	1	20399	3999	79	0
d128	2019-05-08	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	6	1	19540	4595	136	10
d128	2019-05-08	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	2	1	19166	4583	57	0
