day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d105	2019-04-15	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	205	1	182766	63455	1522	171
d105	2019-04-15	AT	Austria	European Greens	European Greens	141366725876424	Facebook	3	1	140315	56925	562	172
d105	2019-04-15	AT	Austria	European Parliament		178362315106	Facebook	42	1	124048	44980	1349	227
d105	2019-04-15	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	20	1	109306	38488	523	111
d105	2019-04-15	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	6	1	96210	19339	563	91
d105	2019-04-15	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	4	1	89855	36118	105	17
d105	2019-04-15	AT	Austria	Harald Vilimsky		547597092025909	Facebook	15	1	65034	22196	447	91
d105	2019-04-15	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	2	1	50033	10000	102	0
d105	2019-04-15	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	1	1	49999	25000	249	50
d105	2019-04-15	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	141	1	38311	14027	410	16
d105	2019-04-15	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	21	1	26871	10624	184	58
d105	2019-04-15	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	11	1	18775	4131	57	1
d105	2019-04-15	AT	Austria	Amnesty International Austria		30925241455	Facebook	10	1	18671	4801	155	0
d105	2019-04-15	AT	Austria	Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	2	1	16766	3333	176	33
d105	2019-04-15	AT	Austria	GPA-djp	GPA-djp	214499840736	Facebook	3	1	15340	3068	30	0
d105	2019-04-15	AT	Austria	Heumilch		184745071568863	Facebook	1	1	14705	5882	29	14
d105	2019-04-15	AT	Austria	Zalando		451619258340545	Facebook	1	1	14285	7142	71	35
d105	2019-04-15	AT	Austria	MayuuLust		2203631323057286	Facebook	20	1	13767	2844	308	0
d105	2019-04-15	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	1	1	12499	2500	24	0
d105	2019-04-15	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	3	1	12035	3606	35	3
d105	2019-04-15	AT	Austria	zotter Schokoladen Manufaktur		182849621119	Facebook	2	1	9998	4999	98	0
