advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	f	female	BG	Bulgaria	1	1	58545	29273	57	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	f	female	BG	Bulgaria	2	1	57432	22871	227	37
Приоритети	БЗНС	1163987410423594	Facebook	f	female	BG	Bulgaria	14	1	51581	12542	446	0
informo.bg	informo.bg	262524054082832	Facebook	f	female	BG	Bulgaria	1	1	45798	22899	45	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	f	female	BG	Bulgaria	4	1	27957	7236	168	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	f	female	BG	Bulgaria	4	1	17087	5351	109	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	f	female	BG	Bulgaria	3	1	16866	4372	77	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	f	female	BG	Bulgaria	1	1	12193	6096	30	6
European Commission	European Commission	107898832590939	Facebook	f	female	BG	Bulgaria	2	1	10318	5159	25	5
Демократична България	Демократична България	995342840629890	Facebook	f	female	BG	Bulgaria	3	1	6830	3265	94	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f	female	BG	Bulgaria	2	1	4726	1346	19	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	f	female	BG	Bulgaria	2	1	4339	868	85	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	f	female	BG	Bulgaria	2	1	2656	480	64	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	f	female	BG	Bulgaria	2	1	2487	404	86	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	f	female	BG	Bulgaria	1	1	2064	412	40	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	f	female	BG	Bulgaria	1	1	1920	384	33	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	f	female	BG	Bulgaria	2	1	1288	329	4	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	f	female	BG	Bulgaria	2	1	1059	150	45	0
БСП Русе - Мъдрост и ново начало		732480440438324	Facebook	f	female	BG	Bulgaria	1	1	619	0	54	0
ВМРО Горна Оряховица		245988949432379	Facebook	f	female	BG	Bulgaria	1	1	526	0	46	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	f	female	BG	Bulgaria	2	1	11	3	0	0
INBOX	New Digital Media	369693523475596	Facebook	f	female	BG	Bulgaria	1	1	10	5	0	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	f	female	BG	Bulgaria	1	1	6	1	0	0
