advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	35_44	35-44	CZ	Czechia	1670	1	3267527	793139	15010	3447
European Parliament		178362315106	Facebook	35_44	35-44	CZ	Czechia	81	1	1783388	835102	8775	2667
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	35_44	35-44	CZ	Czechia	120	1	907610	368653	4296	1132
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	35_44	35-44	CZ	Czechia	101	1	895945	295304	4291	142
HLAS	První prezidentská	320144481956623	Facebook	35_44	35-44	CZ	Czechia	226	1	880104	228877	1681	484
Pavel Poc	Poc Pavel	202974613060409	Facebook	35_44	35-44	CZ	Czechia	21	1	705515	289158	1639	488
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	35_44	35-44	CZ	Czechia	54	1	654267	188345	2894	664
Gambrinus		146991996743	Facebook	35_44	35-44	CZ	Czechia	3	1	628076	282073	4737	947
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	35_44	35-44	CZ	Czechia	67	1	597728	232334	1851	497
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	35_44	35-44	CZ	Czechia	109	1	560194	166140	1294	296
Andrej Babiš	ANO	214827221987263	Facebook	35_44	35-44	CZ	Czechia	24	1	552884	232951	2140	549
Evropa společně	Evropa společně	535611970260854	Facebook	35_44	35-44	CZ	Czechia	59	1	487475	184157	1370	292
KDU-ČSL	KDU-ČSL	251656685576	Facebook	35_44	35-44	CZ	Czechia	86	1	472555	170938	1375	401
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	35_44	35-44	CZ	Czechia	39	1	355435	123655	1613	399
European Greens		141366725876424	Facebook	35_44	35-44	CZ	Czechia	31	1	328621	136590	2031	397
Roman Kriz	Kriz Roman	382745889213194	Facebook	35_44	35-44	CZ	Czechia	157	1	320923	71836	1208	265
Kialo		729627343834501	Facebook	35_44	35-44	CZ	Czechia	353	1	312892	125816	2125	530
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	35_44	35-44	CZ	Czechia	19	1	297198	117348	1071	295
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	35_44	35-44	CZ	Czechia	23	1	230674	60251	652	158
Daniel Herman	Vasek Jiri	378072105614553	Facebook	35_44	35-44	CZ	Czechia	23	1	217962	82135	292	92
Tomáš Zdechovský		275042429350706	Facebook	35_44	35-44	CZ	Czechia	25	1	215281	93441	1134	287
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	35_44	35-44	CZ	Czechia	36	1	211382	58007	916	269
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	35_44	35-44	CZ	Czechia	22	1	185173	58646	440	143
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	35_44	35-44	CZ	Czechia	64	1	132948	35241	280	70
ODS - Občanská demokratická strana		30575632699	Facebook	35_44	35-44	CZ	Czechia	10	1	131475	38313	439	87
