audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u18_24	unknown (18-24)	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	212	1	14411	5285	95	18
u18_24	unknown (18-24)	FI	Finland	European Parliament		178362315106	Facebook	47	1	12893	5718	107	37
u18_24	unknown (18-24)	FI	Finland	Vihreät - De Gröna		33722070600	Facebook	29	1	3058	1072	13	2
u18_24	unknown (18-24)	FI	Finland	Oatly		585888148224935	Facebook	5	1	1943	751	8	1
u18_24	unknown (18-24)	FI	Finland	WWF Suomi		119054448115588	Facebook	7	1	1785	867	7	1
u18_24	unknown (18-24)	FI	Finland	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	19	1	1093	422	6	0
u18_24	unknown (18-24)	FI	Finland	Kaisa Penny		259256970891807	Facebook	11	1	819	279	3	0
u18_24	unknown (18-24)	FI	Finland	Feministinen puolue		246435052396654	Facebook	3	1	809	161	5	0
u18_24	unknown (18-24)	FI	Finland	Kialo		729627343834501	Facebook	288	1	791	286	6	1
u18_24	unknown (18-24)	FI	Finland	Liban Sheikh		302959147221497	Facebook	11	1	741	151	7	0
u18_24	unknown (18-24)	FI	Finland	Mikkel Näkkäläjärvi		617733068345315	Facebook	43	1	692	168	7	0
u18_24	unknown (18-24)	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	37	1	614	136	14	0
u18_24	unknown (18-24)	FI	Finland	Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	3	1	571	222	1	0
u18_24	unknown (18-24)	FI	Finland	European Greens	European Greens	141366725876424	Facebook	7	1	565	281	2	1
u18_24	unknown (18-24)	FI	Finland	Miapetra Kumpula-Natri		922311201130062	Facebook	27	1	557	158	5	1
u18_24	unknown (18-24)	FI	Finland	Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	4	1	534	128	3	0
u18_24	unknown (18-24)	FI	Finland	Keskusta	Suomen Keskusta	55312855747	Facebook	23	1	505	125	2	0
u18_24	unknown (18-24)	FI	Finland	Amanda Pasanen		1590714481237792	Facebook	4	1	481	108	7	3
u18_24	unknown (18-24)	FI	Finland	Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	9	1	459	106	4	0
u18_24	unknown (18-24)	FI	Finland	Neste		1083597725003936	Facebook	1	1	456	182	4	0
u18_24	unknown (18-24)	FI	Finland	Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	5	1	443	92	4	0
u18_24	unknown (18-24)	FI	Finland	Stina Wahlsten		247410845719596	Facebook	18	1	429	79	6	0
u18_24	unknown (18-24)	FI	Finland	Ykkösketjuun		2118628725055114	Facebook	2	1	417	208	2	0
u18_24	unknown (18-24)	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	62	1	382	49	18	0
u18_24	unknown (18-24)	FI	Finland	Svensk Ungdom - RKP-nuoret		172659206933	Facebook	11	1	375	105	2	0
