advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	IE	Ireland	60	1	24489	10624	181	34
Referendum Commission		580832208630212	Facebook	u35_44	unknown (35-44)	IE	Ireland	24	1	22004	9766	169	35
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	u35_44	unknown (35-44)	IE	Ireland	177	1	16060	5100	90	15
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	u35_44	unknown (35-44)	IE	Ireland	3	1	7540	3770	37	7
Fine Gael	Fine Gael	264172043210	Facebook	u35_44	unknown (35-44)	IE	Ireland	8	1	6596	2646	30	8
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	u35_44	unknown (35-44)	IE	Ireland	23	1	4006	928	19	1
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	IE	Ireland	338	1	3981	1703	24	6
European Greens	European Greens	141366725876424	Facebook	u35_44	unknown (35-44)	IE	Ireland	14	1	3802	1875	35	10
Sean Kelly MEP		340786422717552	Facebook	u35_44	unknown (35-44)	IE	Ireland	56	1	3690	1448	29	2
Fianna Fáil	Fianna Fáil	222629035132	Facebook	u35_44	unknown (35-44)	IE	Ireland	32	1	2860	848	10	1
Matt Carthy	Carthy Matt	580216935345125	Facebook	u35_44	unknown (35-44)	IE	Ireland	20	1	2459	578	6	0
Labour Party		164027949687	Facebook	u35_44	unknown (35-44)	IE	Ireland	6	1	2205	1102	10	2
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	u35_44	unknown (35-44)	IE	Ireland	14	1	2026	597	7	1
Department of Foreign Affairs and Trade		449282445418073	Facebook	u35_44	unknown (35-44)	IE	Ireland	1	1	1793	717	17	3
Guy Verhofstadt		99985820015	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	1710	640	3	1
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	u35_44	unknown (35-44)	IE	Ireland	7	1	1661	650	4	0
Pro Life Campaign Ireland		224615650378	Facebook	u35_44	unknown (35-44)	IE	Ireland	4	1	1586	763	10	4
merrionstreet.ie		116635611711738	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	1550	775	4	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	u35_44	unknown (35-44)	IE	Ireland	10	1	1391	307	3	0
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	u35_44	unknown (35-44)	IE	Ireland	10	1	1381	413	6	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	u35_44	unknown (35-44)	IE	Ireland	2	1	1215	607	6	3
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u35_44	unknown (35-44)	IE	Ireland	31	1	1163	487	8	1
Alex White		58389344622	Facebook	u35_44	unknown (35-44)	IE	Ireland	3	1	1155	489	5	0
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	u35_44	unknown (35-44)	IE	Ireland	18	1	1143	333	10	1
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	u35_44	unknown (35-44)	IE	Ireland	9	1	1129	271	4	0
