audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f35_44	female (35-44)	European Parliament		178362315106	Facebook	1201	1	18739400	8487073	105690	27136
f35_44	female (35-44)	Podemos	Unidas Podemos	269212336568846	Facebook	318	1	13989936	6134089	85112	21826
f35_44	female (35-44)	Ciudadanos	Ciudadanos	74078667754	Facebook	4577	1	12287234	3728882	122878	9007
f35_44	female (35-44)	Partido Popular	Partido Popular	72249031214	Facebook	1290	1	10944032	3930883	64141	8087
f35_44	female (35-44)	People's Vote UK	People's Vote	748608695327755	Facebook	3316	1	10066391	3532140	129095	23914
f35_44	female (35-44)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2271	1	5630253	1903802	64660	7476
f35_44	female (35-44)	Rädda Barnen		72659261793	Facebook	384	1	5153998	1699699	47555	11985
f35_44	female (35-44)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1959	1	4682223	1598455	66428	9255
f35_44	female (35-44)	Britain's Future	Britain's Future	1625300137516491	Facebook	3853	1	4513285	1407432	55730	8275
f35_44	female (35-44)	sp.a	sp.a	57253967150	Facebook	302	1	4052774	1647653	17469	4122
f35_44	female (35-44)	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	175	1	4047027	1838076	9947	2231
f35_44	female (35-44)	Best For Britain	Best for Britain	1863944713844924	Facebook	809	1	3979448	1694412	48721	11731
f35_44	female (35-44)	The Labour Party	The Labour Party	25749647410	Facebook	592	1	3922797	1575603	29908	6477
f35_44	female (35-44)	CDU	CDU	78502295414	Facebook	3170	1	3712474	898522	36587	825
f35_44	female (35-44)	PSOE	PSOE	189318235003	Facebook	330	1	3605193	1422589	11316	2164
f35_44	female (35-44)	Kialo		729627343834501	Facebook	739	1	3514439	1431875	24723	6184
f35_44	female (35-44)	Conservatives	The Conservative Party	8807334278	Facebook	1565	1	3084691	1180468	35376	4431
f35_44	female (35-44)	Greenpeace France		39435457457	Facebook	128	1	2927331	1318052	15070	3434
f35_44	female (35-44)	European Greens	European Greens	141366725876424	Facebook	87	1	2727348	1222934	18412	4646
f35_44	female (35-44)	Plan International Sverige		382243262003	Facebook	347	1	2481547	819178	21546	5233
f35_44	female (35-44)	FDP	FDP	21289227249	Facebook	1615	1	2439510	722300	18051	983
f35_44	female (35-44)	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	79	1	2263910	1033240	4742	1447
f35_44	female (35-44)	Partito Democratico		77034286895	Facebook	133	1	2247032	1024545	7400	2147
f35_44	female (35-44)	România în primul rând	Future Innovation	770704223323599	Facebook	92	1	2030116	897955	1942	475
f35_44	female (35-44)	SPD	SPD	47930567748	Facebook	4145	1	1996664	688136	34386	2169
f35_44	female (35-44)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	109	1	1960367	807353	4857	1120
f35_44	female (35-44)	Save the Children Italia		46590675335	Facebook	45	1	1941849	858802	7836	2193
f35_44	female (35-44)	38 Degrees	38 Degrees	200006375787	Facebook	637	1	1886957	710988	12493	1870
f35_44	female (35-44)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	1860732	859099	11630	2591
f35_44	female (35-44)	Sosialidemokraatit SDP		108945982480217	Facebook	298	1	1849787	721112	11928	2829
f35_44	female (35-44)	Un país moderno	Unidas Podemos	577723459314066	Facebook	43	1	1848570	858563	8568	1908
f35_44	female (35-44)	Greenpeace España	Greenpeace España	133044800622	Facebook	163	1	1558649	565722	4781	618
f35_44	female (35-44)	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	135	1	1468789	636769	2247	582
f35_44	female (35-44)	Greenpeace Deutschland		22541752487	Facebook	421	1	1435405	498321	9058	1240
f35_44	female (35-44)	European Commission		107898832590939	Facebook	26	1	1415189	628616	5904	1371
f35_44	female (35-44)	Gazeta Wyborcza		63563473556	Facebook	370	1	1408080	450406	3201	514
f35_44	female (35-44)	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	80	1	1385250	581800	3497	692
f35_44	female (35-44)	Médecins du Monde France		265420476920	Facebook	833	1	1353989	456913	18406	1745
f35_44	female (35-44)	Kyriakos Mitsotakis		34848567724	Facebook	77	1	1319332	560680	3241	679
f35_44	female (35-44)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	93	1	1301946	556236	12003	2852
f35_44	female (35-44)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	51	1	1267983	606680	2412	1081
f35_44	female (35-44)	WeWorld Onlus		299584710061488	Facebook	309	1	1227397	473071	7619	1055
f35_44	female (35-44)	Harald Vilimsky		547597092025909	Facebook	175	1	1208068	508335	10820	2415
f35_44	female (35-44)	Romania #nuepsd	Future Innovation	293215748279337	Facebook	34	1	1186701	549623	813	336
f35_44	female (35-44)	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	93	1	1145813	538976	4699	982
f35_44	female (35-44)	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	66	1	1123475	459631	3022	513
f35_44	female (35-44)	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	73	1	1102530	484213	3810	788
f35_44	female (35-44)	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	306	1	1080457	367702	7593	1281
f35_44	female (35-44)	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	1068283	495995	4205	947
f35_44	female (35-44)	SPÖ	SPÖ	77393060080	Facebook	601	1	1059316	362478	8225	1107
f35_44	female (35-44)	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	130	1	1051676	437431	4688	846
f35_44	female (35-44)	Humble Household		1746853745395190	Facebook	53	1	1013307	407133	9721	2345
f35_44	female (35-44)	School Cuts	National Education Union	871798409656672	Facebook	155	1	966863	232223	9698	1384
f35_44	female (35-44)	Sign for my Future		1345513882259768	Facebook	73	1	963185	413407	6797	1646
f35_44	female (35-44)	Delphinus		20411877802	Facebook	11	1	962899	469319	502	56
f35_44	female (35-44)	Venstre, Danmarks Liberale Parti		21465928829	Facebook	327	1	950263	352392	6923	1665
f35_44	female (35-44)	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	86	1	949239	401786	6245	1549
f35_44	female (35-44)	Matthew Hussey		525275707491504	Facebook	49	1	944579	396133	8638	1660
f35_44	female (35-44)	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	128	1	939033	326473	1772	588
f35_44	female (35-44)	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	181	1	936592	358419	6101	1202
f35_44	female (35-44)	Medici Senza Frontiere		65737832194	Facebook	26	1	921961	390030	3679	1162
f35_44	female (35-44)	Save the Children España	Save the Children España	57845333112	Facebook	19	1	920684	429941	4861	1079
f35_44	female (35-44)	Stichting Vluchteling		120034538112114	Facebook	82	1	916111	367943	14146	3384
f35_44	female (35-44)	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	449	1	912094	391395	3574	816
f35_44	female (35-44)	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	173	1	908643	373527	4021	651
f35_44	female (35-44)	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	36	1	907839	413221	1291	323
f35_44	female (35-44)	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	43	1	900881	364012	1896	287
f35_44	female (35-44)	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	171	1	878487	353097	2676	515
f35_44	female (35-44)	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	75	1	875860	406299	2211	557
f35_44	female (35-44)	Patryk Jaki		199877710116314	Facebook	236	1	874488	343987	4322	985
