audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u45_54	unknown (45-54)	People's Vote UK	People's Vote	748608695327755	Facebook	2845	1	349339	121928	5680	1035
u45_54	unknown (45-54)	Britain's Future	Britain's Future	1625300137516491	Facebook	3622	1	285809	86125	3399	495
u45_54	unknown (45-54)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	1846	1	193865	64438	2474	255
u45_54	unknown (45-54)	Kialo		729627343834501	Facebook	694	1	177291	71567	1421	371
u45_54	unknown (45-54)	European Parliament		178362315106	Facebook	980	1	136658	59884	910	223
u45_54	unknown (45-54)	Best For Britain	Best for Britain	1863944713844924	Facebook	584	1	127647	54219	1780	423
u45_54	unknown (45-54)	The Labour Party	The Labour Party	25749647410	Facebook	542	1	101395	39548	930	195
u45_54	unknown (45-54)	38 Degrees	38 Degrees	200006375787	Facebook	618	1	99247	36024	688	103
u45_54	unknown (45-54)	Conservatives	The Conservative Party	8807334278	Facebook	806	1	90096	34373	1212	163
u45_54	unknown (45-54)	Podemos	Unidas Podemos	269212336568846	Facebook	264	1	78842	35523	499	133
u45_54	unknown (45-54)	We are the 52%	We are the 52%	466744973727718	Facebook	276	1	74361	27832	197	27
u45_54	unknown (45-54)	Ciudadanos	Ciudadanos	74078667754	Facebook	2301	1	66888	20602	621	54
u45_54	unknown (45-54)	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	493	1	59407	21625	1195	222
u45_54	unknown (45-54)	Partido Popular	Partido Popular	72249031214	Facebook	1060	1	57967	19216	437	49
u45_54	unknown (45-54)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	396	1	57033	20862	717	141
u45_54	unknown (45-54)	Greenpeace France		39435457457	Facebook	108	1	52978	23723	260	60
u45_54	unknown (45-54)	Plan International Sverige		382243262003	Facebook	300	1	51526	16163	425	101
u45_54	unknown (45-54)	The Brexit Party	The Brexit Party	230416667843105	Facebook	78	1	49369	23255	655	191
u45_54	unknown (45-54)	Sosialidemokraatit SDP		108945982480217	Facebook	264	1	46709	18498	272	62
u45_54	unknown (45-54)	Right To Vote	Right to Vote	408236463256774	Facebook	343	1	39484	9933	332	49
u45_54	unknown (45-54)	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	123	1	33061	11827	220	48
u45_54	unknown (45-54)	Scientists for EU	Scientists for EU	642444842524195	Facebook	61	1	30078	9874	211	36
u45_54	unknown (45-54)	Amnesty International UK		7624294394	Facebook	76	1	27636	12032	289	91
u45_54	unknown (45-54)	Médecins du Monde France		265420476920	Facebook	421	1	23599	7504	367	28
u45_54	unknown (45-54)	sp.a	sp.a	57253967150	Facebook	245	1	23472	9353	102	23
