audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u65_	unknown (65+)	Britain's Future	Britain's Future	1625300137516491	Facebook	3610	1	334643	97028	4058	577
u65_	unknown (65+)	People's Vote UK	People's Vote	748608695327755	Facebook	2542	1	204590	69668	3905	671
u65_	unknown (65+)	38 Degrees	38 Degrees	200006375787	Facebook	622	1	133444	47946	944	132
u65_	unknown (65+)	Best For Britain	Best for Britain	1863944713844924	Facebook	565	1	122605	51535	1817	424
u65_	unknown (65+)	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	1721	1	103743	32613	1619	146
u65_	unknown (65+)	We are the 52%	We are the 52%	466744973727718	Facebook	276	1	96102	34223	289	37
u65_	unknown (65+)	The Labour Party	The Labour Party	25749647410	Facebook	534	1	71621	27014	672	137
u65_	unknown (65+)	Conservatives	The Conservative Party	8807334278	Facebook	698	1	66435	23951	1208	138
u65_	unknown (65+)	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	493	1	57416	20038	1275	210
u65_	unknown (65+)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	418	1	51094	18185	815	132
u65_	unknown (65+)	The Brexit Party	The Brexit Party	230416667843105	Facebook	80	1	45120	21410	628	188
u65_	unknown (65+)	European Parliament		178362315106	Facebook	660	1	34401	14170	235	49
u65_	unknown (65+)	Greenpeace France		39435457457	Facebook	107	1	33333	14999	169	39
u65_	unknown (65+)	Right To Vote	Right to Vote	408236463256774	Facebook	346	1	29483	7275	281	35
u65_	unknown (65+)	Sosialidemokraatit SDP		108945982480217	Facebook	217	1	26264	10056	164	31
u65_	unknown (65+)	Podemos	Unidas Podemos	269212336568846	Facebook	176	1	25215	11409	161	42
u65_	unknown (65+)	Vattenfall Sverige		608975645850217	Facebook	25	1	24774	11416	326	89
u65_	unknown (65+)	Ciudadanos	Ciudadanos	74078667754	Facebook	1654	1	23344	7259	221	18
u65_	unknown (65+)	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	120	1	21907	7674	152	30
u65_	unknown (65+)	TheArticle	TheArticle	607840469632004	Facebook	25	1	21396	9524	313	68
u65_	unknown (65+)	Plan International Sverige		382243262003	Facebook	285	1	21057	6798	181	43
u65_	unknown (65+)	Médecins du Monde France		265420476920	Facebook	424	1	21042	6192	416	24
u65_	unknown (65+)	Scientists for EU	Scientists for EU	642444842524195	Facebook	57	1	20901	6543	128	20
u65_	unknown (65+)	Amnesty International UK		7624294394	Facebook	77	1	20371	8682	209	64
u65_	unknown (65+)	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	60	1	18662	6812	311	67
u65_	unknown (65+)	Alex Salmond	Slainte Media	136191876445102	Facebook	79	1	12321	3916	80	7
u65_	unknown (65+)	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	54	1	12292	4920	60	12
u65_	unknown (65+)	London Gov	the Greater London Authority	713179875369048	Facebook	22	1	12264	5034	142	27
u65_	unknown (65+)	Venstre, Danmarks Liberale Parti		21465928829	Facebook	263	1	12023	3797	83	23
u65_	unknown (65+)	Labour Future	Labour Future	112846662487263	Facebook	20	1	11886	5140	97	20
u65_	unknown (65+)	The Week UK	The Week	177855115588808	Facebook	86	1	11479	3876	132	24
u65_	unknown (65+)	Global Justice Now	Global Justice Now	6707857033	Facebook	321	1	11107	1878	496	6
u65_	unknown (65+)	London Labour Party	The London Labour Party 	474613052643462	Facebook	80	1	10977	4226	172	35
u65_	unknown (65+)	EU Watch	EU Watch	136146920436020	Facebook	35	1	10298	3139	33	3
u65_	unknown (65+)	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	31	1	10290	4284	112	34
u65_	unknown (65+)	Centerpartiet	Centerpartiet	12690894340	Facebook	79	1	10049	3664	131	31
u65_	unknown (65+)	SPD	SPD	47930567748	Facebook	673	1	9936	2843	218	13
u65_	unknown (65+)	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	227	1	9747	2624	66	15
u65_	unknown (65+)	Humble Household		1746853745395190	Facebook	34	1	9605	3971	123	41
u65_	unknown (65+)	Progress	Progress Ltd	160136337364839	Facebook	38	1	9559	2150	83	9
u65_	unknown (65+)	InFacts	InFacts	678120165658753	Facebook	60	1	9339	2201	69	6
u65_	unknown (65+)	NT Live	NT Live	107334993856	Facebook	105	1	9302	2588	116	7
u65_	unknown (65+)	NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	30	1	9132	2429	53	7
u65_	unknown (65+)	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	100	1	8679	3171	76	15
u65_	unknown (65+)	Greenpeace España	Greenpeace España	133044800622	Facebook	136	1	8257	3135	26	4
u65_	unknown (65+)	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	53	1	8230	3675	19	5
u65_	unknown (65+)	SPÖ	SPÖ	77393060080	Facebook	333	1	8112	2668	68	8
u65_	unknown (65+)	Partido Popular	Partido Popular	72249031214	Facebook	292	1	8009	3448	42	8
u65_	unknown (65+)	Partito Democratico		77034286895	Facebook	98	1	7506	3424	33	7
u65_	unknown (65+)	Le Monde		14892757589	Facebook	29	1	7194	2680	14	1
u65_	unknown (65+)	Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	23	1	7123	1469	58	9
u65_	unknown (65+)	JW3	JW3	6587671199	Facebook	16	1	7108	2641	76	16
u65_	unknown (65+)	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	292	1	6795	2791	31	6
u65_	unknown (65+)	UK government	UK government	408582579294175	Facebook	8	1	6745	3069	65	19
u65_	unknown (65+)	Greenpeace Deutschland		22541752487	Facebook	229	1	6730	2016	56	5
u65_	unknown (65+)	kontrast.at	kontrast.at	1079650008770485	Facebook	97	1	6717	2610	36	11
u65_	unknown (65+)	Save the Children España	Save the Children España	57845333112	Facebook	19	1	6704	3157	33	8
u65_	unknown (65+)	London Conservatives	London Conservatives	660899050767643	Facebook	8	1	6572	2746	118	28
u65_	unknown (65+)	Reprieve	Reprieve	107485499287	Facebook	9	1	6014	1876	44	11
u65_	unknown (65+)	Syre		1531320107133721	Facebook	45	1	5994	1555	80	23
u65_	unknown (65+)	Oxford Academic (Oxford University Press)		188890111132385	Facebook	6	1	5971	2653	90	19
u65_	unknown (65+)	Campact e.V.	Campact e.V.	82734241364	Facebook	29	1	5933	2471	44	9
u65_	unknown (65+)	Plaid Cymru	Plaid Cymru	26416930992	Facebook	11	1	5818	2337	30	6
u65_	unknown (65+)	Renew	Renew  Party	1923371311278106	Facebook	132	1	5784	1452	73	9
u65_	unknown (65+)	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	136	1	5566	2178	37	5
u65_	unknown (65+)	The Week Junior		799576543492660	Facebook	14	1	5511	2487	34	3
u65_	unknown (65+)	WWF UK		311627208673	Facebook	28	1	5506	2308	42	7
u65_	unknown (65+)	Andreas Schieder	SPÖ	290881691011354	Facebook	134	1	5485	1703	43	7
u65_	unknown (65+)	Fotografiska Stockholm		142320852554	Facebook	10	1	5479	2352	4	0
u65_	unknown (65+)	Sign for my Future		1345513882259768	Facebook	55	1	5450	2434	36	8
u65_	unknown (65+)	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	69	1	5435	2273	23	5
u65_	unknown (65+)	Asthma UK	Asthma UK	40952091012	Facebook	12	1	5429	2362	48	10
u65_	unknown (65+)	Microsoft Education		171047642947607	Facebook	6	1	5370	2103	47	9
u65_	unknown (65+)	Change.org		83996318078	Facebook	20	1	5349	1496	30	3
u65_	unknown (65+)	Jörgen Warborn EU-kandidat		56002955332	Facebook	83	1	5299	1344	58	14
u65_	unknown (65+)	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	54	1	5273	1745	69	18
u65_	unknown (65+)	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	100	1	5259	1385	88	6
u65_	unknown (65+)	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	113	1	5171	2140	18	3
u65_	unknown (65+)	Un país moderno	Unidas Podemos	577723459314066	Facebook	41	1	5116	2207	34	6
u65_	unknown (65+)	350.org		12185972707	Facebook	82	1	5095	1171	27	2
u65_	unknown (65+)	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	159	1	5073	1715	58	7
u65_	unknown (65+)	Co-operative Party		7569385657	Facebook	54	1	5026	1510	70	8
u65_	unknown (65+)	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	75	1	5008	1388	26	0
u65_	unknown (65+)	WeWorld Onlus		299584710061488	Facebook	114	1	5008	1896	27	4
u65_	unknown (65+)	sp.a	sp.a	57253967150	Facebook	151	1	5007	1750	52	8
u65_	unknown (65+)	Andy Street	The Conservative Party	625464517632792	Facebook	233	1	4987	1633	65	3
u65_	unknown (65+)	ACNUR Comite español		94118672764	Facebook	24	1	4927	2114	20	3
u65_	unknown (65+)	More United	More United	618113871680733	Facebook	14	1	4862	1618	61	14
u65_	unknown (65+)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	99	1	4803	2001	27	6
u65_	unknown (65+)	Medici Senza Frontiere		65737832194	Facebook	22	1	4687	1926	18	6
u65_	unknown (65+)	School Cuts	National Education Union	871798409656672	Facebook	60	1	4630	981	50	8
u65_	unknown (65+)	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	28	1	4606	1795	32	7
u65_	unknown (65+)	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	126	1	4589	1525	17	1
u65_	unknown (65+)	European Greens	European Greens	141366725876424	Facebook	16	1	4571	1970	55	11
u65_	unknown (65+)	Harald Vilimsky		547597092025909	Facebook	126	1	4492	1941	48	11
u65_	unknown (65+)	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	67	1	4471	1740	90	19
u65_	unknown (65+)	National Theatre		9212864972	Facebook	29	1	4435	1685	37	7
u65_	unknown (65+)	Amnistía Internacional España		78151799929	Facebook	23	1	4365	1893	33	5
u65_	unknown (65+)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	59	1	4333	2003	34	7
u65_	unknown (65+)	Röda Korset		111630258867610	Facebook	41	1	4308	1192	14	5
u65_	unknown (65+)	Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	21	1	4276	1454	39	13
u65_	unknown (65+)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	82	1	4240	1809	39	9
u65_	unknown (65+)	CCFD-Terre Solidaire		112547358788607	Facebook	8	1	4225	1688	19	7
u65_	unknown (65+)	Roberta Metsola		406824526101449	Facebook	421	1	4193	1307	45	2
u65_	unknown (65+)	e.on		369122343101775	Facebook	25	1	4176	1536	41	12
u65_	unknown (65+)	DIE LINKE	DIE LINKE	47694585682	Facebook	146	1	4136	1462	20	1
u65_	unknown (65+)	Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	66	1	4090	1019	28	8
u65_	unknown (65+)	FDP	FDP	21289227249	Facebook	296	1	4079	1166	52	2
u65_	unknown (65+)	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	101	1	4037	1704	16	3
u65_	unknown (65+)	Mayor of London	the Greater London Authority	360322167647280	Facebook	17	1	4035	1753	34	6
u65_	unknown (65+)	International Alert		23799263071	Facebook	57	1	4022	876	63	5
u65_	unknown (65+)	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	28	1	3972	1585	18	3
u65_	unknown (65+)	WWF Scotland	WWF Scotland	143664152344192	Facebook	10	1	3935	1764	25	9
u65_	unknown (65+)	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	42	1	3820	1079	27	2
u65_	unknown (65+)	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	114	1	3768	1492	40	10
u65_	unknown (65+)	CDU	CDU	78502295414	Facebook	429	1	3764	919	35	0
u65_	unknown (65+)	Momentum	Momentum	155710354774360	Facebook	17	1	3718	870	33	5
u65_	unknown (65+)	DéFI	DéFI	173518112695794	Facebook	121	1	3696	832	29	2
u65_	unknown (65+)	LO Sverige		163820136238	Facebook	4	1	3625	1629	54	11
u65_	unknown (65+)	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	83	1	3621	1196	65	20
u65_	unknown (65+)	Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	14	1	3612	1310	27	6
u65_	unknown (65+)	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	68	1	3570	1332	11	2
u65_	unknown (65+)	Avaaz	Avaaz	8340223883	Facebook	15	1	3567	1359	62	11
u65_	unknown (65+)	More In Common		199254923808679	Facebook	3	1	3528	1550	102	35
u65_	unknown (65+)	Leave.EU		794492093982367	Facebook	13	1	3483	1741	28	14
u65_	unknown (65+)	European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	9	1	3446	1191	17	4
u65_	unknown (65+)	Moderaterna	Moderaterna	7719591155	Facebook	85	1	3435	799	35	8
u65_	unknown (65+)	Patryk Jaki		199877710116314	Facebook	136	1	3433	1359	15	3
u65_	unknown (65+)	Épargne Malin		1864684416941008	Facebook	18	1	3423	1458	116	32
u65_	unknown (65+)	Ministère de l'Intérieur		103146727990	Facebook	8	1	3415	1398	18	5
u65_	unknown (65+)	Save the Children Italia		46590675335	Facebook	25	1	3412	1455	10	3
u65_	unknown (65+)	ČSSD	ČSSD	111041662264882	Facebook	289	1	3361	894	19	4
u65_	unknown (65+)	Les Antagonistes		398415124026017	Facebook	2	1	3309	1648	33	16
u65_	unknown (65+)	Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	18	1	3291	938	12	0
u65_	unknown (65+)	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	33	1	3284	1393	9	1
u65_	unknown (65+)	Labour Leave	Labour Leave	1291676554181443	Facebook	17	1	3278	752	25	3
u65_	unknown (65+)	Care2		25852730092	Facebook	13	1	3259	1439	46	8
u65_	unknown (65+)	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	3242	1352	12	4
u65_	unknown (65+)	foodwatch France		194934737335658	Facebook	14	1	3217	1097	36	6
u65_	unknown (65+)	Primes écologique		152399322377561	Facebook	19	1	3213	1351	39	8
u65_	unknown (65+)	Sverige för UNHCR		643137272398136	Facebook	58	1	3204	829	15	4
u65_	unknown (65+)	Dan Lok		998837360158985	Facebook	49	1	3200	1305	114	29
u65_	unknown (65+)	Referendum Commission		580832208630212	Facebook	24	1	3185	1381	27	5
u65_	unknown (65+)	Fidesz	Fidesz	9844779306	Facebook	76	1	3184	1509	10	5
u65_	unknown (65+)	SP	SP	128393027527	Facebook	100	1	3130	1202	35	6
u65_	unknown (65+)	Gazeta Wyborcza		63563473556	Facebook	211	1	3119	964	7	0
u65_	unknown (65+)	2 Min Ecologie		433170297221149	Facebook	59	1	3062	1059	35	6
u65_	unknown (65+)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	48	1	3061	1437	6	3
