day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	UK	United Kingdom	2138	271	5912292	2166958	73938	8196
d135	2019-05-15	UK	United Kingdom	2316	310	6536944	2413430	80849	9047
d134	2019-05-14	UK	United Kingdom	2382	324	6055106	2100325	83375	9585
d133	2019-05-13	UK	United Kingdom	2375	326	6455075	2328897	90549	15525
d132	2019-05-12	UK	United Kingdom	2191	318	5073839	1790945	71505	10681
d131	2019-05-11	UK	United Kingdom	2304	350	5511189	1972620	78933	10622
d130	2019-05-10	UK	United Kingdom	2411	365	5754523	2128781	91501	13995
d129	2019-05-09	UK	United Kingdom	1886	370	4426882	1502168	53654	7545
d128	2019-05-08	UK	United Kingdom	1945	382	6438203	2139489	89179	14753
d127	2019-05-07	UK	United Kingdom	1975	418	7477687	2892577	104809	12975
d126	2019-05-06	UK	United Kingdom	1586	394	4906002	1864963	53345	7531
d125	2019-05-05	UK	United Kingdom	1587	413	5237189	1923271	57329	12034
d124	2019-05-04	UK	United Kingdom	1541	439	4901892	1905577	52158	9659
d123	2019-05-03	UK	United Kingdom	2002	618	6814231	2476001	80713	14163
d122	2019-05-02	UK	United Kingdom	4115	1083	12331623	3680571	208633	19718
d121	2019-05-01	UK	United Kingdom	4622	1150	12760996	4287617	236793	27596
d120	2019-04-30	UK	United Kingdom	4143	1077	8912488	2804512	149439	16982
d119	2019-04-29	UK	United Kingdom	3957	1020	7917362	2474252	128603	12524
d118	2019-04-28	UK	United Kingdom	3682	952	6234341	1878254	110997	9365
d117	2019-04-27	UK	United Kingdom	3252	913	4953732	1580048	64324	6636
d116	2019-04-26	UK	United Kingdom	3179	883	6525359	2289415	83939	14900
d115	2019-04-25	UK	United Kingdom	3038	850	7086408	2319858	102361	16290
d114	2019-04-24	UK	United Kingdom	3163	806	10290804	3656535	145290	14318
d113	2019-04-23	UK	United Kingdom	2506	785	4125116	1368432	47909	6001
d112	2019-04-22	UK	United Kingdom	2387	759	4549869	1698640	44623	6191
d111	2019-04-21	UK	United Kingdom	2374	766	3485681	1135290	38135	4186
d110	2019-04-20	UK	United Kingdom	2376	784	3151922	975959	35635	3746
d109	2019-04-19	UK	United Kingdom	2481	810	3333400	1027055	39165	3926
d108	2019-04-18	UK	United Kingdom	2978	835	4225937	1155768	102523	5210
d107	2019-04-17	UK	United Kingdom	2484	796	3542685	1102459	54450	5080
d106	2019-04-16	UK	United Kingdom	2417	773	4176003	1523976	57542	7998
d105	2019-04-15	UK	United Kingdom	2412	795	3651572	1156560	43167	4408
d104	2019-04-14	UK	United Kingdom	2365	807	3407142	1125695	39206	4161
d103	2019-04-13	UK	United Kingdom	2359	808	3428142	1136203	40176	4379
d102	2019-04-12	UK	United Kingdom	2771	839	7607459	2832456	86409	13287
d101	2019-04-11	UK	United Kingdom	2818	852	6808013	2422043	88252	13473
d100	2019-04-10	UK	United Kingdom	2661	826	5684399	1955341	72627	10286
d099	2019-04-09	UK	United Kingdom	2708	819	9078161	3428109	98257	15135
d098	2019-04-08	UK	United Kingdom	2718	785	5165959	1623084	75628	10290
d097	2019-04-07	UK	United Kingdom	2384	753	4195340	1443744	57091	8446
d096	2019-04-06	UK	United Kingdom	2389	769	4354501	1515978	59124	8780
d095	2019-04-05	UK	United Kingdom	2430	804	4641207	1591220	54832	7487
d094	2019-04-04	UK	United Kingdom	2275	784	5740170	1807371	74282	9664
d093	2019-04-03	UK	United Kingdom	2113	746	5275156	1773480	66947	10351
d092	2019-04-02	UK	United Kingdom	2045	696	6367044	2080383	75589	10653
d091	2019-04-01	UK	United Kingdom	2184	659	5043374	1602650	71297	7647
d090	2019-03-31	UK	United Kingdom	2087	671	3708877	1173639	53809	7404
d089	2019-03-30	UK	United Kingdom	2119	680	3993642	1265136	56189	7315
d088	2019-03-29	UK	United Kingdom	2089	733	4185294	1342480	59810	7586
d087	2019-03-28	UK	United Kingdom	2083	737	5549928	1924123	71906	10462
d086	2019-03-27	UK	United Kingdom	1995	683	4708412	1493189	60158	8126
d085	2019-03-26	UK	United Kingdom	2659	689	6869626	2238542	92497	11095
d084	2019-03-25	UK	United Kingdom	3398	717	6441276	1819703	140674	10959
d083	2019-03-24	UK	United Kingdom	3126	681	4400092	1252564	95462	5189
d082	2019-03-23	UK	United Kingdom	2329	714	3890089	1208512	55371	5322
d081	2019-03-22	UK	United Kingdom	2323	723	9251811	3637931	110121	22624
d080	2019-03-21	UK	United Kingdom	2484	729	9121648	3257105	130792	16476
d079	2019-03-20	UK	United Kingdom	2700	670	8814153	2952956	116770	13318
d078	2019-03-19	UK	United Kingdom	2308	635	9168690	3151076	109890	15287
d077	2019-03-18	UK	United Kingdom	2008	608	5272036	1582954	70022	9665
d076	2019-03-17	UK	United Kingdom	1802	574	4632966	1335291	50726	6693
d075	2019-03-16	UK	United Kingdom	1653	570	3453605	1065713	40057	4831
d074	2019-03-15	UK	United Kingdom	1974	599	7848444	2692682	93685	7870
d073	2019-03-14	UK	United Kingdom	1680	579	4167972	1385148	56414	5701
d072	2019-03-13	UK	United Kingdom	1691	557	5065294	1649217	59223	5541
d071	2019-03-12	UK	United Kingdom	1939	555	5553961	1861538	57737	5629
d070	2019-03-11	UK	United Kingdom	1926	569	7887686	2927514	72382	8289
d069	2019-03-10	UK	United Kingdom	1739	558	3611874	1190832	42773	5336
d068	2019-03-09	UK	United Kingdom	1741	581	4117696	1442405	48096	6731
d067	2019-03-08	UK	United Kingdom	1766	580	3860609	1311895	43484	5891
d066	2019-03-07	UK	United Kingdom	1697	538	3351775	1097523	37465	3604
d065	2019-03-06	UK	United Kingdom	1405	518	3219642	1029129	40746	5391
