advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	d111	2019-04-21	IE	Ireland	3	1	566666	283333	2749	550
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	d111	2019-04-21	IE	Ireland	78	1	135648	35929	660	66
Referendum Commission		580832208630212	Facebook	d111	2019-04-21	IE	Ireland	1	1	99999	49999	499	99
Kialo		729627343834501	Facebook	d111	2019-04-21	IE	Ireland	11	1	13629	5424	60	11
Fianna Fáil	Fianna Fáil	222629035132	Facebook	d111	2019-04-21	IE	Ireland	6	1	12851	2640	29	0
Orelia Jewellery		404191947424	Facebook	d111	2019-04-21	IE	Ireland	1	1	10785	4314	2	0
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	d111	2019-04-21	IE	Ireland	3	1	9999	2272	27	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	d111	2019-04-21	IE	Ireland	2	1	7267	1428	26	0
Wholesome Culture		1664959567149320	Facebook	d111	2019-04-21	IE	Ireland	2	1	6479	2997	6	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	d111	2019-04-21	IE	Ireland	1	1	6249	1249	12	0
InterTradeIreland		141609685900366	Facebook	d111	2019-04-21	IE	Ireland	2	1	6199	2544	29	5
Tara Deacy	Tara Deacy	1224420741003309	Facebook	d111	2019-04-21	IE	Ireland	1	1	4545	909	9	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	d111	2019-04-21	IE	Ireland	1	1	3571	714	6	0
IIEA		116151744907	Facebook	d111	2019-04-21	IE	Ireland	1	1	3571	714	7	0
People Before Profit - Longford Branch	People Before Profit - Longford Branch	152188851992894	Facebook	d111	2019-04-21	IE	Ireland	2	1	2916	583	57	0
Cllr. Gabe Cronnelly		511441585997675	Facebook	d111	2019-04-21	IE	Ireland	1	1	2499	500	49	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	d111	2019-04-21	IE	Ireland	2	1	2268	578	7	0
Brian Leeson for Dundrum		432724154136140	Facebook	d111	2019-04-21	IE	Ireland	2	1	2123	416	8	0
Guardian Weekly		64525551258	Facebook	d111	2019-04-21	IE	Ireland	4	1	1830	780	4	1
Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	d111	2019-04-21	IE	Ireland	2	1	1818	909	18	0
Brendan Wyse	Brendan Wyse	264271610907208	Facebook	d111	2019-04-21	IE	Ireland	2	1	1416	408	23	0
Etihad Airways		185771248113677	Facebook	d111	2019-04-21	IE	Ireland	1	1	999	199	17	0
UNICEF Europe & Central Asia		373536278864	Facebook	d111	2019-04-21	IE	Ireland	1	1	983	393	0	0
Hazel Chu Green Party		324766595002325	Facebook	d111	2019-04-21	IE	Ireland	1	1	909	454	9	0
JK Onwumereh - FiannaFáil		448329695709374	Facebook	d111	2019-04-21	IE	Ireland	1	1	909	454	9	0
Wefail.art		151397582449049	Facebook	d111	2019-04-21	IE	Ireland	2	1	741	370	8	0
Berlin International University of Applied Sciences		753347444715991	Facebook	d111	2019-04-21	IE	Ireland	1	1	721	360	3	0
Naeem Iqbal		392597604639549	Facebook	d111	2019-04-21	IE	Ireland	1	1	666	333	6	0
VoteWatch Europe		355087424564148	Facebook	d111	2019-04-21	IE	Ireland	5	1	636	306	1	0
Aengus Ó Maoláin	Aengus Ó Maoláin	449230735412762	Facebook	d111	2019-04-21	IE	Ireland	1	1	624	125	12	0
Labour LGBT		62959988513	Facebook	d111	2019-04-21	IE	Ireland	1	1	624	125	12	0
FXCM		295893618176	Facebook	d111	2019-04-21	IE	Ireland	2	1	622	250	5	2
Ronan Moore for Meath West	Moore Ronan	1181205802001387	Facebook	d111	2019-04-21	IE	Ireland	2	1	576	230	7	0
Sean McCabe - Independent		2206956372697972	Facebook	d111	2019-04-21	IE	Ireland	1	1	454	90	9	0
Cúnamh Iveragh		242856112284	Facebook	d111	2019-04-21	IE	Ireland	1	1	454	90	8	0
Make a memory gifts		365305867597740	Facebook	d111	2019-04-21	IE	Ireland	1	1	454	227	4	0
Dan Boyle - Green Party/ Comhaontas Glas Candidate, Cork City South Central		359145628246402	Facebook	d111	2019-04-21	IE	Ireland	1	1	450	90	4	0
AFTP News		1050045421676401	Facebook	d111	2019-04-21	IE	Ireland	1	1	420	84	9	0
24Bottles		126060760828576	Facebook	d111	2019-04-21	IE	Ireland	9	1	401	53	18	0
The Casual Company		974476649397271	Facebook	d111	2019-04-21	IE	Ireland	2	1	399	0	39	0
Cllr. Michael Sheehan		243578843146981	Facebook	d111	2019-04-21	IE	Ireland	1	1	384	76	7	0
Imran Khurshid		335793557043183	Facebook	d111	2019-04-21	IE	Ireland	1	1	370	185	3	0
First Bite with Michelle L.W. Dawson		221201195346027	Facebook	d111	2019-04-21	IE	Ireland	1	1	360	72	6	0
Straw Of Steel		2304645696263363	Facebook	d111	2019-04-21	IE	Ireland	4	1	345	65	9	0
Cllr Donagh Mark Killilea		359089190900910	Facebook	d111	2019-04-21	IE	Ireland	1	1	333	66	6	0
Naeem Iqbal - Twoj radny		2183904081677471	Facebook	d111	2019-04-21	IE	Ireland	1	1	333	66	6	0
Neil O'Mahony Renua Galway		729007003966263	Facebook	d111	2019-04-21	IE	Ireland	3	1	329	120	6	0
Cllr Dave O'Keeffe - People Before Profit		546171672487002	Facebook	d111	2019-04-21	IE	Ireland	1	1	285	142	2	0
The Handbag Spa		112991265381435	Facebook	d111	2019-04-21	IE	Ireland	2	1	273	54	6	0
Gaia		182073298490036	Facebook	d111	2019-04-21	IE	Ireland	5	1	240	106	2	0
Basmah		137973986840264	Facebook	d111	2019-04-21	IE	Ireland	20	1	213	45	2	0
Jim Connell Society		186756184828658	Facebook	d111	2019-04-21	IE	Ireland	1	1	206	41	4	0
World Bank		153371894688575	Facebook	d111	2019-04-21	IE	Ireland	5	1	200	98	0	0
KennCo Insurance		327433927451336	Facebook	d111	2019-04-21	IE	Ireland	1	1	199	99	1	0
Denis4CarlowKilkenny		1527784337328333	Facebook	d111	2019-04-21	IE	Ireland	1	1	166	0	16	0
The Epoch		218371925673146	Facebook	d111	2019-04-21	IE	Ireland	2	1	164	65	0	0
Uplift - People Powered Change		214697488711000	Facebook	d111	2019-04-21	IE	Ireland	1	1	147	29	2	0
Gary Gannon 4 Europe		691388720903801	Facebook	d111	2019-04-21	IE	Ireland	1	1	124	0	12	0
Barbara Smyth	People Before Profit - Longford Branch	1591541744396314	Facebook	d111	2019-04-21	IE	Ireland	1	1	124	0	12	0
James Connolly Festival		750474601735219	Facebook	d111	2019-04-21	IE	Ireland	2	1	111	0	11	0
The Ronains		257182377807275	Facebook	d111	2019-04-21	IE	Ireland	1	1	107	21	0	0
Lime Shop Online		790946694613780	Facebook	d111	2019-04-21	IE	Ireland	10	1	106	17	3	0
Galway Anti Racism Network		491817707524744	Facebook	d111	2019-04-21	IE	Ireland	1	1	99	0	9	0
Gentle Dental Clinic Crete		387716078000099	Facebook	d111	2019-04-21	IE	Ireland	3	1	98	18	0	0
Iverna McGowan		1575922479296731	Facebook	d111	2019-04-21	IE	Ireland	1	1	90	0	9	0
Haze Beauty and personal blog		989006641268483	Facebook	d111	2019-04-21	IE	Ireland	3	1	86	0	9	0
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	d111	2019-04-21	IE	Ireland	2	1	79	16	0	0
Giving Brush		1945237355733646	Facebook	d111	2019-04-21	IE	Ireland	2	1	67	26	0	0
The Good Lobby		1420129598280317	Facebook	d111	2019-04-21	IE	Ireland	4	1	64	30	0	0
Européens Sans Frontières		668031516635463	Facebook	d111	2019-04-21	IE	Ireland	7	1	63	26	0	0
Climate-KIC		403370709744295	Facebook	d111	2019-04-21	IE	Ireland	1	1	55	27	0	0
Tuunes		992176580926495	Facebook	d111	2019-04-21	IE	Ireland	5	1	49	11	0	0
Veritium		278192613003339	Facebook	d111	2019-04-21	IE	Ireland	2	1	40	8	0	0
World Global Warming		328760981289640	Facebook	d111	2019-04-21	IE	Ireland	1	1	38	7	0	0
Exponea		437489159794764	Facebook	d111	2019-04-21	IE	Ireland	27	1	36	3	2	0
Cllr. Damian O'Farrell		501157607073466	Facebook	d111	2019-04-21	IE	Ireland	1	1	35	0	3	0
Comedy Central UK		24691304989	Facebook	d111	2019-04-21	IE	Ireland	1	1	30	0	3	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	d111	2019-04-21	IE	Ireland	14	1	29	8	0	0
World Transformation Movement		372125409639	Facebook	d111	2019-04-21	IE	Ireland	2	1	23	4	0	0
Cllr John Feely	Sinn Féin Fermanagh	1561905844138855	Facebook	d111	2019-04-21	IE	Ireland	1	1	21	4	0	0
Arte		656089814494677	Facebook	d111	2019-04-21	IE	Ireland	3	1	15	2	0	0
Patagonia		254451068317816	Facebook	d111	2019-04-21	IE	Ireland	1	1	14	0	1	0
Stanford Graduate School of Business		208357009185713	Facebook	d111	2019-04-21	IE	Ireland	4	1	14	2	0	0
YOGA BURN		146316959083110	Facebook	d111	2019-04-21	IE	Ireland	3	1	14	2	0	0
مفوضية اللاجئين		188842724507690	Facebook	d111	2019-04-21	IE	Ireland	12	1	13	5	0	0
Chug Bottles		1781974005205686	Facebook	d111	2019-04-21	IE	Ireland	1	1	13	6	0	0
Alberto Alemanno		179635265973968	Facebook	d111	2019-04-21	IE	Ireland	1	1	12	2	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d111	2019-04-21	IE	Ireland	1	1	11	2	0	0
Last Stop Brexit		820489154977103	Facebook	d111	2019-04-21	IE	Ireland	1	1	11	2	0	0
THE FIFTH COLLECTION		524624564286273	Facebook	d111	2019-04-21	IE	Ireland	1	1	10	2	0	0
S&P Global		112495188784373	Facebook	d111	2019-04-21	IE	Ireland	6	1	8	1	0	0
Deutschland.de		31292782350	Facebook	d111	2019-04-21	IE	Ireland	3	1	8	1	0	0
Aleksejs Loskutovs		541229793055345	Facebook	d111	2019-04-21	IE	Ireland	3	1	7	1	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d111	2019-04-21	IE	Ireland	5	1	7	2	0	0
Banque mondiale		155174084508744	Facebook	d111	2019-04-21	IE	Ireland	6	1	7	1	0	0
Lawyer Monthly		1819711584977534	Facebook	d111	2019-04-21	IE	Ireland	1	1	7	1	0	0
Soviet Visuals		1160495674016675	Facebook	d111	2019-04-21	IE	Ireland	4	1	7	1	0	0
Intimina		127412964006704	Facebook	d111	2019-04-21	IE	Ireland	2	1	5	2	0	0
LawlessLatvia		401371383212395	Facebook	d111	2019-04-21	IE	Ireland	1	1	3	1	0	0
OZY World		365203643975275	Facebook	d111	2019-04-21	IE	Ireland	1	1	3	0	0	0
Dr Paulo Guimarães		154875968026584	Facebook	d111	2019-04-21	IE	Ireland	1	1	3	1	0	0
Tipu Denis- Marian		512167018972166	Facebook	d111	2019-04-21	IE	Ireland	1	1	2	1	0	0
Alpine Garden Society		239451772739772	Facebook	d111	2019-04-21	IE	Ireland	1	1	2	1	0	0
FT Content Solutions		1220981994590364	Facebook	d111	2019-04-21	IE	Ireland	2	1	2	0	0	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d111	2019-04-21	IE	Ireland	9	1	1	0	0	0
Clean Waves Jewelry	Christina Rowe	227328838133665	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
ETUC		129041250601685	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
Tilburg University		157338687652903	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
Ocean Witness		1260352987396236	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
Construction Climate Challenge		1421675261420283	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
Jenk Oz		1368130286591310	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
APMS Engineering		268331613219255	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
The Charity for Civil Servants		216978845071240	Facebook	d111	2019-04-21	IE	Ireland	2	1	1	0	0	0
EURACTIV		15299247059	Facebook	d111	2019-04-21	IE	Ireland	1	1	1	0	0	0
RSM MBA		110428762358678	Facebook	d111	2019-04-21	IE	Ireland	3	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d111	2019-04-21	IE	Ireland	2	1	0	0	0	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d111	2019-04-21	IE	Ireland	3	1	0	0	0	0
Ivan Štefunko • Progresívne Slovensko		1664533523674012	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Stephen Webster		237837336581	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Christof Catlin		694707690602444	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
OWTE Oil Limited		813090985707060	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Responses to the NZ Mosque attacks		2259704507429425	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
pro aurum Kilchberg ZH		258246284700914	Facebook	d111	2019-04-21	IE	Ireland	3	1	0	0	0	0
AlternaWeb		1928282787425397	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Greyhound cafe		68799690218	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
African Union USA		507866149701811	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
The Explorer's Passage		224870634303857	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
TaxEduportal		828411763950694	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Veterinárna nemocnica Anima - Žilina		205244036326304	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
KuSakurashop		747190381996649	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Schwarzkopf Professional		150101695010185	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Biznesa Vadības Koledža		411194435558787	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
Smart Water Magazine		634705100258374	Facebook	d111	2019-04-21	IE	Ireland	1	1	0	0	0	0
