recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-13	2019-05-13	FR	France	744	170	1945403	739896	10150	2052
rd2	Last 2 days	2019-05-12	2019-05-13	FR	France	807	185	4063991	1538381	21094	4223
rd3	Last 3 days	2019-05-11	2019-05-13	FR	France	871	209	6264326	2355399	33479	6453
rd4	Last 4 days	2019-05-10	2019-05-13	FR	France	922	222	9052168	3399078	49053	9988
rd5	Last 5 days	2019-05-09	2019-05-13	FR	France	967	243	12138194	4583307	63595	12922
rd6	Last 6 days	2019-05-08	2019-05-13	FR	France	988	254	12793515	4821304	68787	13595
rw1	Last week	2019-05-07	2019-05-13	FR	France	1018	264	13463826	5048747	75305	14297
rw2	Last 2 weeks	2019-04-30	2019-05-13	FR	France	1593	419	29377111	11799974	171454	32996
rw3	Last 3 weeks	2019-04-23	2019-05-13	FR	France	2197	578	39607929	15843264	235423	43395
rw4	Last 4 weeks	2019-04-16	2019-05-13	FR	France	2835	839	52791182	21276253	325103	57440
rm1	Last month	2019-04-14	2019-05-13	FR	France	3235	988	57112434	22878104	363562	62683
rm2	Last 2 months	2019-03-15	2019-05-13	FR	France	8524	2545	150813817	58636546	1174109	188036
rm3	Last 3 months	2019-02-13	2019-05-13	FR	France	10419	2876	191659650	74437301	1543676	251430
rm6	Last 6 months	2019-01-01	2019-05-13	FR	France	10983	2956	207541180	80610961	1654935	271353
