advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	55_64	55-64	DE	Germany	4543	1	681918	123396	23854	0
FDP	FDP	21289227249	Facebook	55_64	55-64	DE	Germany	779	1	235144	37682	7699	19
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	55_64	55-64	DE	Germany	3	1	220884	88397	2208	440
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	DE	Germany	1	1	210342	105171	1051	210
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	55_64	55-64	DE	Germany	687	1	112199	20989	3567	14
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	55_64	55-64	DE	Germany	2	1	75560	37780	344	162
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	55_64	55-64	DE	Germany	14	1	59209	25194	409	42
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	55_64	55-64	DE	Germany	10	1	51895	12326	302	20
Bayernpartei	Bayernpartei	78309442751	Facebook	55_64	55-64	DE	Germany	7	1	45643	9545	478	86
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	55_64	55-64	DE	Germany	7	1	32017	8275	270	23
DIE LINKE	DIE LINKE	47694585682	Facebook	55_64	55-64	DE	Germany	4	1	24592	5980	274	36
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	55_64	55-64	DE	Germany	4	1	20181	3977	251	34
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	55_64	55-64	DE	Germany	3	1	20093	4424	193	38
ver.di	la red	252085013582	Facebook	55_64	55-64	DE	Germany	1	1	19301	9651	192	96
