advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m25_34	male (25-34)	1290	1	31230867	13956187	183053	46621
Kialo		729627343834501	Facebook	m25_34	male (25-34)	804	1	26739370	10587412	172532	42095
Podemos	Unidas Podemos	269212336568846	Facebook	m25_34	male (25-34)	288	1	12961144	5862649	73686	19173
People's Vote UK	People's Vote	748608695327755	Facebook	m25_34	male (25-34)	3361	1	12926604	4549424	150198	27523
Ciudadanos	Ciudadanos	74078667754	Facebook	m25_34	male (25-34)	4476	1	9990355	3011352	103386	6884
European Greens		141366725876424	Facebook	m25_34	male (25-34)	266	1	8135500	3574722	44258	11205
European Commission		107898832590939	Facebook	m25_34	male (25-34)	69	1	8022039	3743708	32512	8278
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m25_34	male (25-34)	229	1	7452622	3313891	16976	3843
Partido Popular	Partido Popular	72249031214	Facebook	m25_34	male (25-34)	886	1	7209355	2732731	40781	6392
SPD	SPD	47930567748	Facebook	m25_34	male (25-34)	4928	1	6895072	2178594	128217	9742
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m25_34	male (25-34)	2038	1	6638591	2362734	76834	10434
Conservatives	The Conservative Party	8807334278	Facebook	m25_34	male (25-34)	1663	1	6391525	2518276	65238	9756
CDU	CDU	78502295414	Facebook	m25_34	male (25-34)	3170	1	6318748	1507947	54916	1333
sp.a	sp.a	57253967150	Facebook	m25_34	male (25-34)	296	1	6083141	2513018	26889	6197
FDP	FDP	21289227249	Facebook	m25_34	male (25-34)	1717	1	5521279	1715208	46154	2563
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m25_34	male (25-34)	77	1	4517773	2080096	10285	2715
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m25_34	male (25-34)	123	1	4270982	1793244	12317	3530
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m25_34	male (25-34)	74	1	4108611	1897801	27330	6599
The Labour Party	The Labour Party	25749647410	Facebook	m25_34	male (25-34)	581	1	3793197	1536579	30245	6196
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m25_34	male (25-34)	64	1	3597237	1699213	6983	3108
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m25_34	male (25-34)	119	1	3576343	1554426	30027	7100
România în primul rând	Future Innovation	770704223323599	Facebook	m25_34	male (25-34)	69	1	3545602	1539786	3291	882
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	m25_34	male (25-34)	2232	1	3380548	1287601	28450	3650
Kyriakos Mitsotakis		34848567724	Facebook	m25_34	male (25-34)	106	1	3232589	1353538	7109	1387
Harald Vilimsky		547597092025909	Facebook	m25_34	male (25-34)	176	1	2875965	1226609	26058	6042
