advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f25_34	female (25-34)	1284	1	28970477	12984962	154447	39381
Podemos	Unidas Podemos	269212336568846	Facebook	f25_34	female (25-34)	321	1	13926540	6199736	78199	19767
People's Vote UK	People's Vote	748608695327755	Facebook	f25_34	female (25-34)	3314	1	12785582	4567698	147147	27735
Partido Popular	Partido Popular	72249031214	Facebook	f25_34	female (25-34)	1218	1	10857480	3872965	63406	8609
Ciudadanos	Ciudadanos	74078667754	Facebook	f25_34	female (25-34)	4508	1	9330536	2855351	89350	7425
European Greens		141366725876424	Facebook	f25_34	female (25-34)	266	1	9007316	3981747	51916	12916
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f25_34	female (25-34)	2324	1	7619223	2748151	75995	9200
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f25_34	female (25-34)	1885	1	6507513	2307938	70786	11317
sp.a	sp.a	57253967150	Facebook	f25_34	female (25-34)	300	1	6234710	2640199	27819	6309
CDU	CDU	78502295414	Facebook	f25_34	female (25-34)	3170	1	6234115	1488426	52449	1331
Best For Britain	Best for Britain	1863944713844924	Facebook	f25_34	female (25-34)	810	1	5899650	2532533	64431	15294
Kialo		729627343834501	Facebook	f25_34	female (25-34)	807	1	5738050	2254147	38038	9364
Rädda Barnen		72659261793	Facebook	f25_34	female (25-34)	376	1	4970500	1672504	44058	11137
SPD	SPD	47930567748	Facebook	f25_34	female (25-34)	5163	1	4903179	1477867	95237	4933
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	f25_34	female (25-34)	226	1	4675672	2097833	9267	2161
The Labour Party	The Labour Party	25749647410	Facebook	f25_34	female (25-34)	572	1	4377093	1808338	30970	6669
PSOE	PSOE	189318235003	Facebook	f25_34	female (25-34)	332	1	4154366	1632968	12931	2361
Greenpeace France		39435457457	Facebook	f25_34	female (25-34)	128	1	4112527	1884089	21530	4833
România în primul rând	Future Innovation	770704223323599	Facebook	f25_34	female (25-34)	76	1	4063926	1691793	5837	1320
European Commission		107898832590939	Facebook	f25_34	female (25-34)	69	1	3848605	1762269	15087	4204
Conservatives	The Conservative Party	8807334278	Facebook	f25_34	female (25-34)	1518	1	3832389	1472978	39356	5347
FDP	FDP	21289227249	Facebook	f25_34	female (25-34)	1750	1	3733917	1144276	25215	1515
Médecins du Monde France		265420476920	Facebook	f25_34	female (25-34)	1866	1	3214963	1047554	48984	4391
Plan International Sverige		382243262003	Facebook	f25_34	female (25-34)	349	1	2772861	953343	22339	5463
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f25_34	female (25-34)	124	1	2680462	1114013	7260	1996
