advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	u55_64	unknown (55-64)	3617	1	333709	97574	4008	575
People's Vote UK	People's Vote	748608695327755	Facebook	u55_64	unknown (55-64)	2679	1	224567	75881	4072	708
38 Degrees	38 Degrees	200006375787	Facebook	u55_64	unknown (55-64)	619	1	117362	41908	816	117
Best For Britain	Best for Britain	1863944713844924	Facebook	u55_64	unknown (55-64)	567	1	112770	47330	1660	395
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u55_64	unknown (55-64)	1709	1	102977	32834	1576	142
We are the 52%	We are the 52%	466744973727718	Facebook	u55_64	unknown (55-64)	277	1	97512	35474	278	36
The Labour Party	The Labour Party	25749647410	Facebook	u55_64	unknown (55-64)	541	1	91780	35529	864	176
Conservatives	The Conservative Party	8807334278	Facebook	u55_64	unknown (55-64)	725	1	77869	29680	1167	153
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u55_64	unknown (55-64)	527	1	64480	22926	1339	234
The Brexit Party	The Brexit Party	230416667843105	Facebook	u55_64	unknown (55-64)	86	1	51668	24358	738	216
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u55_64	unknown (55-64)	400	1	47000	16253	855	120
Médecins du Monde France		265420476920	Facebook	u55_64	unknown (55-64)	872	1	40558	12737	649	61
European Parliament		178362315106	Facebook	u55_64	unknown (55-64)	639	1	34317	14261	230	49
Right To Vote	Right to Vote	408236463256774	Facebook	u55_64	unknown (55-64)	342	1	32771	8102	285	38
Ciudadanos	Ciudadanos	74078667754	Facebook	u55_64	unknown (55-64)	1919	1	32586	9974	334	26
Sosialidemokraatit SDP		108945982480217	Facebook	u55_64	unknown (55-64)	245	1	31138	12395	190	41
Greenpeace France		39435457457	Facebook	u55_64	unknown (55-64)	104	1	30795	13906	157	37
Plan International Sverige		382243262003	Facebook	u55_64	unknown (55-64)	298	1	30164	9582	266	63
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u55_64	unknown (55-64)	127	1	27806	9770	195	40
Podemos	Unidas Podemos	269212336568846	Facebook	u55_64	unknown (55-64)	204	1	27114	12286	181	48
Scientists for EU	Scientists for EU	642444842524195	Facebook	u55_64	unknown (55-64)	59	1	21696	6976	144	24
Amnesty International UK		7624294394	Facebook	u55_64	unknown (55-64)	78	1	18118	7777	183	57
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	u55_64	unknown (55-64)	67	1	16588	5849	263	55
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u55_64	unknown (55-64)	272	1	14868	5072	105	29
TheArticle	TheArticle	607840469632004	Facebook	u55_64	unknown (55-64)	25	1	14759	6501	196	43
