advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u	unknown	SI	Slovenia	43	1	43872	18870	184	50
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	u	unknown	SI	Slovenia	136	1	24676	7241	141	8
European Greens		141366725876424	Facebook	u	unknown	SI	Slovenia	45	1	18712	8766	71	21
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	u	unknown	SI	Slovenia	49	1	10169	3303	37	2
Romana Tomc		1025408990823719	Facebook	u	unknown	SI	Slovenia	24	1	8597	1908	27	1
Kialo		729627343834501	Facebook	u	unknown	SI	Slovenia	330	1	8203	3375	48	12
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	u	unknown	SI	Slovenia	118	1	7561	1884	96	0
Franc Bogovič		288826994603012	Facebook	u	unknown	SI	Slovenia	18	1	6751	2573	21	2
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	u	unknown	SI	Slovenia	21	1	6184	1434	25	1
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	u	unknown	SI	Slovenia	26	1	5473	1813	20	1
Lumar hiše		117782661584893	Facebook	u	unknown	SI	Slovenia	2	1	4590	2295	22	4
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	u	unknown	SI	Slovenia	16	1	3652	1020	18	0
Siemens Slovenija		393074441061448	Facebook	u	unknown	SI	Slovenia	11	1	2764	551	10	0
Evropska komisija v Sloveniji		100107313369390	Facebook	u	unknown	SI	Slovenia	1	1	2256	1128	5	1
Neva Grašič		2235496013147745	Facebook	u	unknown	SI	Slovenia	14	1	1876	427	11	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	u	unknown	SI	Slovenia	16	1	1810	345	12	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	u	unknown	SI	Slovenia	4	1	1406	433	3	0
Patricija Šulin		1541413339429015	Facebook	u	unknown	SI	Slovenia	9	1	1199	526	8	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	u	unknown	SI	Slovenia	4	1	1022	411	5	1
Levica	Levica	285304408294792	Facebook	u	unknown	SI	Slovenia	19	1	1012	221	17	0
DOM - Domovinska liga		571044543390810	Facebook	u	unknown	SI	Slovenia	8	1	951	261	5	0
Sensilab.si		384202598293956	Facebook	u	unknown	SI	Slovenia	3	1	887	174	3	0
Povežimo se	Povežimo se	1212524292238625	Facebook	u	unknown	SI	Slovenia	10	1	759	263	9	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u	unknown	SI	Slovenia	56	1	737	324	1	0
Greenpeace Slovenija		195508530477478	Facebook	u	unknown	SI	Slovenia	10	1	698	138	16	0
