advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	50k_100k	50k - 100k	CZ	Czechia	16	1	1599983	799999	4118	1535
ČSSD	ČSSD	111041662264882	Facebook	50k_100k	50k - 100k	CZ	Czechia	10	1	999989	500000	4857	1671
KDU-ČSL	KDU-ČSL	251656685576	Facebook	50k_100k	50k - 100k	CZ	Czechia	9	1	899870	449939	1748	349
Evropa společně	Evropa společně	535611970260854	Facebook	50k_100k	50k - 100k	CZ	Czechia	8	1	799991	399999	2137	777
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	50k_100k	50k - 100k	CZ	Czechia	7	1	699993	350000	1554	427
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	CZ	Czechia	8	1	400003	200004	3219	877
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	50k_100k	50k - 100k	CZ	Czechia	4	1	399996	200000	1165	466
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	50k_100k	50k - 100k	CZ	Czechia	4	1	399995	199999	815	291
HLAS	První prezidentská	320144481956623	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299997	150000	971	427
Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299997	150000	971	427
Andrej Babiš	ANO	214827221987263	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299996	149999	1165	582
Tomáš Zdechovský		275042429350706	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299981	149992	1165	582
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	50k_100k	50k - 100k	CZ	Czechia	3	1	299966	149984	696	99
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	CZ	Czechia	73	1	219822	109912	1101	295
Pavel Poc	Poc Pavel	202974613060409	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	388	77
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	582	233
Institute H21	Sova Miriam	1900532106849242	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	388	77
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	99999	777	388
Tomio Okamura - SPD		179497582061065	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	777	388
Mladí demokraté		171976652332	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199998	100000	388	77
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199997	99999	2137	427
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199997	99999	777	388
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199997	99999	38	7
e.on		356382154550156	Facebook	50k_100k	50k - 100k	CZ	Czechia	2	1	199989	99995	997	199
European Greens		141366725876424	Facebook	50k_100k	50k - 100k	CZ	Czechia	5	1	162968	81484	801	160
