country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	d135	2019-05-15	1026	250	6185319	2175341	27187	1685
EL	Greece	d134	2019-05-14	1180	273	7870078	2682273	36394	2392
EL	Greece	d133	2019-05-13	1147	272	8435194	2954156	33086	2627
EL	Greece	d132	2019-05-12	1114	273	10901471	4091468	33173	3480
EL	Greece	d131	2019-05-11	1108	286	9868487	3676063	32358	3118
EL	Greece	d130	2019-05-10	1078	275	8904633	3234036	29821	2842
EL	Greece	d129	2019-05-09	955	259	7071096	2564077	24565	1973
EL	Greece	d128	2019-05-08	934	255	8619673	3202752	29633	3041
EL	Greece	d127	2019-05-07	831	243	6451568	2470547	24150	2447
EL	Greece	d126	2019-05-06	733	218	5400615	1969092	20386	2007
EL	Greece	d125	2019-05-05	736	210	6182055	2270431	20675	2306
EL	Greece	d124	2019-05-04	908	207	7394565	2715693	28353	2725
EL	Greece	d123	2019-05-03	910	221	5742516	2124342	23621	2261
EL	Greece	d122	2019-05-02	886	209	5259806	1920137	20713	1722
EL	Greece	d121	2019-05-01	753	190	3599385	1351087	14914	1216
EL	Greece	d120	2019-04-30	882	199	3829663	1388607	15912	1352
EL	Greece	d119	2019-04-29	857	206	3817221	1415063	15502	1695
EL	Greece	d118	2019-04-28	787	198	2524958	926328	10929	1048
EL	Greece	d117	2019-04-27	762	209	3686954	1365913	15218	1821
EL	Greece	d116	2019-04-26	833	220	4086209	1500780	18349	2148
EL	Greece	d115	2019-04-25	811	223	4505384	1718710	15773	1299
EL	Greece	d114	2019-04-24	737	225	2391681	759797	11943	588
EL	Greece	d113	2019-04-23	800	224	5300141	1844819	18783	1428
EL	Greece	d112	2019-04-22	715	220	7113309	2727848	28973	4344
EL	Greece	d111	2019-04-21	636	206	6046738	2400056	23798	4162
EL	Greece	d110	2019-04-20	607	214	2247552	737967	7742	636
EL	Greece	d109	2019-04-19	626	222	2709383	952520	9462	997
EL	Greece	d108	2019-04-18	608	220	2005324	706960	6989	556
EL	Greece	d107	2019-04-17	585	222	2050577	692981	7868	731
EL	Greece	d106	2019-04-16	602	221	2058689	788118	8667	1070
EL	Greece	d105	2019-04-15	685	250	2426253	896116	9177	925
EL	Greece	d104	2019-04-14	724	262	3153029	1201772	12513	1468
EL	Greece	d103	2019-04-13	733	275	2719570	1027572	11336	1203
EL	Greece	d102	2019-04-12	823	292	3004642	1103274	10852	1146
EL	Greece	d101	2019-04-11	769	293	2844183	1048485	11631	1047
EL	Greece	d100	2019-04-10	709	291	2119419	724080	7458	505
EL	Greece	d099	2019-04-09	675	281	1949422	665378	6096	352
EL	Greece	d098	2019-04-08	661	284	1634126	559793	6128	464
EL	Greece	d097	2019-04-07	631	271	1581184	548403	6555	400
EL	Greece	d096	2019-04-06	624	278	1594206	543957	5848	421
EL	Greece	d095	2019-04-05	623	274	1687396	589630	5680	363
EL	Greece	d094	2019-04-04	561	263	1504908	498590	6284	265
EL	Greece	d093	2019-04-03	496	255	1279925	431012	5243	168
EL	Greece	d092	2019-04-02	433	236	1250731	415792	4272	170
EL	Greece	d091	2019-04-01	413	213	1041531	345791	4477	188
EL	Greece	d090	2019-03-31	442	222	1047112	364203	4064	213
EL	Greece	d089	2019-03-30	425	219	1128194	375760	4240	192
EL	Greece	d088	2019-03-29	444	222	1954391	731109	6071	715
EL	Greece	d087	2019-03-28	428	208	2006212	788048	7143	929
EL	Greece	d086	2019-03-27	359	168	1367798	578050	5519	618
EL	Greece	d085	2019-03-26	323	139	1011314	415133	3730	590
EL	Greece	d084	2019-03-25	302	141	971548	405414	3308	579
EL	Greece	d083	2019-03-24	283	137	973845	400063	3356	633
EL	Greece	d082	2019-03-23	296	142	940941	406462	3298	614
EL	Greece	d081	2019-03-22	318	149	935019	400071	3394	615
EL	Greece	d080	2019-03-21	284	141	374953	125749	1573	102
EL	Greece	d079	2019-03-20	294	134	563024	184285	1699	137
EL	Greece	d078	2019-03-19	277	127	395771	115300	1497	88
EL	Greece	d077	2019-03-18	273	115	330962	95611	1554	94
EL	Greece	d076	2019-03-17	229	101	342163	108898	1598	103
EL	Greece	d075	2019-03-16	234	114	408443	127031	2207	103
EL	Greece	d074	2019-03-15	242	123	647852	222945	2818	138
EL	Greece	d073	2019-03-14	192	107	970715	363107	3082	460
EL	Greece	d072	2019-03-13	179	104	910217	344437	2057	166
EL	Greece	d071	2019-03-12	181	108	661377	257112	2481	207
EL	Greece	d070	2019-03-11	194	112	924371	335350	2998	285
EL	Greece	d069	2019-03-10	202	111	881005	314771	3154	236
EL	Greece	d068	2019-03-09	219	123	1386489	530695	5286	446
EL	Greece	d067	2019-03-08	206	122	1266826	473246	4125	339
EL	Greece	d066	2019-03-07	176	95	960747	376063	3445	388
EL	Greece	d065	2019-03-06	198	88	467505	120921	2179	40
EL	Greece	d064	2019-03-05	232	90	503864	127290	2836	58
EL	Greece	d063	2019-03-04	161	90	337647	86849	2055	62
EL	Greece	d062	2019-03-03	136	76	303517	78274	1546	62
EL	Greece	d061	2019-03-02	135	73	317264	92801	1753	57
EL	Greece	d060	2019-03-01	148	72	365334	104347	2867	54
EL	Greece	d059	2019-02-28	121	61	217731	63491	1135	39
EL	Greece	d058	2019-02-27	119	55	170043	50560	871	29
EL	Greece	d057	2019-02-26	98	53	205302	60967	769	36
EL	Greece	d056	2019-02-25	89	53	178347	54042	683	39
EL	Greece	d055	2019-02-24	80	50	79063	24408	502	27
EL	Greece	d054	2019-02-23	88	56	296309	123947	1367	72
EL	Greece	d053	2019-02-22	81	53	377435	168819	1145	162
EL	Greece	d052	2019-02-21	77	51	144263	50125	590	76
EL	Greece	d051	2019-02-20	76	47	72085	29399	528	54
EL	Greece	d050	2019-02-19	78	48	52690	13445	400	14
EL	Greece	d049	2019-02-18	76	43	167934	58018	855	74
EL	Greece	d048	2019-02-17	69	41	69937	17017	452	8
EL	Greece	d047	2019-02-16	73	38	90509	21355	380	8
EL	Greece	d046	2019-02-15	61	34	164904	57732	451	7
EL	Greece	d045	2019-02-14	56	29	221407	86756	654	59
EL	Greece	d044	2019-02-13	56	32	251154	91734	777	57
EL	Greece	d043	2019-02-12	55	32	98011	27744	449	33
EL	Greece	d042	2019-02-11	52	30	56132	18244	299	7
EL	Greece	d041	2019-02-10	47	26	74473	17449	243	6
EL	Greece	d040	2019-02-09	50	30	173960	70642	797	111
EL	Greece	d039	2019-02-08	49	29	41401	12479	171	6
EL	Greece	d038	2019-02-07	52	29	235187	101205	1026	157
EL	Greece	d037	2019-02-06	54	30	89040	31455	303	19
EL	Greece	d036	2019-02-05	45	24	75585	18567	256	1
EL	Greece	d035	2019-02-04	44	25	283052	117015	399	1
EL	Greece	d034	2019-02-03	44	25	91861	18794	226	1
EL	Greece	d033	2019-02-02	43	26	151056	50554	387	35
EL	Greece	d032	2019-02-01	51	25	117548	46285	360	35
EL	Greece	d031	2019-01-31	59	28	88889	41295	346	34
EL	Greece	d030	2019-01-30	57	27	68196	16573	202	2
EL	Greece	d029	2019-01-29	57	25	31931	12791	213	8
EL	Greece	d028	2019-01-28	73	26	722101	298663	1381	336
EL	Greece	d027	2019-01-27	58	24	770858	322723	1642	387
EL	Greece	d026	2019-01-26	57	23	766893	320830	1647	384
EL	Greece	d025	2019-01-25	72	27	1261690	541094	4582	800
EL	Greece	d024	2019-01-24	68	24	1303530	548795	4504	799
EL	Greece	d023	2019-01-23	69	23	1095742	445580	4403	700
EL	Greece	d022	2019-01-22	66	25	729618	304031	1722	204
EL	Greece	d021	2019-01-21	59	25	751068	298159	1717	404
EL	Greece	d020	2019-01-20	53	24	394396	146941	1067	299
EL	Greece	d019	2019-01-19	58	26	409169	144862	996	101
EL	Greece	d018	2019-01-18	67	33	805973	332923	1830	194
EL	Greece	d017	2019-01-17	73	32	177531	72002	528	0
EL	Greece	d016	2019-01-16	61	27	70071	18510	415	1
EL	Greece	d015	2019-01-15	57	23	113026	35933	857	80
EL	Greece	d014	2019-01-14	48	22	236290	108825	680	101
EL	Greece	d013	2019-01-13	40	20	38163	9504	148	1
EL	Greece	d012	2019-01-12	38	18	29780	7827	109	1
EL	Greece	d011	2019-01-11	44	21	79639	20299	229	1
EL	Greece	d010	2019-01-10	47	23	96830	29845	274	11
EL	Greece	d009	2019-01-09	40	22	39384	15951	118	10
