week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-13	LU	Luxembourg	283	65	571424	219032	2433	276
w019	Week 19	2019-05-06	2019-05-12	LU	Luxembourg	430	93	3943684	1416952	19308	1920
w018	Week 18	2019-04-29	2019-05-05	LU	Luxembourg	475	113	2868165	933149	15444	1193
w017	Week 17	2019-04-22	2019-04-28	LU	Luxembourg	460	110	1039567	372089	6268	497
w016	Week 16	2019-04-15	2019-04-21	LU	Luxembourg	500	147	664364	186226	4345	396
w015	Week 15	2019-04-08	2019-04-14	LU	Luxembourg	722	242	1682060	445946	8262	329
w014	Week 14	2019-04-01	2019-04-07	LU	Luxembourg	624	230	995196	246843	7165	144
w013	Week 13	2019-03-25	2019-03-31	LU	Luxembourg	527	207	1722546	611268	12287	938
w012	Week 12	2019-03-18	2019-03-24	LU	Luxembourg	393	176	1238782	484870	7076	1036
w011	Week 11	2019-03-11	2019-03-17	LU	Luxembourg	260	110	541976	173345	2477	458
w010	Week 10	2019-03-04	2019-03-10	LU	Luxembourg	249	87	375600	110247	2387	129
w009	Week 9	2019-02-25	2019-03-03	LU	Luxembourg	127	56	267251	65644	1449	124
w008	Week 8	2019-02-18	2019-02-24	LU	Luxembourg	103	52	171383	46288	818	28
w007	Week 7	2019-02-11	2019-02-17	LU	Luxembourg	72	35	116548	32001	436	20
w006	Week 6	2019-02-04	2019-02-10	LU	Luxembourg	77	34	138127	43335	494	28
w005	Week 5	2019-01-28	2019-02-03	LU	Luxembourg	88	28	95582	25541	258	20
w004	Week 4	2019-01-21	2019-01-27	LU	Luxembourg	69	26	40559	18057	451	16
w003	Week 3	2019-01-14	2019-01-20	LU	Luxembourg	72	25	25933	11682	186	8
w002	Week 2	2019-01-07	2019-01-13	LU	Luxembourg	55	22	3955	1175	12	1
w001	Week 1	2019-01-01	2019-01-06	LU	Luxembourg	40	16	5898	2764	18	3
