day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d139	2019-05-19	DE	Germany	7383	231	10249147	2201191	319961	2988
d138	2019-05-18	DE	Germany	6706	202	9172316	2057686	253346	3288
d137	2019-05-17	DE	Germany	5841	108	6570540	1311017	200198	1188
d136	2019-05-16	DE	Germany	5	2	16366	3873	163	19
d135	2019-05-15	DE	Germany	5	2	16366	3873	163	19
d134	2019-05-14	DE	Germany	1	1	2367	473	4	0
d133	2019-05-13	DE	Germany	1	1	2367	473	4	0
d132	2019-05-12	DE	Germany	1	1	2367	473	4	0
d131	2019-05-11	DE	Germany	1	1	2367	473	4	0
d130	2019-05-10	DE	Germany	1	1	2367	473	4	0
d129	2019-05-09	DE	Germany	1	1	2367	473	4	0
d128	2019-05-08	DE	Germany	1	1	2367	473	4	0
d127	2019-05-07	DE	Germany	1	1	2367	473	4	0
d126	2019-05-06	DE	Germany	1	1	2367	473	4	0
d125	2019-05-05	DE	Germany	1	1	2367	473	4	0
d124	2019-05-04	DE	Germany	1	1	2367	473	4	0
d123	2019-05-03	DE	Germany	1	1	2367	473	4	0
d122	2019-05-02	DE	Germany	1	1	2367	473	4	0
d121	2019-05-01	DE	Germany	1	1	2367	473	4	0
d120	2019-04-30	DE	Germany	1	1	2367	473	4	0
d119	2019-04-29	DE	Germany	1	1	2367	473	4	0
