advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rw2	Last 2 weeks	MT	Malta	16	1	3009984	1295000	12284	3000
David Casa	David Casa	193035580892638	Facebook	rw2	Last 2 weeks	MT	Malta	70	1	2460519	686291	8774	620
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	rw2	Last 2 weeks	MT	Malta	84	1	1693754	446666	8345	125
Alfred Sant	Alfred Sant	537789116260209	Facebook	rw2	Last 2 weeks	MT	Malta	57	1	1658569	555125	7469	499
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	rw2	Last 2 weeks	MT	Malta	17	1	1516649	588333	6049	1100
David Stellini	David Stellini	1911257335785088	Facebook	rw2	Last 2 weeks	MT	Malta	9	1	754224	335365	2262	389
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	rw2	Last 2 weeks	MT	Malta	72	1	744830	172551	6799	0
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	MT	Malta	13	1	692192	303440	3240	550
Joe Sammut		433245190070343	Facebook	rw2	Last 2 weeks	MT	Malta	18	1	590714	214424	2265	399
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	rw2	Last 2 weeks	MT	Malta	97	1	439902	115999	9602	0
Roberta Metsola		406824526101449	Facebook	rw2	Last 2 weeks	MT	Malta	32	1	420969	124499	3068	0
Ian Borg	Ian Borg	151496594943131	Facebook	rw2	Last 2 weeks	MT	Malta	5	1	399995	169999	495	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	rw2	Last 2 weeks	MT	Malta	9	1	376524	147306	1165	100
Lovin Malta	Lovin Malta	1700937210129433	Facebook	rw2	Last 2 weeks	MT	Malta	5	1	349995	130000	895	100
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	rw2	Last 2 weeks	MT	Malta	28	1	311877	98380	2696	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	rw2	Last 2 weeks	MT	Malta	31	1	263579	89995	2658	0
Josef Caruana		166617437361908	Facebook	rw2	Last 2 weeks	MT	Malta	11	1	224303	55739	833	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	rw2	Last 2 weeks	MT	Malta	12	1	218655	55333	1121	0
Martin Cauchi Inglott	Martin Cauchi Inglot	1198556280321936	Facebook	rw2	Last 2 weeks	MT	Malta	4	1	204995	70999	395	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	rw2	Last 2 weeks	MT	Malta	4	1	199996	40000	396	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	rw2	Last 2 weeks	MT	Malta	6	1	161244	32249	519	0
Noel Cassar		290329184871610	Facebook	rw2	Last 2 weeks	MT	Malta	4	1	152170	30434	301	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	rw2	Last 2 weeks	MT	Malta	9	1	134991	27000	1291	100
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	rw2	Last 2 weeks	MT	Malta	11	1	134511	34997	816	0
Josianne Cutajar		337620233111013	Facebook	rw2	Last 2 weeks	MT	Malta	11	1	129713	26614	544	0
