region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_region	Central Region	MT	Malta	4663	821	18355411	6168096	106281	7569
gozo	Gozo	MT	Malta	3166	414	1115357	339602	6948	613
south_eastern_region	South Eastern Region	MT	Malta	3514	513	5790818	1938504	30021	2389
