day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	CZ	Czechia	1055	152	2630625	803406	8161	2021
d135	2019-05-15	CZ	Czechia	1207	166	3044689	922345	10278	2471
d134	2019-05-14	CZ	Czechia	1300	171	3724917	1157494	14392	3487
d133	2019-05-13	CZ	Czechia	1184	169	4203494	1395692	15687	4116
d132	2019-05-12	CZ	Czechia	1100	166	3373200	1075710	12601	3091
d131	2019-05-11	CZ	Czechia	900	162	2360499	847002	8929	2194
d130	2019-05-10	CZ	Czechia	1748	167	7692780	2288807	29559	7210
d129	2019-05-09	CZ	Czechia	824	146	3073513	1206948	12363	3042
d128	2019-05-08	CZ	Czechia	784	144	2383716	870293	9711	2255
d127	2019-05-07	CZ	Czechia	827	142	3248226	1173323	12169	2871
d126	2019-05-06	CZ	Czechia	791	131	2409108	804061	9126	2171
d125	2019-05-05	CZ	Czechia	667	129	1448450	531959	5310	1167
d124	2019-05-04	CZ	Czechia	658	129	1763302	699784	6401	1961
d123	2019-05-03	CZ	Czechia	742	137	2588656	896950	9305	2854
d122	2019-05-02	CZ	Czechia	686	137	2043050	754857	6047	1984
d121	2019-05-01	CZ	Czechia	625	136	1559785	620738	4714	1713
d120	2019-04-30	CZ	Czechia	713	145	2752666	1082636	9376	3047
d119	2019-04-29	CZ	Czechia	955	151	3643135	1198075	15377	4571
d118	2019-04-28	CZ	Czechia	592	146	1011725	362003	4005	1495
d117	2019-04-27	CZ	Czechia	683	154	1455252	481639	6557	2135
d116	2019-04-26	CZ	Czechia	722	159	2797037	941625	14365	3967
d115	2019-04-25	CZ	Czechia	628	152	1181865	288961	4931	1011
d114	2019-04-24	CZ	Czechia	592	151	875217	211248	2841	626
d113	2019-04-23	CZ	Czechia	568	157	1004162	314243	3304	673
d112	2019-04-22	CZ	Czechia	493	144	272736	87490	1058	189
d111	2019-04-21	CZ	Czechia	532	149	811517	261427	3145	675
d110	2019-04-20	CZ	Czechia	546	155	1174187	381848	3658	1098
d109	2019-04-19	CZ	Czechia	601	175	2252439	807433	7812	2212
d108	2019-04-18	CZ	Czechia	599	175	1749933	464798	3587	824
d107	2019-04-17	CZ	Czechia	571	171	1365769	483171	6126	1316
