advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd6	Last 6 days	94	1	15067474	6633088	31819	6645
European Parliament		178362315106	Facebook	rd6	Last 6 days	80	1	14898211	6977060	90979	23302
CDU	CDU	78502295414	Facebook	rd6	Last 6 days	3170	1	14492936	3478125	130136	3112
România în primul rând	Future Innovation	770704223323599	Facebook	rd6	Last 6 days	54	1	13610631	6194550	15053	3460
FDP	FDP	21289227249	Facebook	rd6	Last 6 days	1328	1	13607015	4002802	146026	6035
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd6	Last 6 days	361	1	13404289	5444523	60160	11244
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd6	Last 6 days	103	1	11899562	4969822	37657	9052
European Greens	European Greens	141366725876424	Facebook	rd6	Last 6 days	41	1	10360958	4651999	72659	17700
sp.a	sp.a	57253967150	Facebook	rd6	Last 6 days	205	1	9635432	3185285	43970	6888
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd6	Last 6 days	34	1	8559007	3698626	17512	4365
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd6	Last 6 days	51	1	8171949	3389000	11849	1700
Partito Democratico		77034286895	Facebook	rd6	Last 6 days	79	1	7664298	3349279	26111	5063
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd6	Last 6 days	768	1	7607956	2608390	108293	12363
SPÖ	SPÖ	77393060080	Facebook	rd6	Last 6 days	561	1	7588403	2465342	64693	8400
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd6	Last 6 days	20	1	7147807	3279539	12659	5123
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd6	Last 6 days	72	1	7019928	2695000	28728	7600
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd6	Last 6 days	58	1	6867277	2926737	14645	3784
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd6	Last 6 days	335	1	6615968	2098969	46618	7261
SPD	SPD	47930567748	Facebook	rd6	Last 6 days	2382	1	6387476	1096428	248647	3414
Fidesz	Fidesz	9844779306	Facebook	rd6	Last 6 days	39	1	5983297	2863333	21150	10472
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd6	Last 6 days	96	1	5282422	2469578	24380	4396
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rd6	Last 6 days	243	1	4810718	1919777	38197	9684
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd6	Last 6 days	25	1	4716441	2039281	3701	1414
Open Vld	Open Vld	53668151866	Facebook	rd6	Last 6 days	223	1	4617106	1750685	37655	6239
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd6	Last 6 days	138	1	4520862	1713999	22661	2300
Facebook Brussels	Facebook	287739491272583	Facebook	rd6	Last 6 days	16	1	4506417	1934142	44624	11177
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd6	Last 6 days	435	1	4445568	1522571	81552	9727
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd6	Last 6 days	25	1	4377780	1912057	35405	8259
DIE LINKE	DIE LINKE	47694585682	Facebook	rd6	Last 6 days	210	1	4316072	1503657	22323	1150
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd6	Last 6 days	103	1	4145131	1386392	8048	2135
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd6	Last 6 days	14	1	4003197	1780769	15133	3753
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd6	Last 6 days	48	1	3742704	1618500	4067	991
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd6	Last 6 days	13	1	3719986	1630000	4887	900
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd6	Last 6 days	127	1	3513617	958503	37138	10254
Greenpeace Deutschland		22541752487	Facebook	rd6	Last 6 days	245	1	3420145	989901	22269	2677
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd6	Last 6 days	12	1	3393538	1561774	21957	4543
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rd6	Last 6 days	343	1	3306841	912916	28349	1725
Kyriakos Mitsotakis		34848567724	Facebook	rd6	Last 6 days	16	1	3299987	1429999	6586	1600
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rd6	Last 6 days	1231	1	3268259	724255	68057	2002
Centerpartiet	Centerpartiet	12690894340	Facebook	rd6	Last 6 days	125	1	3222856	1176342	37427	9179
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rd6	Last 6 days	12	1	3199988	1370000	47691	12316
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rd6	Last 6 days	88	1	3168911	1245999	10990	2937
Campact e.V.	Campact e.V.	82734241364	Facebook	rd6	Last 6 days	25	1	3153278	1285541	20726	4706
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rd6	Last 6 days	59	1	3117906	1334547	11829	2097
Groen	Groen	84920854319	Facebook	rd6	Last 6 days	124	1	3024124	1026376	15216	2073
Andreas Schieder	SPÖ	290881691011354	Facebook	rd6	Last 6 days	62	1	3021771	1044513	26278	4697
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rd6	Last 6 days	46	1	2934659	1184387	5983	899
INBOX	New Digital Media	369693523475596	Facebook	rd6	Last 6 days	26	1	2914974	1274999	3374	200
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rd6	Last 6 days	4	1	2902594	1401298	1172	414
