advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Animalista PACMA		AR145115193901318144	Google	rm1	Last month	6	1	23010000	2299999	120550	2050
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	rm1	Last month	110	1	21620000	2148000	223840	5636
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm1	Last month	46	1	21495955	10082000	46784	20713
KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm1	Last month	1489	1	21100000	689999	80299	650
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm1	Last month	53	1	20692689	9486870	137435	31017
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	rm1	Last month	88	1	20649398	2058660	105533	1955
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm1	Last month	78	1	19362921	8291999	174722	39899
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	rm1	Last month	112	1	17868993	1715341	6659	169
Greenpeace France		39435457457	Facebook	rm1	Last month	43	1	16897052	7831333	70017	16183
SPÖ	SPÖ	77393060080	Facebook	rm1	Last month	720	1	15636567	5233831	121484	15827
European Greens	European Greens	141366725876424	Facebook	rm1	Last month	63	1	14704444	6554500	92844	23175
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rm1	Last month	813	1	14224513	4983849	186038	30203
Alternativet		AR198061076825243648	Google	rm1	Last month	7	1	14110000	1410000	32550	750
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rm1	Last month	34	1	13159966	6065000	8523	3592
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rm1	Last month	22	1	12849979	5899999	45229	11149
Fidesz	Fidesz	9844779306	Facebook	rm1	Last month	66	1	12849933	6079999	41166	20273
The Brexit Party	The Brexit Party	230416667843105	Facebook	rm1	Last month	75	1	12793675	6040000	182026	53346
Un país moderno	Unidas Podemos	577723459314066	Facebook	rm1	Last month	64	1	12285084	5556933	73427	15203
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	rm1	Last month	51	1	12209999	1179999	3900	150
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rm1	Last month	82	1	11754251	5141666	43103	10246
European Commission		107898832590939	Facebook	rm1	Last month	85	1	11241807	5090908	43107	11342
Partito Democratico		77034286895	Facebook	rm1	Last month	80	1	11088920	4843000	36020	6900
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rm1	Last month	130	1	11055870	4546000	35670	6300
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rm1	Last month	735	1	10987265	4064000	192631	35062
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rm1	Last month	58	1	10805276	4572333	22343	3799
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rm1	Last month	352	1	10719647	3654000	84847	13800
The Labour Party	The Labour Party	25749647410	Facebook	rm1	Last month	128	1	10666291	4252771	88002	21729
ČSSD	ČSSD	111041662264882	Facebook	rm1	Last month	1705	1	10416295	2652000	52039	12610
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rm1	Last month	109	1	10327244	4923176	42173	8400
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	rm1	Last month	130	1	10300000	950000	10100	400
Open Vld	Open Vld	53668151866	Facebook	rm1	Last month	344	1	10250655	3719999	80556	13699
Liberal Alliance		AR183859784640888832	Google	rm1	Last month	100	1	10000000	940000	204050	5150
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rm1	Last month	43	1	9760846	4181444	7533	2545
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	rm1	Last month	87	1	9707912	4078000	63213	15600
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	rm1	Last month	28	1	9369999	930000	1850	49
HLAS		AR312619193323225088	Google	rm1	Last month	593	1	9351209	465799	33451	850
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rm1	Last month	54	1	9336446	4008749	17039	3199
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rm1	Last month	442	1	8914558	3412000	34490	6327
mmb media agentur d.o.o.		AR524572049809604608	Google	rm1	Last month	746	1	8900000	160000	37299	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rm1	Last month	83	1	8871451	3646456	18828	3589
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rm1	Last month	196	1	8791804	3180000	16826	5578
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	rm1	Last month	164	1	8626835	3631000	36435	6200
Greenpeace España	Greenpeace España	133044800622	Facebook	rm1	Last month	157	1	8564843	3077000	26043	2900
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rm1	Last month	87	1	8536912	3595999	21624	8553
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rm1	Last month	285	1	8429484	3041641	67989	18018
Harald Vilimsky		547597092025909	Facebook	rm1	Last month	87	1	8411806	3669723	64091	17071
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	rm1	Last month	173	1	8330030	3090439	34629	4641
SPD		AR456734381399080960	Google	rm1	Last month	32	1	8321547	820000	427207	36700
CDA Doetinchem		AR453512812329697280	Google	rm1	Last month	35	1	7820000	769999	2650	99
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rm1	Last month	71	1	7746928	3327000	23228	4099
kontrast.at	kontrast.at	1079650008770485	Facebook	rm1	Last month	97	1	7575321	3090222	40094	13211
Groen	Groen	84920854319	Facebook	rm1	Last month	177	1	7513862	2637839	36116	5286
Greenpeace Deutschland		22541752487	Facebook	rm1	Last month	259	1	7390170	2474704	51653	7380
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	rm1	Last month	50	1	7171949	3195000	11149	2099
Claudia Gamon	NEOS	447992848717452	Facebook	rm1	Last month	222	1	7125778	2450000	49878	8900
Andreas Schieder	SPÖ	290881691011354	Facebook	rm1	Last month	133	1	7056083	2221348	60261	11150
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rm1	Last month	72	1	7019928	2695000	28728	7600
RMDSZ	RMDSZ	102601499822802	Facebook	rm1	Last month	186	1	6975907	2110545	9604	1745
UAB "BPN LT"		AR135010682042056704	Google	rm1	Last month	32	1	6799999	680000	2499	100
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	rm1	Last month	185	1	6759482	2115333	36282	5333
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rm1	Last month	18	1	6639981	3159999	9254	1907
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rm1	Last month	38	1	6634961	2942999	13462	2700
Facebook Brussels	Facebook	287739491272583	Facebook	rm1	Last month	16	1	6549984	2830000	63484	16300
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rm1	Last month	1292	1	6536863	1440383	143474	4194
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	rm1	Last month	101	1	6530900	2452000	29700	4959
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rm1	Last month	34	1	6469965	2939999	8270	2395
Kyriakos Mitsotakis		34848567724	Facebook	rm1	Last month	28	1	6449971	2750000	13272	2900
John Crombez	sp.a	264131406977201	Facebook	rm1	Last month	79	1	6338924	2576000	36425	7299
Peter Mertens	PVDA	236485149843971	Facebook	rm1	Last month	555	1	6292773	1848337	78636	7833
DIE LINKE	DIE LINKE	47694585682	Facebook	rm1	Last month	245	1	6274754	2191999	31555	2099
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	rm1	Last month	39	1	6224960	2931000	20014	5189
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rm1	Last month	58	1	6123408	2464492	11868	4173
Compromís	Compromís	194053080624605	Facebook	rm1	Last month	47	1	5955709	2547572	24235	5374
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rm1	Last month	47	1	5767953	2496000	6753	800
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rm1	Last month	72	1	5728080	2382393	6855	1975
SP	SP	128393027527	Facebook	rm1	Last month	131	1	5527869	2159000	66669	13000
MSZP	MSZP	115388925185513	Facebook	rm1	Last month	62	1	5464081	2279428	9375	3974
En Comú Podem	En Comú Podem	463627663844039	Facebook	rm1	Last month	53	1	5393946	2255000	18647	5000
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rm1	Last month	71	1	5381265	2213666	27632	7206
38 Degrees	38 Degrees	200006375787	Facebook	rm1	Last month	160	1	5312643	1843401	37047	5228
Cink, s.r.o.		AR361287976015101952	Google	rm1	Last month	29	1	5240000	509999	3699	249
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rm1	Last month	344	1	5211655	1363000	39956	2300
Avaaz	Avaaz	8340223883	Facebook	rm1	Last month	19	1	5207980	2471000	29040	6397
HC Strache	FPÖ	74865038590	Facebook	rm1	Last month	67	1	5068867	2094666	33793	9040
Save the Children España	Save the Children España	57845333112	Facebook	rm1	Last month	16	1	5059984	2385000	30284	6600
Die Grünen	Die Grünen	21759893033	Facebook	rm1	Last month	91	1	5036411	1645499	38686	7041
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rm1	Last month	415	1	5030990	1647414	63418	4500
Campact e.V.	Campact e.V.	82734241364	Facebook	rm1	Last month	30	1	5002083	2049829	33573	8433
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rm1	Last month	131	1	4951868	1765999	57169	12900
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rm1	Last month	184	1	4938816	1678000	35815	5000
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rm1	Last month	33	1	4914967	2070999	54774	14650
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rm1	Last month	3585	1	4895414	392999	355314	100
Centerpartiet	Centerpartiet	12690894340	Facebook	rm1	Last month	149	1	4890850	1727999	54596	13437
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	rm1	Last month	4	1	4831127	483112	25685	509
Conservatives	The Conservative Party	8807334278	Facebook	rm1	Last month	216	1	4822001	1713466	56455	11105
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	rm1	Last month	104	1	4752896	1623999	14695	1099
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	rm1	Last month	44	1	4737014	2026156	97866	22346
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm1	Last month	138	1	4520862	1713999	22661	2300
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rm1	Last month	137	1	4492863	1401999	14363	200
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	rm1	Last month	306	1	4457027	1344666	31477	300
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	rm1	Last month	608	1	4440955	1198473	59590	978
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rm1	Last month	73	1	4418422	1659180	34040	8270
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rm1	Last month	129	1	4414870	1184999	45597	12251
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	rm1	Last month	12	1	4407988	2171000	5231	1093
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	rm1	Last month	26	1	4394974	1909999	32718	6133
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	rm1	Last month	61	1	4371213	389583	99114	2316
IKEA	IKEA	112961202185776	Facebook	rm1	Last month	75	1	4289925	1590999	17225	3000
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	rm1	Last month	87	1	4190570	1619346	10905	593
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	rm1	Last month	47	1	4180733	1810355	19874	6900
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	rm1	Last month	26	1	4130000	399999	3549	249
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	rm1	Last month	29	1	4093214	400892	2875	171
Facebook	Facebook	726281677519881	Facebook	rm1	Last month	5	1	4009994	2005000	20095	4000
Europäisches Parlament Österreich		124468054313069	Facebook	rm1	Last month	35	1	3974029	1655748	15244	5479
Katarina Barley	SPD	1522202731410785	Facebook	rm1	Last month	294	1	3875706	1017000	34306	1300
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	rm1	Last month	56	1	3852944	1546999	6531	1758
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm1	Last month	125	1	3805885	378057	653	0
D66	D66	52985377549	Facebook	rm1	Last month	26	1	3805117	1573857	25117	5328
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rm1	Last month	20	1	3765980	1572999	6856	3082
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	rm1	Last month	74	1	3753381	1359727	12531	1600
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	rm1	Last month	42	1	3693957	1505000	7858	1199
Politice.net	politice.net	2546711162025064	Facebook	rm1	Last month	12	1	3675987	1737999	3611	756
Litere.net	litere.net	1504323906337545	Facebook	rm1	Last month	13	1	3669986	1690000	3148	798
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm1	Last month	50	1	3667255	1681515	10206	2143
Sosialidemokraatit SDP		108945982480217	Facebook	rm1	Last month	157	1	3622311	1219317	31110	6244
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	rm1	Last month	22	1	3568978	1618000	23378	4400
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	rm1	Last month	44	1	3499999	320000	2650	50
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	rm1	Last month	45	1	3493288	1323333	8775	1366
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	rm1	Last month	785	1	3455215	1075000	99115	8200
Oxfam Novib		115289021825188	Facebook	rm1	Last month	34	1	3453637	1410079	47042	14413
Facebook Nordic	Facebook	334318366655425	Facebook	rm1	Last month	9	1	3449991	1610000	21291	4286
Mónica Oltra	Compromís	81107269227	Facebook	rm1	Last month	19	1	3408385	1538085	12567	3066
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rm1	Last month	95	1	3379904	1287999	11810	3101
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rm1	Last month	61	1	3358939	1319999	6996	378
DéFI	DéFI	173518112695794	Facebook	rm1	Last month	148	1	3347519	745333	21786	1800
Párbeszéd Magyarországért		AR567356246269624320	Google	rm1	Last month	11	1	3345833	329999	1879	149
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	rm1	Last month	72	1	3279480	284117	6047	372
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	rm1	Last month	82	1	3273917	915000	9318	300
HLAS	První prezidentská	320144481956623	Facebook	rm1	Last month	202	1	3266798	832000	5817	1678
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	rm1	Last month	60	1	3253728	1076757	26915	5900
Stadt Wien	Stadt Wien	110971788921077	Facebook	rm1	Last month	50	1	3243949	1139000	15849	2499
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	rm1	Last month	460	1	3224989	803126	46381	971
Socialdemokratiet		41459763029	Facebook	rm1	Last month	102	1	3192642	1059472	37978	10523
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	rm1	Last month	112	1	3106887	955000	13187	800
David Casa	David Casa	193035580892638	Facebook	rm1	Last month	81	1	3102326	903680	10869	800
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	rm1	Last month	4	1	3099996	1550000	105496	21100
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	rm1	Last month	101	1	3092576	1005935	14392	1100
EU-kommissionen i Sverige		155824787799	Facebook	rm1	Last month	18	1	3087186	1487762	13740	3301
Make.org	Make.org	122037308191612	Facebook	rm1	Last month	55	1	3064406	1274692	18922	3700
Guardian Weekly		64525551258	Facebook	rm1	Last month	29	1	3058536	1216586	14847	3301
DOPRAVA		AR56197688563073024	Google	rm1	Last month	6	1	3029999	300000	61549	1150
Venstres Landsorganisation		AR283015942256984064	Google	rm1	Last month	39	1	2999999	270000	154399	2800
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	rm1	Last month	25	1	2940974	1277000	14074	3500
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rm1	Last month	129	1	2923205	984666	39447	11082
INBOX	New Digital Media	369693523475596	Facebook	rm1	Last month	27	1	2919973	1275999	3473	200
Plan International Sverige		382243262003	Facebook	rm1	Last month	199	1	2884836	858727	15670	4087
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	rm1	Last month	673	1	2855146	634824	27037	5655
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	rm1	Last month	62	1	2845938	886000	8537	600
Liberalerna	Liberalerna	132266740623	Facebook	rm1	Last month	99	1	2824900	926000	15326	4250
TheArticle	TheArticle	607840469632004	Facebook	rm1	Last month	16	1	2814318	1291666	28140	6279
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rm1	Last month	61	1	2780275	960666	7700	500
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rm1	Last month	210	1	2773067	759807	25613	1284
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rm1	Last month	87	1	2769709	841724	22563	4175
Демократична България	Демократична България	995342840629890	Facebook	rm1	Last month	33	1	2746767	1025000	6269	823
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	rm1	Last month	60	1	2737940	863999	9140	800
Petizioni.it		1410474395723679	Facebook	rm1	Last month	17	1	2715983	1176000	16983	4200
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	rm1	Last month	1140	1	2702576	451642	112612	0
Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	rm1	Last month	98	1	2691012	1034000	11711	800
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	rm1	Last month	36	1	2675963	1018000	9963	1599
Flamesite s.r.o.		AR522320249995919360	Google	rm1	Last month	177	1	2669999	100000	9300	50
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rm1	Last month	15	1	2649985	1150000	12185	3000
TOP 09	TOP 09	90002267161	Facebook	rm1	Last month	27	1	2645972	1053000	4786	1414
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	rm1	Last month	11	1	2599988	1110000	21808	4639
Best For Britain	Best for Britain	1863944713844924	Facebook	rm1	Last month	45	1	2592061	983343	28653	6170
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rm1	Last month	76	1	2587924	833999	14603	1778
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rm1	Last month	256	1	2575813	607737	34523	2539
Suomen Keskusta r.p.		AR441112520191639552	Google	rm1	Last month	26	1	2574899	256599	25467	508
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	rm1	Last month	48	1	2558952	1068000	13452	3000
Lara Comi	Lara Comi	155619044465389	Facebook	rm1	Last month	66	1	2551934	672000	9084	1199
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	rm1	Last month	141	1	2534962	757400	16437	700
Irene Montero	Unidas Podemos	699285113542248	Facebook	rm1	Last month	4	1	2504995	1201000	20096	6999
Lilian Marijnissen	SP	844559615710915	Facebook	rm1	Last month	37	1	2497963	954000	15363	2700
CD&V	CD&V	52997544531	Facebook	rm1	Last month	96	1	2473346	770852	18122	2463
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	rm1	Last month	49	1	2461951	1021000	15251	3700
Ingredientes que Suman		586540488142205	Facebook	rm1	Last month	10	1	2454990	1081000	8390	1900
Greens/EFA in the European Parliament		150527751674751	Facebook	rm1	Last month	33	1	2419566	1040309	3613	733
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	rm1	Last month	94	1	2417701	725558	4903	1171
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	rm1	Last month	793	1	2405763	510924	93143	671
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	rm1	Last month	27	1	2378341	914473	10746	2294
School Cuts	National Education Union	871798409656672	Facebook	rm1	Last month	108	1	2372643	617750	21443	2299
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	rm1	Last month	22	1	2320977	990000	10332	2437
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	rm1	Last month	5	1	2299995	1050000	7494	1799
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rm1	Last month	35	1	2293964	896000	9765	2399
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	rm1	Last month	88	1	2293912	560000	9512	200
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	rm1	Last month	183	1	2255817	716000	20517	600
Mon Homéo Mon Choix		1643185362449069	Facebook	rm1	Last month	28	1	2255323	883814	20644	4374
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	rm1	Last month	8	1	2240000	219999	62100	1200
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	rm1	Last month	67	1	2211684	678750	7684	299
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	rm1	Last month	21	1	2211204	948604	2401	243
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	rm1	Last month	49	1	2209951	681000	5664	1209
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rm1	Last month	22	1	2209479	989500	6354	1424
London Gov	the Greater London Authority	713179875369048	Facebook	rm1	Last month	40	1	2207452	971957	20818	3709
Roberto Rosso		1735684256653359	Facebook	rm1	Last month	24	1	2204310	943666	14743	3433
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	rm1	Last month	3	1	2199997	1100000	10496	2099
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	rm1	Last month	54	1	2179945	553000	8146	700
Moderaterna	Moderaterna	7719591155	Facebook	rm1	Last month	103	1	2178896	498999	21364	4954
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rm1	Last month	46	1	2165954	856500	6884	1661
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	rm1	Last month	59	1	2129797	685333	6795	299
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	rm1	Last month	41	1	2122958	580000	9375	2117
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	rm1	Last month	247	1	2111753	472000	34052	2400
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	rm1	Last month	42	1	2109368	803853	14020	2581
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	rm1	Last month	28	1	2103305	870666	3941	1085
Alfred Sant	Alfred Sant	537789116260209	Facebook	rm1	Last month	83	1	2102281	701181	10501	599
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	rm1	Last month	11	1	2100989	919999	2960	588
Save the Children Italia		46590675335	Facebook	rm1	Last month	11	1	2099989	890000	6089	1800
Greenpeace International		7297163299	Facebook	rm1	Last month	6	1	2068814	913626	2896	1216
CDA	CDA	320374518118	Facebook	rm1	Last month	6	1	2055994	911000	11293	2500
Declic	Declic	686190454826244	Facebook	rm1	Last month	14	1	2055986	950999	3526	945
Klang der Solidarität		385076005313967	Facebook	rm1	Last month	50	1	2052472	828042	3609	323
Sme rodina		600235073447674	Facebook	rm1	Last month	4	1	2049996	909999	2996	1200
