advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Campact e.V.	Campact e.V.	82734241364	Facebook	rd5	Last 5 days	25	1	2851064	1159284	18601	4188
Centerpartiet	Centerpartiet	12690894340	Facebook	rd5	Last 5 days	124	1	2834153	1034674	33637	8244
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rd5	Last 5 days	58	1	2764626	1187315	10420	1874
DéFI	DéFI	173518112695794	Facebook	rd5	Last 5 days	133	1	2720139	604946	16285	1338
Groen	Groen	84920854319	Facebook	rd5	Last 5 days	122	1	2685075	913327	13539	1911
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rd5	Last 5 days	4	1	2668828	1284415	1047	380
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rd5	Last 5 days	46	1	2660713	1059322	5433	799
Kyriakos Mitsotakis		34848567724	Facebook	rd5	Last 5 days	12	1	2616656	1149999	5339	1349
Andreas Schieder	SPÖ	290881691011354	Facebook	rd5	Last 5 days	60	1	2582287	879886	22043	3900
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rd5	Last 5 days	56	1	2551742	1027754	4127	330
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd5	Last 5 days	22	1	2529979	1065000	3546	1327
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	rd5	Last 5 days	25	1	2516977	1097000	11257	2885
John Crombez	sp.a	264131406977201	Facebook	rd5	Last 5 days	25	1	2504312	1151666	9229	1676
ČSSD	ČSSD	111041662264882	Facebook	rd5	Last 5 days	881	1	2482119	435000	11682	2265
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rd5	Last 5 days	20	1	2412682	959206	4714	1965
IKEA	IKEA	112961202185776	Facebook	rd5	Last 5 days	73	1	2406605	775333	11161	1386
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rd5	Last 5 days	190	1	2360809	689999	22609	1500
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd5	Last 5 days	7	1	2334610	1004807	9668	2234
RMDSZ	RMDSZ	102601499822802	Facebook	rd5	Last 5 days	72	1	2333913	689551	3876	756
Stadt Wien	Stadt Wien	110971788921077	Facebook	rd5	Last 5 days	50	1	2317107	813571	11321	1785
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	rd5	Last 5 days	4	1	2204996	1101000	2581	581
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rd5	Last 5 days	50	1	2180451	890333	8091	2158
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	rd5	Last 5 days	42	1	2148601	871489	4695	725
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rd5	Last 5 days	99	1	2128070	632667	17094	2199
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rd5	Last 5 days	113	1	2096307	680873	30017	8131
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rd5	Last 5 days	38	1	2078784	843832	3998	758
Die Grünen	Die Grünen	21759893033	Facebook	rd5	Last 5 days	48	1	2076729	646532	16785	3029
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rd5	Last 5 days	2323	1	2073088	160865	151751	100
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rd5	Last 5 days	27	1	2045674	886861	6011	1002
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rd5	Last 5 days	20	1	2013481	915333	5981	1299
Facebook	Facebook	726281677519881	Facebook	rd5	Last 5 days	5	1	2004997	1002500	10047	2000
Moderaterna	Moderaterna	7719591155	Facebook	rd5	Last 5 days	93	1	1939411	436999	19545	4459
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rd5	Last 5 days	423	1	1915675	725378	6665	1285
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd5	Last 5 days	55	1	1828944	712000	9734	1930
Harald Vilimsky		547597092025909	Facebook	rd5	Last 5 days	13	1	1811113	845000	14034	3666
Facebook Nordic	Facebook	334318366655425	Facebook	rd5	Last 5 days	9	1	1764457	803985	12239	2460
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	rd5	Last 5 days	53	1	1681303	639521	23142	4985
Liberalerna	Liberalerna	132266740623	Facebook	rd5	Last 5 days	91	1	1663329	543621	9655	2663
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	rd5	Last 5 days	46	1	1645094	723537	2662	460
Socialdemokratiet		41459763029	Facebook	rd5	Last 5 days	32	1	1626019	564309	17707	5511
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	rd5	Last 5 days	82	1	1607158	607847	4250	284
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rd5	Last 5 days	25	1	1560815	639666	4658	1999
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rd5	Last 5 days	8	1	1499993	676666	8326	2016
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	rd5	Last 5 days	31	1	1486152	541588	5005	600
Sign for my Future		1345513882259768	Facebook	rd5	Last 5 days	32	1	1476967	525999	12868	2199
Politice.net	politice.net	2546711162025064	Facebook	rd5	Last 5 days	10	1	1470089	723198	1556	304
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rd5	Last 5 days	5	1	1466662	657619	2483	711
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	rd5	Last 5 days	42	1	1419787	436397	5612	575
Equipo Gabilondo	PSOE	2510416598973466	Facebook	rd5	Last 5 days	5	1	1401995	700000	2194	700
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rd5	Last 5 days	14	1	1401986	640000	1386	0
Peter Mertens	PVDA	236485149843971	Facebook	rd5	Last 5 days	481	1	1396227	373561	15010	1312
déi gréng	déi gréng	21710789873	Facebook	rd5	Last 5 days	15	1	1395939	668976	4727	864
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	rd5	Last 5 days	19	1	1385316	639166	7682	2416
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd5	Last 5 days	6	1	1369994	670000	1673	395
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rd5	Last 5 days	200	1	1366699	342902	12437	690
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rd5	Last 5 days	56	1	1358846	482007	11003	2635
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rd5	Last 5 days	29	1	1358034	498690	6169	1153
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rd5	Last 5 days	36	1	1313616	516909	4750	1045
The Brexit Party	The Brexit Party	230416667843105	Facebook	rd5	Last 5 days	18	1	1309982	591000	20577	6017
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	rd5	Last 5 days	28	1	1291642	425333	1828	410
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	rd5	Last 5 days	18	1	1270317	581666	7034	2016
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rd5	Last 5 days	7	1	1250993	560000	4193	1700
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	rd5	Last 5 days	25	1	1217120	341428	3338	716
The Labour Party	The Labour Party	25749647410	Facebook	rd5	Last 5 days	5	1	1209995	501999	3698	1388
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rd5	Last 5 days	7	1	1208327	483333	9337	1890
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	rd5	Last 5 days	69	1	1207679	368563	2127	517
Fine Gael	Fine Gael	264172043210	Facebook	rd5	Last 5 days	5	1	1199994	470000	7094	1700
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rd5	Last 5 days	49	1	1198105	274035	7684	1229
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd5	Last 5 days	3	1	1192854	581428	5854	1171
Παύλος Ελευθεριάδης		768996799785550	Facebook	rd5	Last 5 days	4	1	1191663	595833	1663	600
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rd5	Last 5 days	6	1	1169042	540476	4976	995
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	rd5	Last 5 days	38	1	1156689	385012	4200	358
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	rd5	Last 5 days	15	1	1156082	423476	11568	2390
Isamaa erakond	Isamaa erakond	321163977576	Facebook	rd5	Last 5 days	10	1	1148027	463518	4783	1518
Make.org	Make.org	122037308191612	Facebook	rd5	Last 5 days	14	1	1137489	455932	5257	1053
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	rd5	Last 5 days	32	1	1115291	318285	2962	0
Sosialidemokraatit SDP		108945982480217	Facebook	rd5	Last 5 days	66	1	1114828	265238	12340	1783
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rd5	Last 5 days	8	1	1110992	461999	1764	835
Litere.net	litere.net	1504323906337545	Facebook	rd5	Last 5 days	9	1	1105095	501371	1000	248
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rd5	Last 5 days	46	1	1100126	330833	4217	50
Partido Socialista Europeo		442423976113917	Facebook	rd5	Last 5 days	7	1	1099993	550000	1093	100
Claudia Gamon	NEOS	447992848717452	Facebook	rd5	Last 5 days	45	1	1093955	314000	7255	700
Демократична България	Демократична България	995342840629890	Facebook	rd5	Last 5 days	14	1	1093665	455171	2365	329
kontrast.at	kontrast.at	1079650008770485	Facebook	rd5	Last 5 days	32	1	1091461	336014	8029	1821
Save the Children Italia		46590675335	Facebook	rd5	Last 5 days	6	1	1085708	467142	2951	871
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	rd5	Last 5 days	32	1	1077973	418487	8413	1615
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	rd5	Last 5 days	11	1	1068561	439166	3487	819
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	rd5	Last 5 days	30	1	1049970	237000	8991	1388
CDA	CDA	320374518118	Facebook	rd5	Last 5 days	5	1	1049096	486405	6873	1339
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	rd5	Last 5 days	558	1	1032247	210151	7784	1277
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	rd5	Last 5 days	23	1	1027824	366859	11657	2772
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rd5	Last 5 days	27	1	1013743	354297	3626	422
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	rd5	Last 5 days	40	1	1013473	249110	3628	801
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	rd5	Last 5 days	152	1	1004954	296166	7633	818
Sme rodina		600235073447674	Facebook	rd5	Last 5 days	1	1	999999	500000	999	500
Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	rd5	Last 5 days	1	1	999999	500000	999	500
Andrej Babiš	ANO	214827221987263	Facebook	rd5	Last 5 days	3	1	999997	500000	3108	621
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	rd5	Last 5 days	519	1	998683	256981	15835	165
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rd5	Last 5 days	16	1	988796	337428	1507	335
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	rd5	Last 5 days	10	1	987490	338749	2678	437
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd5	Last 5 days	7	1	979993	408500	1468	200
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	rd5	Last 5 days	66	1	961816	336372	5418	285
Lizette Risgaard		547601668763372	Facebook	rd5	Last 5 days	34	1	951056	371910	7996	1846
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	rd5	Last 5 days	29	1	938043	354969	3316	401
MSZP	MSZP	115388925185513	Facebook	rd5	Last 5 days	23	1	933313	356166	1640	693
Kialo		729627343834501	Facebook	rd5	Last 5 days	19	1	929981	255000	4281	600
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	rd5	Last 5 days	14	1	911154	320083	1625	99
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	rd5	Last 5 days	14	1	905442	342727	5332	1595
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	rd5	Last 5 days	16	1	904073	328245	2927	449
Traian Băsescu		361235817223309	Facebook	rd5	Last 5 days	5	1	891662	380833	1263	245
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	rd5	Last 5 days	24	1	888981	280500	2512	160
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	rd5	Last 5 days	31	1	878634	220511	2714	49
TOP 09	TOP 09	90002267161	Facebook	rd5	Last 5 days	15	1	860253	351066	1597	551
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	rd5	Last 5 days	13	1	856655	365333	1712	466
Greenpeace France		39435457457	Facebook	rd5	Last 5 days	5	1	854995	361000	2195	700
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	rd5	Last 5 days	36	1	853469	269000	3239	50
David Casa	David Casa	193035580892638	Facebook	rd5	Last 5 days	36	1	843646	231772	3221	127
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	rd5	Last 5 days	58	1	839617	184888	6557	455
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	rd5	Last 5 days	78	1	831170	267342	6450	904
Evropa společně	Evropa společně	535611970260854	Facebook	rd5	Last 5 days	41	1	829800	260583	2631	635
Oxfam Novib		115289021825188	Facebook	rd5	Last 5 days	32	1	829454	343233	13013	3752
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	rd5	Last 5 days	5	1	821426	374999	2676	642
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	rd5	Last 5 days	17	1	808079	236047	1614	364
Othmar Karas	Volkspartei	395638503864459	Facebook	rd5	Last 5 days	340	1	807661	139000	34677	283
Pia Olsen Dyhr	SF	49348971479	Facebook	rd5	Last 5 days	25	1	806859	319500	7051	1549
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	rd5	Last 5 days	15	1	799522	326132	2496	612
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	rd5	Last 5 days	16	1	798061	266054	1763	337
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rd5	Last 5 days	118	1	789552	228666	13152	466
Alfred Sant	Alfred Sant	537789116260209	Facebook	rd5	Last 5 days	32	1	782712	224357	2991	123
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	rd5	Last 5 days	99	1	768311	223665	5105	248
Ivan ŠTEFANEC		324560137683033	Facebook	rd5	Last 5 days	3	1	766206	367527	4107	814
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	rd5	Last 5 days	21	1	764980	252000	2630	823
Henk Jan Ormel	CDA	823537391322678	Facebook	rd5	Last 5 days	18	1	761527	246098	4472	852
SP	SP	128393027527	Facebook	rd5	Last 5 days	53	1	748952	266500	9202	1399
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	rd5	Last 5 days	195	1	736001	172023	10463	1055
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	rd5	Last 5 days	6	1	731192	346367	3075	1314
CD&V	CD&V	52997544531	Facebook	rd5	Last 5 days	61	1	730281	227247	6584	912
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	rd5	Last 5 days	19	1	728605	219166	3654	969
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rd5	Last 5 days	46	1	727554	194721	4337	325
Europäisches Parlament Österreich		124468054313069	Facebook	rd5	Last 5 days	34	1	723876	300445	2690	988
VVD		121264564551002	Facebook	rd5	Last 5 days	6	1	716661	293333	1928	360
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	rd5	Last 5 days	11	1	710989	265000	11795	3883
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	rd5	Last 5 days	9	1	696158	321666	2374	383
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	rd5	Last 5 days	25	1	693719	201547	2672	220
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	rd5	Last 5 days	21	1	691392	244087	2633	542
PSOE	PSOE	189318235003	Facebook	rd5	Last 5 days	7	1	680135	279674	1129	276
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	rd5	Last 5 days	14	1	673786	244226	3739	670
Μαρία Σπυράκη		657782574275153	Facebook	rd5	Last 5 days	6	1	669994	240000	994	100
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	rd5	Last 5 days	7	1	668326	319166	2276	400
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	rd5	Last 5 days	975	1	667845	107751	30049	0
pametno.org	pametno.org	144815235686385	Facebook	rd5	Last 5 days	20	1	666963	214595	1313	44
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	rd5	Last 5 days	8	1	665707	260000	3321	665
Kokoomus	Kokoomus	201285237101	Facebook	rd5	Last 5 days	204	1	662098	109684	22195	625
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	rd5	Last 5 days	3	1	658331	291666	2275	455
Saco	Saco	133910158381	Facebook	rd5	Last 5 days	22	1	649569	132916	4254	948
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd5	Last 5 days	10	1	649103	234322	1811	266
Pavel Poc	Poc Pavel	202974613060409	Facebook	rd5	Last 5 days	15	1	647769	240055	863	240
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	rd5	Last 5 days	64	1	638512	159000	5679	44
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	rd5	Last 5 days	42	1	635588	195094	3461	166
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rd5	Last 5 days	33	1	632890	154083	5167	1362
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	rd5	Last 5 days	21	1	629459	196608	971	210
EU-kommissionen i Sverige		155824787799	Facebook	rd5	Last 5 days	18	1	627146	302682	2819	748
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	rd5	Last 5 days	16	1	626651	194333	3051	383
WWF UK		311627208673	Facebook	rd5	Last 5 days	8	1	624996	265000	2425	810
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	rd5	Last 5 days	34	1	618970	160666	2920	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	rd5	Last 5 days	23	1	616352	127875	2202	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	rd5	Last 5 days	22	1	616077	151279	1943	0
38 Degrees	38 Degrees	200006375787	Facebook	rd5	Last 5 days	43	1	610247	182854	6226	777
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	rd5	Last 5 days	33	1	601469	217499	4456	1602
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	rd5	Last 5 days	10	1	600642	249610	1976	908
Paco de la Torre	Paco de la Torre	121766447903661	Facebook	rd5	Last 5 days	2	1	599998	249999	998	200
Na zdrowie		1120686571468330	Facebook	rd5	Last 5 days	2	1	599998	250000	348	139
ZDF	ZDF	154149027994068	Facebook	rd5	Last 5 days	2	1	599998	250000	1497	600
IF Metall		108492218918	Facebook	rd5	Last 5 days	3	1	599997	220000	5185	1064
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	rd5	Last 5 days	44	1	597977	182213	4073	535
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	rd5	Last 5 days	27	1	593972	132999	6102	1446
Приоритети	БЗНС	1163987410423594	Facebook	rd5	Last 5 days	57	1	593711	213628	1717	63
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	rd5	Last 5 days	43	1	587235	142172	3703	79
Declic	Declic	686190454826244	Facebook	rd5	Last 5 days	7	1	585411	277083	1701	471
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	rd5	Last 5 days	87	1	581944	129164	6320	641
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	rd5	Last 5 days	68	1	581854	123828	5891	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rd5	Last 5 days	14	1	581701	212142	3225	499
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	rd5	Last 5 days	25	1	580270	174285	2192	178
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	rd5	Last 5 days	114	1	579982	138491	2157	426
Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	rd5	Last 5 days	8	1	579160	248333	3026	591
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	rd5	Last 5 days	14	1	578819	135129	1471	113
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	rd5	Last 5 days	12	1	578085	181619	1906	500
School Cuts	National Education Union	871798409656672	Facebook	rd5	Last 5 days	21	1	568149	128583	5406	863
Roman Kriz	Kriz Roman	382745889213194	Facebook	rd5	Last 5 days	116	1	561022	135110	2068	475
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	rd5	Last 5 days	18	1	560764	152888	3065	547
TheArticle	TheArticle	607840469632004	Facebook	rd5	Last 5 days	5	1	560496	255000	2483	983
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	rd5	Last 5 days	25	1	558676	134095	1382	0
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	rd5	Last 5 days	46	1	554669	126285	4370	1045
Compromís	Compromís	194053080624605	Facebook	rd5	Last 5 days	10	1	551102	206555	2118	305
