age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	RO	Romania	1007	286	4706722	1869416	7910	1260
18_24	18-24	RO	Romania	6185	1260	67666935	28824552	118893	26361
25_34	25-34	RO	Romania	6821	1369	77111407	32437566	156178	35525
35_44	35-44	RO	Romania	6822	1353	73931760	30640101	154597	34242
45_54	45-54	RO	Romania	6677	1308	74163000	30369222	165115	36372
55_64	55-64	RO	Romania	5982	1224	55164549	22042131	122965	26044
65_	65+	RO	Romania	4996	1081	26359627	10406844	60601	12712
