advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	SI	Slovenia	17	1	5304864	2271859	22794	6304
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	rw4	Last 4 weeks	SI	Slovenia	144	1	2703246	845912	16807	896
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	rw4	Last 4 weeks	SI	Slovenia	45	1	1502942	531995	6154	699
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	rw4	Last 4 weeks	SI	Slovenia	88	1	615854	166988	8710	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	rw4	Last 4 weeks	SI	Slovenia	21	1	566979	125000	2479	99
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	rw4	Last 4 weeks	SI	Slovenia	29	1	422964	117999	3670	200
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	rw4	Last 4 weeks	SI	Slovenia	14	1	306961	99995	1385	0
Kialo		729627343834501	Facebook	rw4	Last 4 weeks	SI	Slovenia	153	1	211553	84479	839	192
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	rw4	Last 4 weeks	SI	Slovenia	4	1	209995	74999	1195	199
Evropska komisija v Sloveniji		100107313369390	Facebook	rw4	Last 4 weeks	SI	Slovenia	1	1	199998	99999	498	99
Siemens Slovenija		393074441061448	Facebook	rw4	Last 4 weeks	SI	Slovenia	10	1	179753	35952	801	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	rw4	Last 4 weeks	SI	Slovenia	4	1	150996	30000	395	0
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	SI	Slovenia	10	1	117351	51824	688	127
Patricija Šulin		1541413339429015	Facebook	rw4	Last 4 weeks	SI	Slovenia	6	1	117233	53247	919	99
Romana Tomc		1025408990823719	Facebook	rw4	Last 4 weeks	SI	Slovenia	4	1	114995	25999	395	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	rw4	Last 4 weeks	SI	Slovenia	1	1	99998	49999	98	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	rw4	Last 4 weeks	SI	Slovenia	58	1	93941	8999	5741	0
Neva Grašič		2235496013147745	Facebook	rw4	Last 4 weeks	SI	Slovenia	5	1	70993	17000	494	0
Franc Bogovič		288826994603012	Facebook	rw4	Last 4 weeks	SI	Slovenia	1	1	49999	10000	99	0
Angelika Mlinar		253355901456286	Facebook	rw4	Last 4 weeks	SI	Slovenia	1	1	49998	9999	99	0
Povežimo se	Povežimo se	1212524292238625	Facebook	rw4	Last 4 weeks	SI	Slovenia	9	1	46491	19749	866	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw4	Last 4 weeks	SI	Slovenia	2	1	32750	16121	33	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	rw4	Last 4 weeks	SI	Slovenia	6	1	31994	12000	594	0
Levica	Levica	285304408294792	Facebook	rw4	Last 4 weeks	SI	Slovenia	12	1	31988	5000	1188	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	rw4	Last 4 weeks	SI	Slovenia	5	1	24929	4986	493	0
VoteWatch Europe		355087424564148	Facebook	rw4	Last 4 weeks	SI	Slovenia	6	1	22329	10060	49	13
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw4	Last 4 weeks	SI	Slovenia	6	1	20539	8770	36	6
DOM - Domovinska liga		571044543390810	Facebook	rw4	Last 4 weeks	SI	Slovenia	2	1	19998	10000	198	0
