advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	50k_100k	50k - 100k	MT	Malta	14	1	1399981	699997	6585	1299
Josef Caruana		166617437361908	Facebook	50k_100k	50k - 100k	MT	Malta	7	1	699971	349989	3492	699
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	MT	Malta	5	1	499986	249995	2094	399
Joe Sammut		433245190070343	Facebook	50k_100k	50k - 100k	MT	Malta	4	1	399981	199992	1995	399
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	50k_100k	50k - 100k	MT	Malta	3	1	299996	150000	697	100
PD Martin Cauchi Inglott		181379916072401	Facebook	50k_100k	50k - 100k	MT	Malta	3	1	299980	149991	1496	299
David Casa	David Casa	193035580892638	Facebook	50k_100k	50k - 100k	MT	Malta	2	1	199998	100000	597	99
David Stellini	David Stellini	1911257335785088	Facebook	50k_100k	50k - 100k	MT	Malta	2	1	199998	100000	998	200
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	99999	50000	499	100
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	99999	50000	499	99
Miriam Dalli	Kearon Bruno 	277980849002904	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	99999	49999	499	100
Roberta Metsola		406824526101449	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	99994	49997	498	99
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	MT	Malta	72	1	86509	43255	413	100
UNRWA		105171192862790	Facebook	50k_100k	50k - 100k	MT	Malta	2	1	36219	18109	160	32
XOGO		236099963498103	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	30347	15173	134	27
Humble Household		1746853745395190	Facebook	50k_100k	50k - 100k	MT	Malta	4	1	11026	5513	47	16
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50k_100k	50k - 100k	MT	Malta	13	1	8946	4473	40	8
Basmah		137973986840264	Facebook	50k_100k	50k - 100k	MT	Malta	2	1	8871	4435	39	7
Council of the European Union		147547541961576	Facebook	50k_100k	50k - 100k	MT	Malta	2	1	5216	2608	26	5
Stoke Travel		193334324519	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	3531	1765	3	0
DigitalOcean		149515305173840	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	3514	1757	31	15
Plus500		383159204571	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	3046	1523	27	13
European Youth		130456876990360	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	2790	1395	13	2
FT Transact		643057169228509	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	2727	1363	15	3
INSEAD		164840743574941	Facebook	50k_100k	50k - 100k	MT	Malta	1	1	2595	1298	2	0
