advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	tuscany	Tuscany	IT	Italy	8	1	113588	25718	524	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	tuscany	Tuscany	IT	Italy	2	1	59998	15000	198	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	tuscany	Tuscany	IT	Italy	7	1	31993	9000	693	0
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	tuscany	Tuscany	IT	Italy	4	1	25996	11000	396	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	tuscany	Tuscany	IT	Italy	10	1	21990	3000	990	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	tuscany	Tuscany	IT	Italy	5	1	20771	3955	490	0
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	tuscany	Tuscany	IT	Italy	4	1	15996	3000	396	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	tuscany	Tuscany	IT	Italy	3	1	14109	3141	36	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	tuscany	Tuscany	IT	Italy	3	1	14072	3329	162	23
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	tuscany	Tuscany	IT	Italy	16	1	12489	0	1237	0
Edoardo Fanucci	Edoardo Fanucci 	1435334113381119	Facebook	tuscany	Tuscany	IT	Italy	2	1	9998	2000	198	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	tuscany	Tuscany	IT	Italy	3	1	7787	1968	36	0
Empoli Ecologista per Beatrice Cioni sindaco	Giuseppe Pluchino	1323687517793993	Facebook	tuscany	Tuscany	IT	Italy	3	1	6997	1000	297	0
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	tuscany	Tuscany	IT	Italy	2	1	5998	1000	198	0
Centrosinistra per Sinalunga con Edo Zacchei Sindaco	Partito Democratico Siena	629810123784822	Facebook	tuscany	Tuscany	IT	Italy	2	1	5960	992	197	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	tuscany	Tuscany	IT	Italy	1	1	5071	2535	2	0
Verdi Firenze	VERDI FIRENZE	237052423729117	Facebook	tuscany	Tuscany	IT	Italy	1	1	4999	1000	99	0
Francesco Grazzini per Firenze	Francesco Grazzini 	591129664696979	Facebook	tuscany	Tuscany	IT	Italy	1	1	4999	1000	99	0
Calenzano Futura	Simone Bolognesi	597646537327558	Facebook	tuscany	Tuscany	IT	Italy	1	1	4989	998	98	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	tuscany	Tuscany	IT	Italy	7	1	4913	979	18	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	tuscany	Tuscany	IT	Italy	1	1	3625	725	7	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	tuscany	Tuscany	IT	Italy	3	1	3553	885	14	0
Matteo Franconi #corricon	Matteo Franconi 	396778714394242	Facebook	tuscany	Tuscany	IT	Italy	3	1	2997	0	297	0
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	tuscany	Tuscany	IT	Italy	4	1	2456	766	39	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	tuscany	Tuscany	IT	Italy	5	1	2447	938	9	1
