advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AMERISOFT SRL		AR573801583431647232	Google	d126	2019-05-06	134	1	19265980	1923151	1744	106
Future Innovation SRL		AR474748779908562944	Google	d126	2019-05-06	22	1	17349352	1734893	32591	560
CDU Christlich Demokratische Union		AR68737343799951360	Google	d126	2019-05-06	2417	1	6273809	361250	54319	4356
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d126	2019-05-06	242	1	4873916	393464	6912	156
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d126	2019-05-06	75	1	3936224	391331	42335	2550
Freiheitliche Partei Österreich		AR333020356698701824	Google	d126	2019-05-06	35	1	3690437	368277	22193	389
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d126	2019-05-06	342	1	3364934	285967	4496	124
Občanska demokraticka strana		AR386241117529571328	Google	d126	2019-05-06	14	1	3316107	330000	8873	164
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d126	2019-05-06	63	1	3305187	327965	12459	258
Open Vld		AR369049153717665792	Google	d126	2019-05-06	132	1	3226825	312123	14534	537
SOCIALDEMOKRATIET		AR271193993235136512	Google	d126	2019-05-06	23	1	3061785	302678	52344	886
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d126	2019-05-06	56	1	2682433	266626	46066	810
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d126	2019-05-06	1478	1	2633261	111719	8138	38
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d126	2019-05-06	34	1	2574595	255000	497	30
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	d126	2019-05-06	5	1	2260027	225971	7907	141
Alternativet		AR198061076825243648	Google	d126	2019-05-06	3	1	1585714	158571	8642	150
mmb media agentur d.o.o.		AR524572049809604608	Google	d126	2019-05-06	639	1	1537999	59047	4832	0
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d126	2019-05-06	28	1	1161052	115789	144	7
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d126	2019-05-06	11	1	1040000	104000	5714	121
Párbeszéd Magyarországért		AR567356246269624320	Google	d126	2019-05-06	8	1	1029047	102768	2793	50
SPD		AR456734381399080960	Google	d126	2019-05-06	28	1	1017270	101000	56650	3619
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d126	2019-05-06	60	1	778270	74636	409	13
CDA Doetinchem		AR453512812329697280	Google	d126	2019-05-06	38	1	738246	72330	224	6
Cink, s.r.o.		AR361287976015101952	Google	d126	2019-05-06	28	1	484179	47806	227	16
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d126	2019-05-06	33	1	475886	45000	429	27
HLAS		AR312619193323225088	Google	d126	2019-05-06	318	1	468075	26083	1360	24
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	d126	2019-05-06	26	1	459452	45214	436	38
Mediabrands Digital OÜ		AR530356305605427200	Google	d126	2019-05-06	41	1	405714	37142	292	0
UAB "BPN LT"		AR135010682042056704	Google	d126	2019-05-06	32	1	382239	38223	191	11
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	d126	2019-05-06	15	1	355714	34285	4450	78
CDU-Kreisverband Neustadt		AR152876371603881984	Google	d126	2019-05-06	2	1	333333	33333	166	16
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	d126	2019-05-06	2	1	309523	30952	9285	154
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	d126	2019-05-06	14	1	277410	27499	361	35
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	d126	2019-05-06	165	1	260666	15333	2579	36
Bündnis90/ Die Grünen		AR207068276079984640	Google	d126	2019-05-06	30	1	252470	23828	11626	218
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	d126	2019-05-06	7	1	244615	24175	6781	128
Flamesite s.r.o.		AR522320249995919360	Google	d126	2019-05-06	166	1	220447	10019	782	14
DOPRAVA		AR56197688563073024	Google	d126	2019-05-06	6	1	218571	21428	6514	114
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d126	2019-05-06	76	1	211625	19024	267	14
Socialdemokratiet		AR237678679797268480	Google	d126	2019-05-06	25	1	174285	16359	2683	84
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	d126	2019-05-06	2	1	166666	16666	5000	83
EUpositive.sk		AR348804120993333248	Google	d126	2019-05-06	19	1	157676	14393	215	12
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d126	2019-05-06	3	1	135790	13579	699	17
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	d126	2019-05-06	4	1	118181	11818	181	18
Fianna Fáil		AR101183107301900288	Google	d126	2019-05-06	22	1	113600	11086	117	8
Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	d126	2019-05-06	119	1	112628	0	666	11
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	d126	2019-05-06	7	1	89182	8717	70	6
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d126	2019-05-06	184	1	86634	571	3177	69
Alternative für Deutschland		AR380456861733748736	Google	d126	2019-05-06	5	1	83154	8190	265	24
Barcelona en Comú		AR342176264901099520	Google	d126	2019-05-06	20	1	82277	2678	411	13
GREEN DAY, s.r.o		AR423241058193768448	Google	d126	2019-05-06	42	1	74000	6160	162	9
Slovenska demokratska stranka		AR170068335415787520	Google	d126	2019-05-06	1	1	62500	6250	31	3
Gestion et Action Libérale		AR201311233196949504	Google	d126	2019-05-06	130	1	56335	988	3368	68
Partito Democratico		AR254356072167374848	Google	d126	2019-05-06	26	1	56081	4710	14367	256
European People’s Party		AR308399267695820800	Google	d126	2019-05-06	15	1	55747	4636	8410	155
Fondation Populaire		AR320938922932699136	Google	d126	2019-05-06	2	1	31512	3151	28	2
Kresťanská únia		AR358916054556082176	Google	d126	2019-05-06	2	1	22619	2261	113	11
Liberal Alliance Djursland		AR73057599863390208	Google	d126	2019-05-06	13	1	19545	909	97	4
Liberal Alliance		AR183859784640888832	Google	d126	2019-05-06	5	1	18285	1428	226	22
Maria Spyraki		AR80818777565954048	Google	d126	2019-05-06	8	1	18109	1450	66	4
Morten Dahlin		AR273707476816232448	Google	d126	2019-05-06	4	1	17396	1428	86	7
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	d126	2019-05-06	13	1	17023	1000	3152	63
Open VLD		AR350212320510607360	Google	d126	2019-05-06	11	1	16000	0	80	0
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	d126	2019-05-06	1	1	14285	1428	71	7
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	d126	2019-05-06	12	1	12061	370	1234	27
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d126	2019-05-06	9	1	11964	0	59	0
SPD Berlin		AR257142234632159232	Google	d126	2019-05-06	7	1	10245	635	65	4
Klassiskt Liberala Partiet		AR214800866480226304	Google	d126	2019-05-06	3	1	9230	769	46	3
Avante Comunicación SL		AR486291452976955392	Google	d126	2019-05-06	1	1	7692	769	38	3
Unitas		AR53945888749387776	Google	d126	2019-05-06	12	1	7555	0	37	0
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d126	2019-05-06	4	1	5116	467	4	0
W.R.P.R., s.r.o.		AR111802190602960896	Google	d126	2019-05-06	1	1	4000	400	20	2
Projekt Európa		AR303746959120793600	Google	d126	2019-05-06	3	1	3020	0	15	0
HEADS, s.r.o.		AR356967719951663104	Google	d126	2019-05-06	1	1	2941	294	882	14
AfD-Kreisverband Braunschweig		AR201649882778304512	Google	d126	2019-05-06	2	1	2678	0	13	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	d126	2019-05-06	4	1	2500	0	40	3
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	d126	2019-05-06	1	1	2380	476	4	0
Janika Takatalo		AR113027046556303360	Google	d126	2019-05-06	3	1	2307	0	46	3
ADDO DIGITAL IKE		AR15516582969081856	Google	d126	2019-05-06	2	1	2000	0	10	0
Studio Montrucchio Capello snc		AR159631771044937728	Google	d126	2019-05-06	3	1	1964	0	9	0
GroenLinks		AR148211418645135360	Google	d126	2019-05-06	1	1	188	0	0	0
