advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d093	2019-04-03	84	1	9679421	964441	43414	804
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d093	2019-04-03	171	1	2294212	227441	533	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d093	2019-04-03	69	1	1267797	122012	570	18
SOCIALDEMOKRATIET		AR271193993235136512	Google	d093	2019-04-03	12	1	864468	86446	27653	466
Suomen Keskusta r.p.		AR441112520191639552	Google	d093	2019-04-03	25	1	749852	74300	12330	213
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d093	2019-04-03	19	1	567563	56050	16663	327
TOP 09		AR268709096956362752	Google	d093	2019-04-03	154	1	540428	18666	1862	0
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d093	2019-04-03	2	1	314950	31495	1507	25
Rumilus Design Oy		AR391102333313875968	Google	d093	2019-04-03	31	1	238134	22532	101	0
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d093	2019-04-03	12	1	197051	19383	8199	149
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	d093	2019-04-03	38	1	193658	19024	178	14
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d093	2019-04-03	47	1	186506	14631	12057	254
Alternativet		AR198061076825243648	Google	d093	2019-04-03	1	1	142857	14285	71	7
Fondation Populaire		AR320938922932699136	Google	d093	2019-04-03	8	1	109259	10888	2433	54
Jukka Kopra		AR232680299937398784	Google	d093	2019-04-03	9	1	88356	8553	5126	88
Fianna Fáil		AR101183107301900288	Google	d093	2019-04-03	14	1	76712	7606	59	5
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d093	2019-04-03	24	1	72352	6470	70	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d093	2019-04-03	10	1	46175	4403	2687	68
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d093	2019-04-03	1	1	43478	4347	1304	21
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d093	2019-04-03	52	1	38076	0	198	0
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d093	2019-04-03	39	1	34913	1250	464	38
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d093	2019-04-03	16	1	19596	1670	50	3
Yhteinen hyvä ry		AR296997332115783680	Google	d093	2019-04-03	26	1	17236	400	148	8
Občanská demokratická strana		AR37429025076936704	Google	d093	2019-04-03	1	1	16666	1666	83	8
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	d093	2019-04-03	14	1	13318	800	179	16
