advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular Regional De Canarias		AR288284801977286656	Google	d090	2019-03-31	132	1	2592889	252238	1474	77
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d090	2019-03-31	106	1	1170879	116393	235	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d090	2019-03-31	52	1	949464	93679	254	12
Suomen Keskusta r.p.		AR441112520191639552	Google	d090	2019-03-31	25	1	749852	74300	12330	213
Venstres Landsorganisation		AR283015942256984064	Google	d090	2019-03-31	9	1	577000	57500	33310	580
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	d090	2019-03-31	19	1	458039	45098	2710	122
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d090	2019-03-31	2	1	314950	31495	1507	25
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d090	2019-03-31	12	1	232766	22955	8377	167
Rumilus Design Oy		AR391102333313875968	Google	d090	2019-03-31	20	1	206651	20032	56	0
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	d090	2019-03-31	47	1	186506	14631	12057	254
Alternativet		AR198061076825243648	Google	d090	2019-03-31	1	1	142857	14285	71	7
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	d090	2019-03-31	35	1	106637	9239	10018	201
Fondation Populaire		AR320938922932699136	Google	d090	2019-03-31	4	1	94329	9432	2359	47
Fianna Fáil		AR101183107301900288	Google	d090	2019-03-31	15	1	75676	7328	67	5
TOP 09		AR268709096956362752	Google	d090	2019-03-31	37	1	73428	3333	217	0
Savo-Karjalan vihreät ry		AR343251587273064448	Google	d090	2019-03-31	24	1	72352	6470	70	0
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d090	2019-03-31	1	1	43478	4347	1304	21
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	d090	2019-03-31	32	1	28549	1250	432	38
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	d090	2019-03-31	16	1	19596	1670	50	3
Občanská demokratická strana		AR37429025076936704	Google	d090	2019-03-31	1	1	16666	1666	83	8
Jukka Kopra		AR232680299937398784	Google	d090	2019-03-31	6	1	15499	1410	2976	53
Yhteinen hyvä ry		AR296997332115783680	Google	d090	2019-03-31	22	1	13827	400	131	8
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	d090	2019-03-31	29	1	13557	0	76	0
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	d090	2019-03-31	14	1	13318	800	179	16
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	d090	2019-03-31	3	1	13263	1326	2426	42
