day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	DK	Denmark	2923	345	4809601	1365864	44586	9354
d136	2019-05-16	DK	Denmark	3524	371	6389561	1748818	62682	12811
d135	2019-05-15	DK	Denmark	3211	364	6481079	1881881	64321	14231
d134	2019-05-14	DK	Denmark	2648	362	6509228	2018759	63058	14861
d133	2019-05-13	DK	Denmark	2451	353	6469889	2172791	67288	15895
d132	2019-05-12	DK	Denmark	2336	334	5745792	1885572	57938	13915
d131	2019-05-11	DK	Denmark	2326	349	5740192	1878596	56722	13881
d130	2019-05-10	DK	Denmark	2689	359	6209058	1916090	64698	15795
d129	2019-05-09	DK	Denmark	2431	341	5297053	1670498	58591	14150
d128	2019-05-08	DK	Denmark	2311	323	5930229	1920500	54068	13625
d127	2019-05-07	DK	Denmark	2172	296	5512454	1721512	52055	12999
d126	2019-05-06	DK	Denmark	1875	260	3008035	928891	26396	6483
d125	2019-05-05	DK	Denmark	1785	264	1962373	662043	17448	4159
d124	2019-05-04	DK	Denmark	1795	273	2020950	642023	17063	4192
d123	2019-05-03	DK	Denmark	1822	285	2462501	757728	21170	5135
d122	2019-05-02	DK	Denmark	1820	278	2270267	689784	18348	4555
d121	2019-05-01	DK	Denmark	1803	278	2017456	606139	18194	4346
d120	2019-04-30	DK	Denmark	2021	288	1829685	559519	16190	4071
d119	2019-04-29	DK	Denmark	1950	276	2051583	612983	17388	4212
d118	2019-04-28	DK	Denmark	1839	257	2027454	600547	18246	4586
d117	2019-04-27	DK	Denmark	1797	256	1741297	554016	15149	3887
d116	2019-04-26	DK	Denmark	1802	259	1749669	585032	15026	3881
d115	2019-04-25	DK	Denmark	1732	267	1360294	392010	12342	2933
d114	2019-04-24	DK	Denmark	1620	270	1232850	346323	10993	2599
d113	2019-04-23	DK	Denmark	1614	273	1463889	464331	11821	2933
d112	2019-04-22	DK	Denmark	1561	276	985562	293980	8442	2289
d111	2019-04-21	DK	Denmark	1556	267	986135	299741	8922	2282
d110	2019-04-20	DK	Denmark	1547	268	1009172	299084	8989	2408
d109	2019-04-19	DK	Denmark	1564	286	1046548	325727	10368	2732
d108	2019-04-18	DK	Denmark	1534	289	1318916	452793	11720	3314
