advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	10k_50k	10k - 50k	UK	United Kingdom	843	1	42141318	8428432	396780	76010
People's Vote UK	People's Vote	748608695327755	Facebook	10k_50k	10k - 50k	UK	United Kingdom	724	1	36189939	7238132	362713	75907
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	10k_50k	10k - 50k	UK	United Kingdom	413	1	20647790	4129640	150284	27653
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	10k_50k	10k - 50k	UK	United Kingdom	266	1	13298386	2659730	87402	14233
Conservatives	The Conservative Party	8807334278	Facebook	10k_50k	10k - 50k	UK	United Kingdom	200	1	9999740	1999988	77647	14001
38 Degrees	38 Degrees	200006375787	Facebook	10k_50k	10k - 50k	UK	United Kingdom	193	1	9649761	1929990	57751	8910
We are the 52%	We are the 52%	466744973727718	Facebook	10k_50k	10k - 50k	UK	United Kingdom	173	1	8649826	1729999	22596	694
The Labour Party	The Labour Party	25749647410	Facebook	10k_50k	10k - 50k	UK	United Kingdom	165	1	8249278	1649888	63800	11224
Right To Vote	Right to Vote	408236463256774	Facebook	10k_50k	10k - 50k	UK	United Kingdom	143	1	7144311	1428890	43658	6822
Best For Britain	Best for Britain	1863944713844924	Facebook	10k_50k	10k - 50k	UK	United Kingdom	93	1	4649675	929953	50807	12266
School Cuts	National Education Union	871798409656672	Facebook	10k_50k	10k - 50k	UK	United Kingdom	78	1	3899922	780000	35319	6595
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	10k_50k	10k - 50k	UK	United Kingdom	67	1	3349933	670000	31282	8447
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	10k_50k	10k - 50k	UK	United Kingdom	60	1	2998059	599623	21203	3583
Renew	Renew  Party	1923371311278106	Facebook	10k_50k	10k - 50k	UK	United Kingdom	56	1	2799936	559998	27013	5785
Kialo		729627343834501	Facebook	10k_50k	10k - 50k	UK	United Kingdom	179	1	2753632	550737	22110	4803
Property & Business Info		562032903912680	Facebook	10k_50k	10k - 50k	UK	United Kingdom	50	1	2496175	499245	26166	5430
InFacts	InFacts	678120165658753	Facebook	10k_50k	10k - 50k	UK	United Kingdom	47	1	2349950	469999	10013	1157
Scientists for EU	Scientists for EU	642444842524195	Facebook	10k_50k	10k - 50k	UK	United Kingdom	47	1	2349878	469985	9086	925
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	10k_50k	10k - 50k	UK	United Kingdom	43	1	2149953	429999	16498	2892
London Labour Party	The London Labour Party 	474613052643462	Facebook	10k_50k	10k - 50k	UK	United Kingdom	37	1	1849953	369998	12686	2430
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	10k_50k	10k - 50k	UK	United Kingdom	37	1	1849468	369901	9329	1272
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	10k_50k	10k - 50k	UK	United Kingdom	35	1	1749957	349998	6324	578
Alex Salmond	Slainte Media	136191876445102	Facebook	10k_50k	10k - 50k	UK	United Kingdom	35	1	1656688	331344	9350	1388
Andy Street	The Conservative Party	625464517632792	Facebook	10k_50k	10k - 50k	UK	United Kingdom	31	1	1549969	310000	8180	1157
The Week UK	The Week	177855115588808	Facebook	10k_50k	10k - 50k	UK	United Kingdom	31	1	1549969	310000	12114	2777
