week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	UK	United Kingdom	2972	396	24959420	9009610	328712	42355
w019	Week 19	2019-05-06	2019-05-12	UK	United Kingdom	3838	598	39588329	14291546	542929	78106
w018	Week 18	2019-04-29	2019-05-05	UK	United Kingdom	7187	1443	58875785	19551803	913672	112679
w017	Week 17	2019-04-22	2019-04-28	UK	United Kingdom	5715	1245	43765632	14791186	599447	73704
w016	Week 16	2019-04-15	2019-04-21	UK	United Kingdom	4377	1173	25567203	8077071	370620	34558
w015	Week 15	2019-04-08	2019-04-14	UK	United Kingdom	4702	1273	41179278	14522933	500558	71015
w014	Week 14	2019-04-01	2019-04-07	UK	United Kingdom	4298	1169	35616795	11814829	459165	63031
w013	Week 13	2019-03-25	2019-03-31	UK	United Kingdom	5350	1192	35457058	11256816	535045	62950
w012	Week 12	2019-03-18	2019-03-24	UK	United Kingdom	5604	1059	49918523	17043100	688431	87884
w011	Week 11	2019-03-11	2019-03-17	UK	United Kingdom	4103	896	38609932	12917106	430226	44557
w010	Week 10	2019-03-04	2019-03-10	UK	United Kingdom	3222	839	26759886	9088903	292732	38432
w009	Week 9	2019-02-25	2019-03-03	UK	United Kingdom	2883	772	27051991	8802286	310627	45105
w008	Week 8	2019-02-18	2019-02-24	UK	United Kingdom	3396	676	41646253	14811717	479371	66840
w007	Week 7	2019-02-11	2019-02-17	UK	United Kingdom	2147	623	20813762	7031005	208101	25239
w006	Week 6	2019-02-04	2019-02-10	UK	United Kingdom	2088	581	26318104	10131221	261888	33510
w005	Week 5	2019-01-28	2019-02-03	UK	United Kingdom	2470	537	36581715	12471853	345907	51792
w004	Week 4	2019-01-21	2019-01-27	UK	United Kingdom	2351	514	24553482	8429520	292362	42606
w003	Week 3	2019-01-14	2019-01-20	UK	United Kingdom	2297	508	28307581	9562952	302894	43632
w002	Week 2	2019-01-07	2019-01-13	UK	United Kingdom	1568	430	23223698	7373991	211511	33857
w001	Week 1	2019-01-01	2019-01-06	UK	United Kingdom	2320	327	49483156	16388367	504852	78643
