advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	18_24	18-24	SI	Slovenia	47	1	2039635	851479	8966	2277
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	18_24	18-24	SI	Slovenia	132	1	1289453	417661	6426	419
European Greens		141366725876424	Facebook	18_24	18-24	SI	Slovenia	46	1	656917	302606	2370	692
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	18_24	18-24	SI	Slovenia	133	1	333859	92843	3552	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	18_24	18-24	SI	Slovenia	56	1	292936	92413	1125	69
Kialo		729627343834501	Facebook	18_24	18-24	SI	Slovenia	285	1	290624	120336	1341	326
Franc Bogovič		288826994603012	Facebook	18_24	18-24	SI	Slovenia	20	1	195034	78347	589	58
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	18_24	18-24	SI	Slovenia	31	1	144703	48802	566	34
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	18_24	18-24	SI	Slovenia	17	1	121650	36569	405	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	18_24	18-24	SI	Slovenia	17	1	76347	18714	375	15
Siemens Slovenija		393074441061448	Facebook	18_24	18-24	SI	Slovenia	11	1	65130	13010	235	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	18_24	18-24	SI	Slovenia	4	1	59963	26204	80	0
Povežimo se	Povežimo se	1212524292238625	Facebook	18_24	18-24	SI	Slovenia	15	1	57941	12897	464	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	18_24	18-24	SI	Slovenia	16	1	55849	11031	342	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	18_24	18-24	SI	Slovenia	65	1	55825	23234	180	22
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	18_24	18-24	SI	Slovenia	57	1	54274	24889	79	19
Romana Tomc		1025408990823719	Facebook	18_24	18-24	SI	Slovenia	8	1	54052	13130	158	7
Neva Grašič		2235496013147745	Facebook	18_24	18-24	SI	Slovenia	14	1	49600	12174	309	0
Greenpeace Slovenija		195508530477478	Facebook	18_24	18-24	SI	Slovenia	3	1	47660	11446	210	0
