spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
5k_10k	5k - 10k	DK	Denmark	European Parliament		178362315106	Facebook	4	1	548475	249307	6676	1335
5k_10k	5k - 10k	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	4	1	548471	249305	6676	1335
5k_10k	5k - 10k	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	2	1	249295	99718	3337	667
5k_10k	5k - 10k	DK	Denmark	Red Barnet		67571270393	Facebook	3	1	199445	87257	5007	1001
5k_10k	5k - 10k	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	2	1	174508	74789	3337	667
5k_10k	5k - 10k	DK	Denmark	Sex og Samfund		250994288337708	Facebook	2	1	99722	49861	3338	667
5k_10k	5k - 10k	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	2	1	99720	49860	3338	667
5k_10k	5k - 10k	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	2	1	74791	37395	3338	667
5k_10k	5k - 10k	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	1	1	49861	24930	1669	333
5k_10k	5k - 10k	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	1	1	49861	24930	1669	333
5k_10k	5k - 10k	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	1	1	49861	24930	1669	333
5k_10k	5k - 10k	DK	Denmark	Ali Aminali		1452133531486822	Facebook	1	1	49861	24930	1669	333
5k_10k	5k - 10k	DK	Denmark	Game of Sultans		185311195624361	Facebook	2	1	8823	4305	364	78
5k_10k	5k - 10k	DK	Denmark	Kialo		729627343834501	Facebook	2	1	2741	1370	24	12
5k_10k	5k - 10k	DK	Denmark	Clone Evolution		1345821958781389	Facebook	1	1	1526	610	27	13
5k_10k	5k - 10k	DK	Denmark	5Pillars	5 Pillars	490858150969676	Facebook	1	1	1229	614	35	7
5k_10k	5k - 10k	DK	Denmark	Pologize Fashion		274227073497806	Facebook	1	1	522	261	4	2
5k_10k	5k - 10k	DK	Denmark	Fibrenew International		108329495874655	Facebook	2	1	272	109	4	2
5k_10k	5k - 10k	DK	Denmark	Gaia		182073298490036	Facebook	1	1	36	18	0	0
