spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CZ	Czechia	5615	864	34610288	9001630	107779	20129
50_100	50 - 100	CZ	Czechia	2649	674	12126850	3534636	45524	9067
100_1k	100 - 1k	CZ	Czechia	1437	338	24480612	10769682	91797	28262
1k_5k	1k - 5k	CZ	Czechia	136	52	10568759	5044179	64291	18342
5k_10k	5k - 10k	CZ	Czechia	12	8	294185	146868	2535	1189
10k_50k	10k - 50k	CZ	Czechia	1	1	8075	4037	359	71
