advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valter Flego	Valter Flego	441675022557503	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	13	1	106490	22327	187	1
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	12	1	71797	31944	302	26
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	50	1	67322	14344	169	0
pametno.org	pametno.org	144815235686385	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	25	1	49233	11411	97	0
European Parliament		178362315106	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	49	1	45845	21084	138	33
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	63	1	45304	19924	54	3
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	8	1	30571	9846	290	1
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	28	1	24479	11402	227	0
European Greens		141366725876424	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	36	1	17948	7535	42	11
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	27	1	15410	5369	27	1
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	40	1	12341	4615	36	3
Hns Osječko-baranjska Županija		208799152545268	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	10	1	10238	2516	170	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	25	1	10132	3691	26	4
HNS Čepin		1355345984555185	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	2	1	9998	2000	176	0
Ruža Tomašić		1434305366791182	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	38	1	8961	2123	22	0
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	27	1	8459	2131	23	1
Stjepan Čuraj		1528272037424751	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	3	1	6596	2161	20	2
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	9	1	6300	2558	16	2
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	16	1	4170	1143	10	0
Tomislav Tolušić		1564808330472057	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	1	1	3780	756	6	0
Eclectica		1379977375431894	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	1	1	3734	1867	16	3
Electrolux Hrvatska		1229501663771543	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	3	1	3641	1820	2	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	10	1	3601	1180	8	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	20	1	3136	728	27	2
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	osijek_baranja_county	Osijek-Baranja County	HR	Croatia	1	1	2902	1160	2	0
