day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	FI	Finland	799	122	1239986	291975	26642	1072
d131	2019-05-11	FI	Finland	868	126	1295513	306197	27079	1138
d130	2019-05-10	FI	Finland	638	128	1206625	312281	13637	1205
d129	2019-05-09	FI	Finland	618	126	1329155	342787	13963	1425
d128	2019-05-08	FI	Finland	606	120	999657	246542	11917	1141
d127	2019-05-07	FI	Finland	609	118	1634099	601858	15063	1795
d126	2019-05-06	FI	Finland	563	115	1611895	615597	14788	1774
d125	2019-05-05	FI	Finland	515	118	1303527	529708	11278	1341
d124	2019-05-04	FI	Finland	481	117	1979783	862397	16053	4035
d123	2019-05-03	FI	Finland	478	116	1217190	483330	12176	3264
d122	2019-05-02	FI	Finland	412	105	1254856	490389	11459	3362
d121	2019-05-01	FI	Finland	348	102	1023038	435709	9738	3122
d120	2019-04-30	FI	Finland	358	107	1068664	455010	9645	3204
d119	2019-04-29	FI	Finland	365	104	1344191	580676	12331	4548
d118	2019-04-28	FI	Finland	321	99	612537	240437	6265	1717
d117	2019-04-27	FI	Finland	319	99	585007	235935	5861	1686
d116	2019-04-26	FI	Finland	351	102	576017	239074	5745	1678
d115	2019-04-25	FI	Finland	312	102	207976	66772	2201	268
d114	2019-04-24	FI	Finland	312	105	238073	82384	2462	294
d113	2019-04-23	FI	Finland	318	104	178101	54535	1869	257
d112	2019-04-22	FI	Finland	291	105	221855	82344	3395	553
d111	2019-04-21	FI	Finland	286	105	212630	81777	3249	589
d110	2019-04-20	FI	Finland	289	112	239190	90952	3632	683
d109	2019-04-19	FI	Finland	316	121	153916	50713	1741	247
d108	2019-04-18	FI	Finland	315	123	321941	84371	2872	428
d107	2019-04-17	FI	Finland	295	123	145014	43940	1387	168
d106	2019-04-16	FI	Finland	325	129	205128	53810	2324	354
d105	2019-04-15	FI	Finland	430	154	238272	68580	3694	476
d104	2019-04-14	FI	Finland	889	298	2742191	996953	26619	5474
d103	2019-04-13	FI	Finland	975	332	2364196	762825	24565	3718
