country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PL	Poland	13_17	13-17	867	280	4000063	1445200	7303	817
PL	Poland	18_24	18-24	6482	1502	42958460	16653741	111352	23154
PL	Poland	25_34	25-34	7340	1664	36600960	14233463	107766	21771
PL	Poland	35_44	35-44	7282	1642	28606025	10533727	83424	16018
PL	Poland	45_54	45-54	6990	1562	18501509	6462730	56739	10278
PL	Poland	55_64	55-64	6190	1435	17011579	5543891	54297	8812
PL	Poland	65_	65+	5145	1246	11128975	3566804	35611	5740
