country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	13_17	13-17	1210	180	1660149	536993	9258	524
MT	Malta	18_24	18-24	3852	687	7456387	2630745	39490	3457
MT	Malta	25_34	25-34	4233	767	9460858	3370282	50883	4911
MT	Malta	35_44	35-44	4185	762	8086906	2797522	44387	3510
MT	Malta	45_54	45-54	4057	732	6271354	2106359	36750	2627
MT	Malta	55_64	55-64	3501	683	6621429	2134593	40868	2453
MT	Malta	65_	65+	3228	615	5203733	1642576	32323	1812
