advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	21522	10172	236	45
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	3	1	6982	1524	35	6
Studio Masażu i Fizjoterapii	Bożena Barbara Bartela-Citak	1704799239844675	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	1998	0	46	0
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	1755	432	6	1
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	3	1	1252	290	2	0
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	847	341	2	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	19	1	845	348	2	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	795	321	2	0
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	298	127	0	0
European Parliament	European Parliament	178362315106	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	236	94	2	0
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	213	42	0	0
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	20	1	182	68	0	0
Elżbieta Stępień Posłanka na Sejm RP kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska Platforma SLD PSL .N Zieloni	888587617855300	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	55	0	1	0
Robert Jarosław Iwaszkiewicz	Marcin Piotr Dudek	1492626540957540	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	49	9	0	0
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	41	8	0	0
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	38	9	0	0
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	37	7	0	0
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	6	1	35	7	0	0
Marta Lempart	KW Wiosna Roberta Biedronia	760311647468570	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	34	0	0	0
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	3	1	30	6	0	0
Nie Wstydzę Się Jezusa	Nie Wstydzę Się Jezusa	174848285894374	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	19	3	0	0
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	13	4	0	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	7	1	0	0
Nomada Stowarzyszenie		114318528622863	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	1	0	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	0	0	0	0
Mariusz Kotarba - Kandydat do Parlamentu Europejskiego	KW Wiosna Roberta Biedronia	307031223301174	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	0	0	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	0	0	0	0
European Commission	European Commission	107898832590939	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	0	0	0	0
Joanna Kopcińska	KW Prawo i Sprawiedliowość	1324558754300684	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	0	0	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	0	0	0	0
