advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	49	1	1740670	544005	4788	1186
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	68	1	381087	110326	1277	32
Anita Sowińska	KW Wiosna Roberta Biedronia	2154797738169705	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	7	1	184789	45898	649	186
Patryk Marjan	Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy	1224502281011628	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	10	1	147948	35591	593	93
Beata Mateusiak-Pielucha - Poseł na Sejm RP	Komitet Wyborczy Prawo i Sprawiedliwość	169112936501251	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	4	1	117704	29539	458	91
Piotr Apel - Kukiz'15	Radosław Krzysztof Dobrowolski	286089935061890	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	3	1	109997	25000	348	69
Magdalena Gałkiewicz - Partia Zieloni	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	2141505889506223	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	3	1	109997	25000	255	46
Joanna Kopcińska	KW Prawo i Sprawiedliowość	1324558754300684	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	2	1	91465	18293	212	42
Wiktor Idzikowski	KW Wiosna Roberta Biedronia	340063453455898	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	8	1	83695	19540	359	46
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	31	1	69580	17344	183	43
Marek Belka	Marek Marian Belka	254834855469973	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	17	1	62983	17000	484	23
Mateusz Mirys	KKW Lewica Razem - Razem, Unia Pracy, RSS	293413317485675	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	4	1	61996	15000	278	46
Marcin Gołaszewski	Marcin Łukasz Gołaszewski 	1500359650261089	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	17	1	60983	11000	391	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	61	1	54079	23710	167	41
Hanna Gill-Piątek	KW Wiosna Roberta Biedronia	1025086447521656	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	3	1	40198	11040	104	11
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	35	1	38832	18171	100	40
Piotr Ikonowicz	KKW Lewica Razem - Razem, Unia Pracy, RSS	121066958084066	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	6	1	25272	11118	163	23
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	81	1	24302	6728	63	11
Aleksandra Knapik Wiosna Biedronia	KW Wiosna Roberta Biedronia	1856463364470576	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	4	1	22777	7218	254	42
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	21	1	21295	10007	107	24
European Parliament	European Parliament	178362315106	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	16	1	16473	7043	89	21
Tomasz Głowacki	Komitet Wyborczy Wyborców KUKIZ15	413919278720181	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	4	1	15996	3000	92	0
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	27	1	13989	5814	71	18
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	61	1	10366	3460	46	9
Marta Stasiak - radna Powiatu Łódzkiego Wschodniego		291474638123921	Facebook	lodz_voivodeship	Łódź Voivodeship	PL	Poland	1	1	9999	5000	116	23
