advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	21	1	1179905	394985	5647	1325
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	28	1	826972	293000	2366	814
Czesław Siekierski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	467184786631576	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	11	1	810409	344869	1862	792
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	11	1	671989	290000	4254	907
Ireneusz Dzieszko	Ireneusz Dzieszko	765150530190943	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	12	1	439988	100000	1113	209
Grzegorz Braun	KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	268872956643088	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	6	1	349994	100000	812	232
Krystyna Wróblewska Poseł na Sejm RP	Komitet Wyborczy Prawo i Sprawiedliwość	612524765499822	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	9	1	234978	52997	672	116
Joanna Frydrych	Łukasz Stefan Zajdel	1669678746631654	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	12	1	215988	58000	555	69
Razem Podkarpackie	KKW Lewica Razem – Razem, Unia Pracy, RSS	562444343908881	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	5	1	129583	34917	300	46
Krystyna Skowrońska		415516002548219	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	1	1	59575	29788	138	69
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	60	1	53689	22970	179	40
Dlaczego Tomasz?	Dawid Barsznica	595590707607864	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	7	1	37027	13206	329	46
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	33	1	31499	11182	99	9
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	29	1	29964	14412	43	10
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	123	1	27160	7344	66	12
European Parliament	European Parliament	178362315106	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	16	1	13552	5773	71	17
European Commission	European Commission	107898832590939	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	32	1	9937	4690	58	11
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	62	1	7362	2690	23	4
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	21	1	6707	3130	19	4
European Greens	European Greens	141366725876424	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	5	1	5846	2850	31	6
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	24	1	5782	2272	23	6
Magdalena Targańska	Magdalena Ewa Targańska	1539741089649187	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	1	1	4999	1000	23	0
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	76	1	3774	1177	8	1
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	23	1	3754	797	3	0
Tomasz Terlecki	KW Wiosna Roberta Biedronia	2272893249704364	Facebook	podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	2	1	2449	1038	7	3
