advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	18_24	18-24	EE	Estonia	6	1	39717	9468	446	58
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	18_24	18-24	EE	Estonia	27	1	29081	6761	757	0
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	18_24	18-24	EE	Estonia	2	1	12177	2435	133	21
Jaak Madison	Madison Jaak	536519246456733	Facebook	18_24	18-24	EE	Estonia	1	1	11120	2224	22	0
Triin Saag	Saag Triin	2012394932389774	Facebook	18_24	18-24	EE	Estonia	3	1	8264	3801	112	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	18_24	18-24	EE	Estonia	1	1	430	86	8	0
European Parliament	European Parliament	178362315106	Facebook	18_24	18-24	EE	Estonia	1	1	254	50	0	0
European Commission	European Commission	107898832590939	Facebook	18_24	18-24	EE	Estonia	2	1	125	62	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	18_24	18-24	EE	Estonia	2	1	71	16	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	18_24	18-24	EE	Estonia	1	1	5	1	0	0
