advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	55_64	55-64	PL	Poland	54	1	1140891	498119	4335	1090
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	55_64	55-64	PL	Poland	52	1	886961	282741	2965	921
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	55_64	55-64	PL	Poland	23	1	605541	248477	2886	827
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	55_64	55-64	PL	Poland	178	1	478909	135830	1457	269
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	PL	Poland	14	1	405518	174362	2043	527
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	55_64	55-64	PL	Poland	79	1	386372	113215	890	140
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	55_64	55-64	PL	Poland	50	1	342440	128420	1602	410
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	55_64	55-64	PL	Poland	20	1	335360	137108	1237	244
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	55_64	55-64	PL	Poland	28	1	241369	104564	1323	301
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	55_64	55-64	PL	Poland	8	1	225147	83539	972	479
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	55_64	55-64	PL	Poland	11	1	177111	82338	369	103
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	55_64	55-64	PL	Poland	24	1	167817	54477	737	219
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	55_64	55-64	PL	Poland	31	1	167668	62571	561	108
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	55_64	55-64	PL	Poland	32	1	155167	39105	472	103
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	55_64	55-64	PL	Poland	18	1	150387	41251	676	183
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	55_64	55-64	PL	Poland	41	1	149154	49659	631	194
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	55_64	55-64	PL	Poland	16	1	142782	37059	430	98
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	55_64	55-64	PL	Poland	15	1	139381	38946	419	117
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	55_64	55-64	PL	Poland	17	1	125195	37491	720	215
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	55_64	55-64	PL	Poland	25	1	123091	26647	333	63
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	55_64	55-64	PL	Poland	27	1	117751	42400	430	84
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	55_64	55-64	PL	Poland	25	1	117548	47249	495	110
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	55_64	55-64	PL	Poland	50	1	115349	32615	569	106
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	55_64	55-64	PL	Poland	25	1	113994	38166	517	130
Piotr Ikonowicz	KKW Lewica Razem - Razem, Unia Pracy, RSS	121066958084066	Facebook	55_64	55-64	PL	Poland	6	1	113165	49478	477	151
Koalicja Europejska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	3116013818724635	Facebook	55_64	55-64	PL	Poland	33	1	110546	26885	306	46
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	55_64	55-64	PL	Poland	18	1	106726	37115	212	39
Andrzej Kisielewicz	KW Prawo i Sprawiedliwość	1550061501790606	Facebook	55_64	55-64	PL	Poland	92	1	106436	25386	514	30
