advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	rm2	Last 2 months	AT	Austria	726	1	16880958	5657763	127052	17000
Harald Vilimsky		547597092025909	Facebook	rm2	Last 2 months	AT	Austria	130	1	10979419	4710319	81335	21129
European Parliament		178362315106	Facebook	rm2	Last 2 months	AT	Austria	107	1	10192364	4351037	99984	28214
Claudia Gamon	NEOS	447992848717452	Facebook	rm2	Last 2 months	AT	Austria	268	1	8478723	2914996	56831	9499
Andreas Schieder	SPÖ	290881691011354	Facebook	rm2	Last 2 months	AT	Austria	151	1	8444990	2753082	67668	13326
kontrast.at	kontrast.at	1079650008770485	Facebook	rm2	Last 2 months	AT	Austria	103	1	8091891	3237997	43096	13999
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rm2	Last 2 months	AT	Austria	1318	1	6952087	1527906	148001	4398
HC Strache	FPÖ	74865038590	Facebook	rm2	Last 2 months	AT	Austria	74	1	5601295	2362472	35673	9399
Die Grünen	Die Grünen	21759893033	Facebook	rm2	Last 2 months	AT	Austria	101	1	5589885	1792994	41798	7499
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	rm2	Last 2 months	AT	Austria	609	1	5292202	1551853	65916	1454
Europäisches Parlament Österreich		124468054313069	Facebook	rm2	Last 2 months	AT	Austria	35	1	4794893	1974969	18064	6399
Stadt Wien	Stadt Wien	110971788921077	Facebook	rm2	Last 2 months	AT	Austria	50	1	3283950	1144000	16650	2700
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rm2	Last 2 months	AT	Austria	280	1	2771233	653454	37807	2770
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	rm2	Last 2 months	AT	Austria	39	1	1944960	520999	5461	399
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	rm2	Last 2 months	AT	Austria	12	1	1829114	717945	2216	280
European Greens	European Greens	141366725876424	Facebook	rm2	Last 2 months	AT	Austria	17	1	1777710	753047	12538	2864
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	rm2	Last 2 months	AT	Austria	20	1	1611980	685000	9580	3000
Othmar Karas	Volkspartei	395638503864459	Facebook	rm2	Last 2 months	AT	Austria	435	1	1438565	291000	48665	1399
FPÖ	FPÖ	169051073236170	Facebook	rm2	Last 2 months	AT	Austria	15	1	1410984	591999	11284	2499
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	rm2	Last 2 months	AT	Austria	23	1	1289417	536720	14561	3919
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	rm2	Last 2 months	AT	Austria	32	1	1151967	392000	8867	1700
Johann Gudenus		104145976305577	Facebook	rm2	Last 2 months	AT	Austria	24	1	1121039	499882	5429	799
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	rm2	Last 2 months	AT	Austria	72	1	1075289	273548	6870	99
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	rm2	Last 2 months	AT	Austria	19	1	819981	342000	3581	700
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	rm2	Last 2 months	AT	Austria	102	1	720387	211184	11958	500
