spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	PL	Poland	376	112	2199278	574873	7533	243
50_100	50 - 100	PL	Poland	106	55	1976442	507565	5565	1114
100_1k	100 - 1k	PL	Poland	118	54	4276740	1549019	12868	3203
1k_5k	1k - 5k	PL	Poland	11	7	2288972	946846	11408	2979
